method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout
Optuna-tpe,0,completed,8.397634506225586,3,512,GRAPH_SAGE,GELU,MEAN_MAX,SGD,0.0005177489265190882,0.01,16,5.30499,,0.20321012167040375
Optuna-tpe,1,completed,13.5211763381958,4,512,GAT,TANH,ADD,RMSPROP,1.6608944237662476e-05,0.001,32,7.013291,,0.48213805930086795
Optuna-tpe,2,completed,1.6776155233383179,2,128,GATED,TANH,MEAN,ADAM,0.0004126987509839959,1e-05,256,1.522074,,0.10454422799882296
Optuna-tpe,3,completed,4.57256555557251,2,32,GATED,RELU,MEAN_MAX,ADAMW,0.00025910779123339766,0.001,256,0.584573,,0.3190835348117252
Optuna-tpe,4,completed,2.232593536376953,5,512,GRAPH_SAGE,RELU,MEAN,SGD,2.6361536535259733e-05,0.01,32,49.575043,,0.028493832473387104
Optuna-tpe,5,completed,5.352484703063965,4,128,GATED,ELU,MAX,ADAM,0.0012640203684501218,0.0001,16,6.100677,,0.2838294080677536
Optuna-tpe,6,completed,6.461061954498291,3,512,GRAPH_SAGE,RELU,MAX,RMSPROP,0.00013571227513227335,0.0001,16,4.610239,,0.16875780404083573
Optuna-tpe,7,completed,4.006270408630371,4,32,GCN,ELU,MEAN,RMSPROP,2.111166403282874e-05,0.001,128,1.977835,,0.10048235536776401
Optuna-tpe,8,completed,4.475849151611328,2,32,GCN,RELU,MAX,ADAMW,0.00015107221268585152,1e-05,16,5.727083,,0.16806073321437676
Optuna-tpe,9,completed,1.3123189210891724,2,256,GAT,GELU,ADD,SGD,4.589745698125442e-05,1e-06,128,12.890567,,0.25283086208051364
Optuna-tpe,10,completed,6.937740802764893,2,64,GRAPH_SAGE,GELU,MAX,ADAMW,0.00014749738528078914,1e-05,16,3.64645,,0.3564537735409844
Optuna-tpe,11,completed,2.395503520965576,4,512,GATED,TANH,MEAN,SGD,0.0017279032991824826,0.0,256,2.15479,,0.278074314498319
Optuna-tpe,12,completed,1.0360654592514038,2,128,GIN,GELU,ADD,SGD,0.00480613700075559,1e-06,128,2.179766,,0.044611496004319795
Optuna-tpe,13,completed,2.227229595184326,5,512,GIN,ELU,ADD,ADAM,0.0001948607557224313,1e-05,128,1.783037,,0.45052551656526707
Optuna-tpe,14,completed,1.7744429111480713,5,512,GCN,TANH,ADD,ADAMW,1.1701781175230736e-05,0.0001,16,18.120589,,0.2157230681132214
Optuna-tpe,15,completed,3.4756035804748535,5,128,GAT,ELU,MEAN_MAX,RMSPROP,0.0001474024300320204,1e-06,64,4.720113,,0.10219594254155423
Optuna-tpe,16,completed,1.626983642578125,4,32,GIN,RELU,MEAN,ADAMW,0.00015844404049304014,0.01,64,16.994396,,0.2736496884626379
Optuna-tpe,17,completed,1.2337411642074585,2,32,GIN,ELU,ADD,ADAM,0.003325903894686695,1e-05,32,2.509141,,0.3286664844966625
Optuna-tpe,18,completed,1.843171238899231,3,64,GIN,ELU,MEAN,SGD,0.000584531131577148,0.0001,256,2.066511,,0.14152644921171204
Optuna-tpe,19,completed,0.990230917930603,3,32,GAT,RELU,ADD,RMSPROP,0.00026857589871645717,0.0001,16,36.979582,,0.1224676991580449
Optuna-tpe,20,completed,1.3878568410873413,3,256,GAT,GELU,ADD,RMSPROP,0.006745377089408725,1e-06,128,3.391946,,0.015938697605411167
Optuna-tpe,21,completed,1.5340157747268677,2,32,GIN,GELU,ADD,ADAM,0.009407650558052295,0.0,32,4.12554,,0.3728454681531602
Optuna-tpe,22,completed,0.8443754315376282,3,128,GIN,GELU,ADD,ADAM,0.003986112145649029,1e-06,32,5.958142,,0.0015033273059889343
Optuna-tpe,23,completed,1.355359435081482,3,128,GIN,GELU,ADD,RMSPROP,0.0038098644331922217,1e-06,32,5.09295,,0.05818075097775477
Optuna-tpe,24,completed,1.2035508155822754,3,128,GIN,GELU,ADD,ADAM,6.335682134853165e-05,1e-06,128,4.143398,,0.055713465752200854
Optuna-tpe,25,completed,1.0479601621627808,3,128,GAT,GELU,ADD,SGD,0.0009663594145448121,1e-06,64,10.666342,,0.009436377566834887
Optuna-tpe,26,completed,0.9989630579948425,3,128,GIN,RELU,ADD,SGD,0.0024888160602129605,1e-06,32,6.876559,,0.0629870718955389
Optuna-tpe,27,completed,0.7433061003684998,3,128,GAT,RELU,ADD,RMSPROP,0.002205214670597446,0.0001,32,12.023534,,0.08106637946392253
Optuna-tpe,28,completed,0.7863879203796387,3,64,GAT,RELU,ADD,RMSPROP,0.0008219865363114058,0.0001,32,15.813146,,0.1349285717852981
Optuna-tpe,29,completed,5.271398544311523,3,64,GAT,RELU,MEAN_MAX,RMSPROP,0.0006663233348759804,0.0001,32,4.436143,,0.20399886914177012
Optuna-tpe,30,completed,0.8113685250282288,4,64,GAT,RELU,ADD,RMSPROP,0.0017560630909377217,0.0001,32,10.112529,,0.07642665972974955
Optuna-tpe,31,completed,0.6867996454238892,4,64,GAT,RELU,ADD,RMSPROP,0.0019877439708171686,0.0001,32,23.234753,,0.06543454062236823
Optuna-tpe,32,completed,0.7348994016647339,4,64,GAT,RELU,ADD,RMSPROP,0.0019160813581982586,0.0001,32,16.667425,,0.08894233029676082
Optuna-tpe,33,completed,0.7110098004341125,4,64,GAT,RELU,ADD,RMSPROP,0.0009196301946960539,0.0001,32,32.918653,,0.15850433282813872
Optuna-tpe,34,completed,0.8089313507080078,4,64,GAT,RELU,ADD,RMSPROP,0.0021568511889795594,0.0001,32,15.117685,,0.17265180620877274
Optuna-tpe,35,completed,4.730637550354004,4,64,GAT,RELU,MEAN_MAX,RMSPROP,0.0013007957295201645,0.0001,32,5.47906,,0.08543011968585473
Optuna-tpe,36,completed,0.9043229222297668,4,64,GAT,RELU,ADD,RMSPROP,0.00041379469193207044,0.0001,32,22.044669,,0.14237586543383637
Optuna-tpe,37,completed,0.7844115495681763,4,64,GAT,RELU,ADD,RMSPROP,0.0012652807951437973,0.0001,32,11.701391,,0.22835893964865062
