method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout
Optuna-tpe,0,completed,5.526826858520508,5,256,GCN,GELU,MAX,ADAM,0.0006648751064223772,0.001,128,3.085681,,0.35245780295494866
Optuna-tpe,1,completed,10.14692497253418,3,64,GRAPH_SAGE,TANH,ADD,ADAM,3.02547693451399e-05,0.0,256,0.715922,,0.4137439567994149
Optuna-tpe,2,completed,9.143184661865234,4,128,GATED,TANH,MAX,SGD,0.0002760421253075259,1e-06,32,3.750366,,0.4539122624500884
Optuna-tpe,3,completed,4.093385219573975,3,64,GRAPH_SAGE,ELU,MAX,ADAM,0.0005979965165095655,1e-06,128,0.739256,,0.21953358902306802
Optuna-tpe,4,completed,14.908327102661133,3,256,GATED,GELU,MEAN_MAX,RMSPROP,0.008834011843223537,0.0001,64,4.013192,,0.4442218315591984
Optuna-tpe,5,completed,1.2686338424682617,4,128,GATED,RELU,MEAN,RMSPROP,0.0012670443344341606,0.0001,128,3.71125,,0.29217207243177584
Optuna-tpe,6,completed,2.8147051334381104,2,32,GIN,RELU,MAX,ADAM,0.0005849172280854473,0.0001,32,3.223709,,0.09630435032322149
Optuna-tpe,7,completed,4.4664483070373535,2,512,GRAPH_SAGE,RELU,MEAN_MAX,SGD,0.00020301986154916497,0.001,256,0.456098,,0.0843845601570326
Optuna-tpe,8,completed,7.307039260864258,2,128,GIN,RELU,MAX,SGD,0.006294671905719371,1e-06,64,1.546968,,0.4948602176293201
Optuna-tpe,9,completed,1.1887880563735962,2,128,GRAPH_SAGE,GELU,ADD,SGD,0.0016195745866746751,0.001,256,1.51498,,0.4206763762468123
Optuna-tpe,10,completed,4.0087432861328125,2,32,GATED,GELU,MEAN_MAX,SGD,1.6372876808601404e-05,1e-05,64,5.016647,,0.16279920157014965
Optuna-tpe,11,completed,1.8941614627838135,3,128,GAT,RELU,MEAN,SGD,0.005414943367980296,0.001,256,3.782659,,0.08866649645322011
Optuna-tpe,12,completed,1.2208330631256104,3,32,GATED,RELU,MEAN_MAX,ADAMW,6.676364978518623e-05,0.0,128,11.542145,,0.004090905502564968
Optuna-tpe,13,completed,2.257420063018799,2,128,GCN,RELU,MEAN,SGD,5.29483593862292e-05,1e-06,32,32.505399,,0.28564905285982023
Optuna-tpe,14,completed,1.7079106569290161,3,128,GATED,TANH,MEAN,ADAMW,1.417853177711046e-05,0.0001,16,41.929625,,0.2972462118276892
Optuna-tpe,15,completed,4.201056480407715,5,256,GRAPH_SAGE,ELU,ADD,RMSPROP,0.008897053452682713,0.0,16,11.541471,,0.2814642558448682
Optuna-tpe,16,completed,5.751153945922852,4,64,GAT,RELU,MAX,RMSPROP,2.9889885917446453e-05,0.01,32,7.01881,,0.2640512859566079
Optuna-tpe,17,completed,8.050201416015625,5,128,GCN,GELU,MAX,ADAM,0.0007207558171540878,1e-05,256,0.907519,,0.4456523869226991
Optuna-tpe,18,completed,23.33466911315918,4,512,GATED,ELU,MEAN_MAX,ADAM,0.002726547198341485,0.001,16,17.378874,,0.3507918953519677
Optuna-tpe,19,completed,2.45949387550354,2,128,GRAPH_SAGE,GELU,MEAN,ADAMW,4.3688196751883306e-05,0.001,32,11.752518,,0.2932458979524218
Optuna-tpe,20,completed,1.2396657466888428,3,32,GIN,GELU,ADD,ADAMW,0.00011379514978259039,0.0,128,4.928232,,0.004439674379706604
Optuna-tpe,21,completed,1.182721495628357,3,32,GIN,GELU,ADD,ADAMW,0.00011243843361036641,0.0,128,4.134311,,0.004748277079716201
Optuna-tpe,22,completed,1.2593241930007935,3,32,GIN,GELU,ADD,ADAMW,0.00014158166262456912,0.0,128,4.000799,,0.006565061338754745
Optuna-tpe,23,completed,1.1966801881790161,3,32,GIN,GELU,ADD,ADAMW,8.675117315853777e-05,0.0,128,5.043125,,0.04345561793780353
Optuna-tpe,24,completed,1.3202613592147827,2,32,GIN,GELU,ADD,ADAMW,9.490901089266802e-05,0.01,128,2.773095,,0.05382762419371001
Optuna-tpe,25,completed,1.1220676898956299,4,32,GIN,GELU,ADD,ADAMW,0.0016174280254579395,0.0,256,1.705177,,0.1874713203788351
Optuna-tpe,26,completed,1.215213418006897,4,32,GIN,GELU,ADD,ADAMW,0.0015367140137284095,0.0,256,1.949069,,0.17671944263505845
Optuna-tpe,27,completed,1.2295243740081787,4,512,GIN,GELU,ADD,ADAMW,0.0021388202710190766,0.0,256,1.995892,,0.1441823939057933
Optuna-tpe,28,completed,2.2794060707092285,4,32,GAT,GELU,ADD,ADAMW,0.0036998927618307562,1e-05,256,1.092313,,0.21515487131387223
Optuna-tpe,29,completed,3.0043187141418457,5,256,GCN,GELU,ADD,SGD,0.0003932509441470571,0.001,256,0.855598,,0.3719350544692661
Optuna-tpe,30,completed,1.5363882780075073,5,32,GRAPH_SAGE,GELU,ADD,ADAMW,0.001042990384447697,0.01,256,1.377448,,0.3550130869279322
Optuna-tpe,31,completed,1.2503290176391602,3,32,GIN,GELU,ADD,ADAMW,0.00023568615946083704,0.0,128,3.140293,,0.04561340399636781
Optuna-tpe,32,completed,1.2946653366088867,3,32,GIN,GELU,ADD,ADAMW,0.0003916136822126621,0.0,128,1.737071,,0.12819489790340702
Optuna-tpe,33,completed,1.0865349769592285,4,32,GIN,TANH,ADD,ADAMW,0.00017472388480855162,0.0,128,4.585212,,0.03588448654275306
Optuna-tpe,34,completed,1.1516563892364502,4,64,GIN,TANH,ADD,ADAMW,0.00016064051512011606,0.0,256,2.879962,,0.2111058876132682
Optuna-tpe,35,completed,1.260740041732788,4,64,GIN,TANH,ADD,ADAMW,0.00014824479177515373,0.0,128,2.756727,,0.2123553181377454
Optuna-tpe,36,completed,1.3612186908721924,4,64,GIN,TANH,ADD,ADAMW,0.00018264363405299516,0.0,64,2.406037,,0.18783469517234355
Optuna-tpe,37,completed,1.557544231414795,4,64,GIN,TANH,ADD,ADAMW,0.0003198892839428615,0.0,256,1.092793,,0.12563440330136333
Optuna-tpe,38,completed,2.1586296558380127,4,64,GIN,TANH,ADD,ADAMW,3.280746532578568e-05,0.0,128,3.235879,,0.24488505878563102
Optuna-tpe,39,completed,3.8046374320983887,4,256,GIN,TANH,ADD,RMSPROP,0.0009497947782609852,0.0,16,6.83452,,0.06607252493109796
Optuna-tpe,40,completed,1.2615879774093628,5,64,GIN,TANH,ADD,ADAM,0.00029575210886218347,1e-06,256,1.739766,,0.11472733784581399
Optuna-tpe,41,completed,1.6755168437957764,4,32,GRAPH_SAGE,TANH,ADD,SGD,0.0006284432634921055,0.001,256,2.363379,,0.3242091826278872
Optuna-tpe,42,completed,2.3119876384735107,4,512,GRAPH_SAGE,ELU,ADD,SGD,0.0014235048263611966,0.0,256,0.723639,,0.4112500506010283
Optuna-tpe,43,completed,1.5883556604385376,4,32,GIN,TANH,ADD,ADAMW,0.00045980808753641136,0.0001,256,1.339215,,0.25102825510857224
