method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout
Optuna-tpe,0,completed,4.376794338226318,2,32,GCN,ELU,MAX,ADAM,0.002656156310455986,0.001,32,2.9256,,0.1516127256744071
Optuna-tpe,1,completed,3.9381353855133057,5,128,GCN,GELU,MAX,RMSPROP,0.0020577883996661757,0.0,64,3.476877,,0.13707424102133992
Optuna-tpe,2,completed,6.2517194747924805,4,32,GCN,GELU,MAX,ADAM,0.0058965360025024375,1e-06,128,1.059521,,0.2743860734607499
Optuna-tpe,3,completed,6.517577648162842,4,64,GRAPH_SAGE,RELU,MAX,ADAM,0.0012547350299979504,0.0001,16,5.741089,,0.19922296790958272
Optuna-tpe,4,completed,4.226233959197998,2,256,GAT,GELU,MEAN_MAX,SGD,0.0003840912133648947,0.001,32,3.284667,,0.10848005888636003
Optuna-tpe,5,completed,1.2122358083724976,4,32,GAT,ELU,ADD,SGD,0.0013200499016386687,0.001,64,9.278896,,0.12564682391283089
Optuna-tpe,6,completed,1.2149626016616821,2,128,GCN,ELU,ADD,ADAMW,0.0015169369975871249,1e-05,16,10.628276,,0.08803794332769593
Optuna-tpe,7,completed,8.916767120361328,3,64,GRAPH_SAGE,GELU,MEAN_MAX,ADAM,0.006363942624905115,0.0001,128,0.777249,,0.40041055881722876
Optuna-tpe,8,completed,4.018590927124023,5,32,GAT,TANH,MEAN,RMSPROP,8.365193540224155e-05,1e-05,32,8.347329,,0.4109693291828867
Optuna-tpe,9,completed,6.218346118927002,2,512,GIN,TANH,MEAN_MAX,RMSPROP,0.0007252489475337488,0.0001,256,0.425113,,0.12860322843858896
Optuna-tpe,10,completed,10.242645263671875,4,32,GATED,GELU,MEAN_MAX,SGD,0.008946772093201764,0.0001,32,3.078251,,0.493199418503634
Optuna-tpe,11,completed,5.934916973114014,2,512,GIN,RELU,MEAN_MAX,ADAMW,1.1214144280218687e-05,0.0,64,1.159456,,0.3562358653455176
Optuna-tpe,12,completed,3.741943597793579,3,128,GATED,GELU,MEAN_MAX,SGD,0.003095645948059001,1e-06,32,2.559017,,0.10811334363418879
Optuna-tpe,13,completed,3.2418622970581055,5,128,GIN,ELU,MAX,ADAMW,0.0010209216185719412,0.0001,128,1.037687,,0.3441921275283343
Optuna-tpe,14,completed,1.3730608224868774,4,32,GIN,GELU,ADD,SGD,0.002276257107778242,0.01,256,1.966846,,0.4647853415578392
