method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
Random,0,completed,2.984358549118042,3,256,GAT,ELU,MEAN,RMSPROP,2.1480043361183372e-05,0.0,256,10.33973711397266,,0.06896487102438092,"[0.42438118541598224, 0.7413672970155014, 0.4485210530429725, 0.8060685978238123, 0.17532156861292414, 0.5902137437617591, 0.11067838457564794, 0.1000019581261482, 0.9515200760868494, 0.13792974204876185]"
Random,1,completed,8.441991806030273,3,32,GCN,TANH,MAX,SGD,0.00474190729281149,1e-05,256,0.4726421119994484,,0.11303818450034891,"[0.2725026674311687, 0.1752569196671141, 0.1907545826139183, 0.2938126385741172, 0.47243740635651044, 0.881871096338013, 0.8919843530007867, 0.4123851242407832, 0.8458097919923607, 0.22607636900069783]"
Random,2,completed,9.392501831054688,4,64,GRAPH_SAGE,GELU,MEAN_MAX,ADAMW,0.0006164789513049495,1e-05,256,0.4813882550224662,,0.37475059262608285,"[0.6371711759176263, 0.3306321731768015, 0.39841001752389604, 0.7273328367573592, 0.7071665569753828, 0.3183074612183102, 0.596639417629768, 0.36291211985066707, 0.8529932410809214, 0.7495011852521657]"
Random,3,completed,0.8020274043083191,4,32,GATED,RELU,MAX,RMSPROP,0.0008788657598372613,1e-06,16,18.60165758500807,,0.037581332196113315,"[0.5011314895144995, 0.005716814305922524, 0.7129995596229413, 0.023879693433978888, 0.32900420481510306, 0.7402319160223478, 0.6479741816366018, 0.24698444740317904, 0.09517016874981898, 0.07516266439222663]"
Random,4,completed,1.9147096872329712,2,256,GATED,GELU,MEAN,SGD,0.00019140738618473796,0.0,16,17.419141000020318,,0.09683832374546714,"[0.02042069110887812, 0.7568331652194775, 0.655228497760695, 0.7346058979664923, 0.09328467935787355, 0.8330956019171466, 0.4273195642249301, 0.15754672699780836, 0.12213437420504225, 0.19367664749093427]"
Random,5,completed,4.123963832855225,4,32,GCN,TANH,MAX,ADAM,2.926928907369489e-05,0.0001,256,7.7279115919955075,,0.12540227805636456,"[0.630944631691966, 0.13667011121510897, 0.013889784535161986, 0.47479859707667194, 0.43660988943015067, 0.19453477003740405, 0.15547072463860756, 0.5107558962687997, 0.9743107269044031, 0.2508045561127291]"
Random,6,completed,3.9125001430511475,4,128,GCN,ELU,MEAN_MAX,ADAM,1.664315696106727e-05,0.001,256,2.0114997240016237,,0.2029700587906449,"[0.6407261845415482, 0.5692662735231427, 0.015117605662203992, 0.882093151545655, 0.6623731443200507, 0.13671571611935096, 0.07374523633924535, 0.6813958099308859, 0.8492284121698049, 0.4059401175812898]"
Random,7,completed,4.098368167877197,4,64,GCN,TANH,MEAN,ADAMW,2.232690512214948e-05,0.0001,64,4.030592636961956,,0.35085241754321694,"[0.5504830570212303, 0.3023277173712674, 0.0900127272300304, 0.2913374687960023, 0.07577929506836778, 0.34069544316385914, 0.11627617561815862, 0.6160693039401567, 0.48019138019843144, 0.7017048350864339]"
Random,8,completed,2.9616432189941406,5,512,GATED,ELU,MEAN,SGD,2.462160917168394e-05,1e-06,64,29.643243718950544,,0.25628930808381045,"[0.878770163611636, 0.9776751311938744, 0.6861237592846898, 0.8497271875144983, 0.01959641908327492, 0.8410575246439274, 0.13043881110156108, 0.17745647900769168, 0.4723135146814774, 0.5125786161676209]"
Random,9,completed,1.5644761323928833,4,512,GCN,ELU,MEAN,ADAMW,0.0002697178763614553,0.01,128,5.40935025899671,,0.27633642468485714,"[0.6566424037078387, 0.9952919682682887, 0.19980033853298407, 0.8529325486276675, 0.22889630218448342, 0.42205646117089524, 0.4769699105255192, 0.8677347232569669, 0.7048778177836235, 0.5526728493697143]"
Random,10,completed,3.7266836166381836,3,512,GATED,TANH,MAX,ADAMW,6.667458218372601e-05,0.001,32,4.225267069996335,,0.31368336797887825,"[0.42282008461139564, 0.9786225215935052, 0.6608614666726496, 0.36629093660833245, 0.47137815894433177, 0.32029557211796533, 0.27465343428801314, 0.7403288951583185, 0.38544582871332067, 0.6273667359577565]"
Random,11,completed,4.12174129486084,2,256,GIN,GELU,MAX,RMSPROP,0.009771510897047066,1e-05,16,3.585329060035292,,0.20203691862535472,"[0.14824408429177416, 0.7058579383813941, 0.8592789897666487, 0.6258646808561886, 0.3419117377762738, 0.5722835220581712, 0.9966539068935639, 0.35254787206133376, 0.08831214950291422, 0.40407383725070944]"
Random,12,completed,3.874969005584717,2,128,GRAPH_SAGE,GELU,MEAN,SGD,1.257948529981771e-05,0.001,64,7.2956119169830345,,0.47418490652946815,"[0.155908937889509, 0.5869091277962392, 0.25042208634840535, 0.5507750662175351, 0.035074843430801694, 0.9877081273198678, 0.033220957316704824, 0.7494484409224529, 0.4104488577216596, 0.9483698130589363]"
Random,13,completed,5.868483066558838,3,512,GCN,RELU,MAX,ADAMW,0.0004570245986583288,0.0,16,5.564185588969849,,0.2688894030696386,"[0.48936814279514096, 0.980280253397772, 0.03858934986525342, 0.13370391423077577, 0.41726842279122234, 0.42802522845287827, 0.5533131919810292, 0.10440394178858647, 0.18565889002427993, 0.5377788061392772]"
Random,14,completed,3.725449800491333,3,512,GIN,RELU,MAX,ADAMW,0.0013565584476343765,0.001,64,1.2786379510071129,,0.42085552881748806,"[0.44296402784615363, 0.890459475651933, 0.8665728404114342, 0.1011969720379855, 0.3281702061201389, 0.3135289524038939, 0.710812836726298, 0.7294530045052492, 0.4930559477981957, 0.8417110576349761]"
Random,15,completed,1.9338133335113525,3,256,GATED,ELU,MEAN,SGD,0.00011874678211237182,0.0001,64,18.668400345020927,,0.15418583525303897,"[0.49914009023802763, 0.6524903407694308, 0.6639116983104935, 0.9214111451581231, 0.16605500224555936, 0.9903675838622052, 0.35820728320837003, 0.6241186737866073, 0.5579252382587457, 0.30837167050607794]"
Random,16,completed,1.1270809173583984,2,256,GIN,GELU,MEAN_MAX,ADAM,0.0036933057359980655,1e-06,16,21.811730476969387,,0.20584668158219765,"[0.022177044642162302, 0.6833924092518402, 0.9134045788955697, 0.5244433067734409, 0.5091511226158827, 0.08399524920457124, 0.8558050868414095, 0.2940839618870267, 0.0028607370195851134, 0.4116933631643953]"
Random,17,completed,1.8573081493377686,4,512,GIN,TANH,MEAN_MAX,ADAMW,1.473864745724277e-05,1e-05,32,4.110656570002902,,0.0774273744570581,"[0.612876440930947, 0.8300720765062681, 0.9568267296964443, 0.46679871021189956, 0.5497913726192765, 0.29136107778136644, 0.05615254360745914, 0.42424892823836813, 0.25229715120224316, 0.1548547489141162]"
Random,18,completed,1.059812068939209,5,32,GAT,TANH,ADD,ADAM,0.002295620559234832,0.01,16,20.28943659196375,,0.20612097139527663,"[0.9638440099021199, 0.1953172402079787, 0.4912459924888779, 0.3114975237870211, 0.9522741367303241, 0.1538290350388002, 0.7869667018562823, 0.9542358275896513, 0.06984766566026746, 0.41224194279055326]"
Random,19,completed,9.388917922973633,4,32,GATED,ELU,MAX,RMSPROP,0.002250910768467134,1e-06,128,0.8354818529915065,,0.23573534330500828,"[0.7108988604160981, 0.1592879603623617, 0.6733614039180578, 0.994530409861066, 0.4190778654560927, 0.6594949936887635, 0.784119426286942, 0.25601304012973525, 0.7778996602192738, 0.47147068661001656]"
Random,20,completed,2.499699592590332,4,256,GCN,RELU,ADD,ADAMW,2.4770756757682928e-05,1e-06,128,1.5582477090065368,,0.3765953768899678,"[0.5832720536234701, 0.6700971652918468, 0.10110929281004499, 0.056263400459914625, 0.7942269616509086, 0.3795560789068937, 0.13131309155963777, 0.25874748049922514, 0.7624238664460811, 0.7531907537799356]"
Random,21,completed,1.706974744796753,3,32,GAT,TANH,MEAN,RMSPROP,0.006991050114870994,0.0,64,8.885214358044323,,0.08451823342231962,"[0.3626788408222422, 0.11161502213428454, 0.4551086811558931, 0.491173037242008, 0.16164728907285952, 0.5037185348687477, 0.9481808051169512, 0.03955257395027245, 0.5910927049535379, 0.16903646684463924]"
