method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout
Optuna-tpe,117,completed,0.5784376263618469,4,128,GATED,TANH,MEAN,ADAM,0.0013756318779558079,1e-05,32,12.293472,,0.13671801405696574
Optuna-tpe,118,completed,0.49461522698402405,4,64,GATED,TANH,MEAN,ADAM,0.0014676465147379055,1e-05,32,13.123951,,0.12034754290207365
Optuna-tpe,119,completed,0.5143418908119202,4,64,GATED,TANH,MEAN,ADAM,0.0015113104495127342,1e-05,32,14.032025,,0.12008726038477373
Optuna-tpe,120,completed,1.164576768875122,5,64,GAT,TANH,MEAN,ADAM,0.0013342841191862176,1e-05,32,22.261743,,0.13227012070691044
Optuna-tpe,121,completed,0.9855976104736328,4,64,GATED,TANH,MEAN,ADAM,0.001036977660754013,1e-05,32,6.663633,,0.11281182951792433
Optuna-tpe,122,completed,0.5698408484458923,4,64,GATED,TANH,MEAN,ADAM,0.001901447628741629,1e-05,32,11.309929,,0.1248868548741599
Optuna-tpe,123,completed,0.5613847970962524,4,64,GATED,TANH,MEAN,ADAM,0.0014615252697344084,1e-05,32,12.172116,,0.14060152585233204
Optuna-tpe,124,completed,0.5239596366882324,4,64,GATED,TANH,MEAN,ADAM,0.0016761257613651227,1e-05,32,11.313453,,0.1560223758047711
Optuna-tpe,125,completed,0.6462680101394653,4,64,GATED,TANH,MEAN,ADAM,0.0009679801229533937,1e-05,16,15.067835,,0.11887770080144991
Optuna-tpe,126,completed,0.3882979154586792,4,64,GATED,TANH,MEAN,ADAM,0.0011292545943904443,1e-05,32,22.354485,,0.16300981910634052
Optuna-tpe,127,completed,0.6563661694526672,5,64,GATED,TANH,MEAN,ADAM,0.0011581479001758072,1e-05,32,12.138219,,0.16436750283242088
Optuna-tpe,128,completed,0.5303024053573608,5,64,GATED,TANH,MEAN,ADAM,0.001254502045290598,1e-05,32,17.244707,,0.19069371028471752
Optuna-tpe,129,completed,0.7788441181182861,4,64,GATED,TANH,ADD,ADAM,0.0010889301881404892,1e-05,32,14.537961,,0.17102070649024442
Optuna-tpe,130,completed,0.5309966206550598,5,64,GATED,TANH,MEAN,ADAM,0.001007514369826523,1e-05,32,19.682232,,0.127445036105519
Optuna-tpe,131,completed,0.5562127232551575,4,64,GATED,TANH,MEAN,ADAM,0.002326552012140865,1e-05,32,11.33619,,0.1812704254453346
Optuna-tpe,132,completed,0.4427497386932373,4,64,GATED,TANH,MEAN,ADAM,0.0015739283383170094,1e-05,32,16.82221,,0.1076852184794262
Optuna-tpe,133,completed,0.4856606721878052,4,64,GATED,TANH,MEAN,ADAM,0.0015620985571384893,1e-05,32,16.878012,,0.17557562824646583
Optuna-tpe,134,completed,0.573893666267395,4,64,GATED,TANH,MEAN,ADAM,0.0015897840589796496,1e-05,32,10.357261,,0.17435856465778948
Optuna-tpe,135,completed,0.7144908905029297,4,64,GATED,TANH,MEAN,ADAM,0.0015377664116850433,1e-05,32,9.429069,,0.1619340012975887
Optuna-tpe,136,completed,0.44715315103530884,4,64,GATED,TANH,MEAN,ADAM,0.001402562165993998,1e-05,32,19.521412,,0.18327055822005067
Optuna-tpe,137,completed,0.5651558637619019,4,64,GATED,TANH,MEAN,ADAM,0.0013833512358945195,1e-05,32,13.128595,,0.18886001888492474
Optuna-tpe,138,completed,0.6539048552513123,4,64,GATED,RELU,MEAN,ADAM,0.0012297053182476626,1e-05,32,12.205236,,0.20003290226641748
Optuna-tpe,139,completed,0.692647397518158,4,128,GATED,TANH,MEAN,ADAM,0.0012904802426346317,1e-05,32,9.543173,,0.1833829334293055
Optuna-tpe,140,completed,0.49344301223754883,4,64,GATED,TANH,MEAN,ADAM,0.00112740160448556,1e-05,32,14.037642,,0.18298731802805246
Optuna-tpe,141,completed,0.567152202129364,4,64,GATED,TANH,MEAN,ADAM,0.0011658038942661865,1e-05,32,15.926669,,0.17852324550868617
Optuna-tpe,142,completed,0.7666269540786743,4,64,GATED,TANH,MEAN,ADAM,0.001111367714212795,1e-05,32,9.45167,,0.194610495693184
Optuna-tpe,143,completed,0.5123024582862854,4,64,GATED,TANH,MEAN,ADAM,0.001660527245268293,1e-05,32,14.978066,,0.16869733336888795
Optuna-tpe,144,completed,0.6754043698310852,4,64,GATED,TANH,MEAN,ADAM,0.0012075715718387098,1e-05,32,10.381399,,0.18429165041461582
Optuna-tpe,145,completed,0.8035166263580322,4,64,GATED,TANH,MEAN,ADAM,0.0010692465879392505,1e-05,32,8.552685,,0.17453514184185773
Optuna-tpe,146,completed,0.6426016688346863,4,64,GATED,TANH,MEAN,ADAM,0.001383843828781675,1e-05,32,10.372382,,0.20536145515585097
Optuna-tpe,147,completed,0.582260012626648,4,64,GATED,RELU,MEAN,ADAM,0.0012993275725928512,1e-05,16,27.898193,,0.17667263127004385
Optuna-tpe,148,completed,0.9291471242904663,4,64,GAT,TANH,MEAN,ADAM,0.0014679298943831853,1e-05,32,20.155788,,0.18416341635119327
Optuna-tpe,149,completed,1.059266448020935,4,64,GATED,TANH,MEAN,ADAM,0.0016026641554417395,1e-05,32,6.667888,,0.10972420015472904
