method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
Random,0,completed,2.4419479370117188,3,32,GCN,GELU,MEAN,ADAMW,0.002319137667632578,0.01,32,8.099834515014663,,0.42401653038226617,"[0.28866446401921364, 0.13942369662156162, 0.040250261945674715, 0.5393763565702668, 0.18156337246242726, 0.46211038533044224, 0.7884421766005547, 0.8960306139288754, 0.25526382925963886, 0.8480330607645323]"
Random,1,completed,2.123943328857422,2,512,GCN,RELU,ADD,SGD,2.7108988493660876e-05,0.001,128,3.798809513973538,,0.33452046244060507,"[0.24953993913690364, 0.8914941700321999, 0.16436876778182197, 0.2283430391211948, 0.7826885747668504, 0.8676104153868205, 0.14437110441153345, 0.7172754569946397, 0.6158390811762233, 0.6690409248812101]"
Random,2,completed,4.096607685089111,4,64,GAT,TANH,MAX,RMSPROP,5.929325250792902e-05,0.01,256,2.5845115840202197,,0.3816295692482359,"[0.7045295505432025, 0.21127378428232557, 0.5937885604564701, 0.28829727152316564, 0.42632553923909444, 0.5976643319939466, 0.25766842468350915, 0.8404083713732025, 0.8151350873981106, 0.7632591384964718]"
Random,3,completed,1.3677085638046265,4,64,GCN,RELU,ADD,RMSPROP,0.0003046552258293463,0.0,64,6.8552880899515,,0.48773071257393513,"[0.5283872884561323, 0.30569184684761797, 0.17839366075385488, 0.10549801882423537, 0.9000942389594976, 0.5719731182774549, 0.4946028773630625, 0.12926524508975823, 0.4335310628515179, 0.9754614251478703]"
Random,4,completed,4.187117099761963,4,32,GIN,GELU,MAX,RMSPROP,0.00011751088140575085,0.0001,32,3.0864034529658966,,0.28854988341826626,"[0.5617518869275568, 0.0017331788832330997, 0.8890947198653271, 0.6028088176029945, 0.3066971394907906, 0.7420597635355825, 0.35669269458745523, 0.6207053374664273, 0.228425243461143, 0.5770997668365325]"
Random,5,completed,1.4333761930465698,5,32,GCN,TANH,ADD,ADAMW,0.002971956964340568,0.0,128,1.90131486102473,,0.10409305298060673,"[0.7923836794805512, 0.1592277477323668, 0.07997802249037478, 0.4333632750263442, 0.8231826424060182, 0.4564533686359282, 0.8243475054327496, 0.031419552697746655, 0.7652759535446153, 0.20818610596121345]"
Random,6,completed,0.8064706325531006,3,64,GATED,ELU,ADD,ADAMW,0.0011445343058432917,1e-06,32,16.637604000978172,,0.32066469711715934,"[0.305097601615251, 0.3667311798055669, 0.6437803517658984, 0.9909239982908841, 0.8472440890059143, 0.37948880146524033, 0.6862096048620178, 0.2054221141614655, 0.20957782756587406, 0.6413293942343187]"
Random,7,completed,0.6506931185722351,3,128,GATED,RELU,MEAN,ADAMW,0.0012462242831164352,0.0,64,5.565509086998645,,0.13342048809141704,"[0.30353751078830504, 0.4989889398165853, 0.6605323489629907, 0.24880980408084608, 0.08479298369418986, 0.2938995698632907, 0.6985320697937359, 0.12708279834907132, 0.4421523263580105, 0.2668409761828341]"
Random,8,completed,6.945545196533203,2,512,GRAPH_SAGE,GELU,MEAN_MAX,ADAM,0.00023868790583043726,0.0,128,0.6530992490006611,,0.2600862955954251,"[0.13123952674549266, 0.8065861210630471, 0.3409430115442399, 0.5627628599297052, 0.5491551166181418, 0.10329527247516734, 0.459276804709875, 0.016404893722841818, 0.6828617054109609, 0.5201725911908502]"
Random,9,completed,6.659005165100098,5,32,GIN,GELU,MAX,ADAMW,0.004119592534336287,0.0,128,1.3409121099975891,,0.45754295049910815,"[0.9862767368829739, 0.10117050904538116, 0.9742508888445388, 0.5285885006164477, 0.3500913405148556, 0.4003222965083161, 0.8716180874770223, 0.12504654527229608, 0.7724686871474359, 0.9150859009982163]"
