method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout
Optuna-tpe,17,completed,4.023471832275391,4,32,GAT,TANH,MEAN_MAX,RMSPROP,1.0874459673609662e-05,0.01,128,20.531059,,0.21511934620407275
Optuna-tpe,18,completed,1.8347980976104736,2,256,GCN,GELU,ADD,ADAMW,0.00012329021108994746,1e-05,128,1.755715,,0.39422688603308725
Optuna-tpe,19,completed,10.267583847045898,5,128,GRAPH_SAGE,GELU,MAX,ADAM,0.00334675256252854,0.0001,32,8.369952,,0.26903292713491606
Optuna-tpe,20,completed,1.6274131536483765,3,512,GIN,TANH,ADD,ADAM,0.0011441234304617645,0.01,64,5.869223,,0.022683942064225415
Optuna-tpe,21,completed,1.332075834274292,4,256,GIN,ELU,ADD,ADAM,0.002339213413445915,0.001,256,1.474441,,0.100151734684895
Optuna-tpe,22,completed,1.127509355545044,4,256,GIN,ELU,ADD,ADAM,0.0014162502229069225,1e-06,256,2.942784,,0.08851142156408942
Optuna-tpe,23,completed,1.1682844161987305,4,256,GIN,ELU,ADD,ADAM,0.0013703987893599384,1e-06,256,2.443343,,0.0850157832484996
Optuna-tpe,24,completed,1.2087035179138184,4,256,GIN,ELU,ADD,ADAM,0.0014217503145668138,1e-06,256,1.959501,,0.08579488693659558
Optuna-tpe,25,completed,1.307602882385254,4,256,GIN,ELU,ADD,ADAM,0.0012454893662776226,1e-06,256,1.100144,,0.00795142718685797
Optuna-tpe,26,completed,2.8533291816711426,4,256,GIN,ELU,ADD,ADAM,0.007945214857085516,1e-06,256,0.981357,,0.08122267726711638
Optuna-tpe,27,completed,1.3053152561187744,4,256,GIN,ELU,ADD,ADAM,0.00137843594788792,1e-06,256,1.490964,,0.0331179576194609
Optuna-tpe,28,completed,1.1933002471923828,4,256,GIN,ELU,ADD,ADAM,0.0006695520267649684,1e-06,256,1.352043,,0.09405589338453776
Optuna-tpe,29,completed,1.4976027011871338,3,256,GIN,ELU,MEAN,ADAM,0.0006429542736093155,1e-06,256,1.881559,,0.04323250689938091
Optuna-tpe,30,completed,1.1545495986938477,4,256,GIN,ELU,ADD,ADAM,0.0006800778628330207,1e-06,256,2.333819,,0.11275558990688299
Optuna-tpe,31,completed,1.3163846731185913,4,256,GIN,ELU,ADD,ADAM,0.0008345674034911264,1e-06,256,1.109206,,0.08827423181786088
Optuna-tpe,32,completed,1.0572400093078613,4,256,GIN,ELU,ADD,ADAM,0.0004033472235881429,1e-06,256,1.839181,,0.11019498959436055
Optuna-tpe,33,completed,1.3521132469177246,4,256,GIN,ELU,ADD,ADAM,0.0004022376498225348,1e-06,256,1.400544,,0.11646702932428497
Optuna-tpe,34,completed,1.1664965152740479,4,256,GIN,ELU,ADD,ADAM,0.0002198981816511782,1e-06,256,1.477712,,0.17372396101565016
Optuna-tpe,35,completed,1.6191128492355347,4,256,GIN,ELU,ADD,ADAM,0.0002713799718187768,1e-06,256,0.861902,,0.17797568687948367
Optuna-tpe,36,completed,1.9578884840011597,3,32,GIN,ELU,MEAN,ADAM,0.00018006579790524386,1e-06,256,2.51535,,0.20890973257489523
Optuna-tpe,37,completed,1.5728017091751099,4,256,GIN,ELU,ADD,ADAM,0.00020441540512259487,0.01,256,0.987796,,0.16657768689890193
Optuna-tpe,38,completed,0.9346054196357727,3,32,GIN,RELU,ADD,ADAMW,0.0004104138846532241,1e-06,256,3.59383,,0.12021102311432363
Optuna-tpe,39,completed,1.2162673473358154,2,32,GIN,RELU,ADD,ADAMW,0.0003559878166930479,1e-06,64,2.456584,,0.12404135754031655
Optuna-tpe,40,completed,0.8318930268287659,3,32,GRAPH_SAGE,RELU,ADD,ADAMW,0.0022161507205092903,1e-05,256,3.03003,,0.050048141981832314
Optuna-tpe,41,completed,0.814896285533905,3,32,GRAPH_SAGE,RELU,ADD,ADAMW,0.002177060202479656,1e-05,256,2.051454,,0.060351302785188965
Optuna-tpe,42,completed,0.9273191690444946,3,32,GRAPH_SAGE,RELU,ADD,ADAMW,0.00214937597510997,1e-05,256,1.858108,,0.0589400334604121
Optuna-tpe,43,completed,0.9543906450271606,3,32,GRAPH_SAGE,RELU,ADD,ADAMW,0.005124244429600082,1e-05,256,1.086019,,0.052955107891291694
Optuna-tpe,44,completed,2.1550452709198,3,32,GRAPH_SAGE,RELU,MEAN,ADAMW,0.00421715439983997,1e-05,256,0.912948,,0.002634475993986002
Optuna-tpe,45,completed,0.8156421184539795,3,32,GRAPH_SAGE,RELU,ADD,ADAMW,0.005196726784403398,1e-05,256,2.148469,,0.051696291306349146
Optuna-tpe,46,completed,0.9652348160743713,3,32,GRAPH_SAGE,RELU,ADD,ADAMW,0.0021086821304889323,1e-05,256,1.472352,,0.05938576240814106
Optuna-tpe,47,completed,1.0079847574234009,2,32,GRAPH_SAGE,RELU,ADD,ADAMW,0.005435083587383447,1e-05,64,3.48435,,0.024193197851264343
Optuna-tpe,48,completed,1.0122277736663818,3,32,GRAPH_SAGE,RELU,ADD,ADAMW,0.0019675478907406523,1e-05,256,1.669585,,0.14585055337461456
Optuna-tpe,49,completed,0.7057482600212097,3,32,GRAPH_SAGE,RELU,MEAN,ADAMW,0.002484787337809156,1e-05,16,23.050178,,0.06365222305766174
Optuna-tpe,50,completed,1.167831301689148,2,32,GRAPH_SAGE,RELU,MEAN,ADAMW,0.00911756559526605,1e-05,16,9.110221,,0.0655047559746033
Optuna-tpe,51,completed,0.6641323566436768,3,32,GRAPH_SAGE,RELU,MEAN,ADAMW,0.0025877174136697562,1e-05,16,23.054305,,0.029811713518269944
Optuna-tpe,52,completed,0.6961623430252075,3,32,GRAPH_SAGE,RELU,MEAN,ADAMW,0.0027561118961736642,1e-05,16,25.942267,,0.038800850232511175
Optuna-tpe,53,completed,0.7136577367782593,3,32,GRAPH_SAGE,RELU,MEAN,ADAMW,0.0032275550985258277,1e-05,16,23.069285,,0.02321681542102602
Optuna-tpe,54,completed,0.9695798754692078,3,32,GRAPH_SAGE,RELU,MEAN,ADAMW,0.002975463935949854,1e-05,16,18.774236,,0.022622883838311014
Optuna-tpe,55,completed,0.8955283761024475,3,32,GRAPH_SAGE,RELU,MEAN,ADAMW,0.006054269742736984,1e-05,16,14.502854,,0.014086654707738733
Optuna-tpe,56,completed,0.9294915795326233,3,32,GRAPH_SAGE,RELU,MEAN,ADAMW,0.003261691024083728,1e-05,16,15.946153,,0.0003187214932101855
Optuna-tpe,57,completed,0.8255025148391724,3,64,GRAPH_SAGE,RELU,MEAN,ADAMW,0.0043867882491483035,1e-05,16,17.321003,,0.03628957614671932
Optuna-tpe,58,completed,1.905405044555664,2,32,GRAPH_SAGE,RELU,MEAN,RMSPROP,0.006415712011122769,1e-05,16,7.878483,,0.33964837443952867
Optuna-tpe,59,completed,0.8629193902015686,3,32,GRAPH_SAGE,RELU,MEAN,ADAMW,0.0043206438553958565,1e-05,16,21.632529,,0.0732030490841683
Optuna-tpe,60,completed,1.0655279159545898,3,128,GAT,RELU,MEAN,ADAMW,0.002909576267383918,0.0001,16,45.47313,,0.03535320831651612
Optuna-tpe,61,completed,0.9354783892631531,3,64,GRAPH_SAGE,RELU,MEAN,ADAMW,0.0042979476161454115,1e-05,16,11.693323,,0.035236383440886546
Optuna-tpe,62,completed,0.6173070669174194,3,64,GRAPH_SAGE,RELU,MEAN,ADAMW,0.0016632315583226859,1e-05,16,35.736134,,0.04172252153785022
Optuna-tpe,63,completed,0.6258898973464966,3,64,GRAPH_SAGE,RELU,MEAN,ADAMW,0.0010346328805430469,1e-05,16,25.842494,,0.06517974068365848
Optuna-tpe,64,completed,0.583353579044342,3,64,GATED,GELU,MEAN,ADAMW,0.001657086254119843,0.0,16,18.218314,,0.06696518242300586
Optuna-tpe,65,completed,1.103497862815857,3,64,GATED,GELU,MEAN,SGD,0.0017289638827683255,0.0,16,18.264655,,0.0750063045455546
Optuna-tpe,66,completed,0.5705089569091797,3,64,GATED,GELU,MEAN,ADAMW,0.0009506222161518989,0.0,16,25.77266,,0.01885752658954499
Optuna-tpe,67,completed,0.669865608215332,3,64,GATED,GELU,MEAN,ADAMW,0.0009343075938803254,0.0,16,19.769698,,0.1349312999732616
Optuna-tpe,68,completed,0.6310214400291443,2,64,GATED,GELU,MEAN,RMSPROP,0.0010889347000207,0.0,16,21.82026,,0.13200459766993794
Optuna-tpe,69,completed,0.7786056995391846,2,64,GATED,GELU,MEAN,RMSPROP,0.000855513087693539,0.0,16,13.864928,,0.13209519427911698
Optuna-tpe,70,completed,0.8197554349899292,2,64,GATED,GELU,MEAN,RMSPROP,0.000888585438784512,0.0,16,15.008408,,0.15705277957824965
Optuna-tpe,71,completed,0.6608006954193115,2,64,GATED,GELU,MEAN,RMSPROP,0.001042575456531167,0.0,16,17.266573,,0.104077669811415
Optuna-tpe,72,completed,0.817840039730072,2,64,GATED,GELU,MEAN,RMSPROP,0.001001969948814603,0.0,16,15.009704,,0.4900094537172366
Optuna-tpe,73,completed,0.7387064099311829,2,64,GATED,GELU,MEAN,RMSPROP,0.0005514195171172128,0.0,16,20.632175,,0.10628690408057644
Optuna-tpe,74,completed,3.7577199935913086,2,64,GATED,GELU,MEAN_MAX,RMSPROP,0.0016168924705085154,0.0,128,0.690938,,0.10187368954708026
Optuna-tpe,75,completed,1.3280729055404663,2,64,GATED,GELU,MAX,RMSPROP,0.0010169659866341902,0.0,16,12.815244,,0.07947546414202494
Optuna-tpe,76,completed,0.6924624443054199,2,64,GATED,GELU,MEAN,RMSPROP,0.001211883122367365,0.0,32,7.036969,,0.19169834900370092
Optuna-tpe,77,completed,0.7717682719230652,3,64,GATED,GELU,MEAN,SGD,0.0017085267419262489,0.0,16,31.923697,,0.23530755953035404
Optuna-tpe,78,completed,0.5832005739212036,2,64,GATED,GELU,MEAN,RMSPROP,0.000775928771676534,0.0,16,22.895413,,0.14239607764086376
Optuna-tpe,79,completed,1.7737752199172974,2,64,GCN,GELU,MEAN,RMSPROP,0.0007589929291960931,0.001,16,13.269541,,0.15717232393851963
Optuna-tpe,80,completed,0.9319251775741577,2,64,GATED,TANH,MEAN,RMSPROP,0.0005294126682264398,0.0,16,13.823527,,0.09654967615552348
Optuna-tpe,81,completed,0.7562873959541321,2,64,GATED,GELU,MEAN,RMSPROP,0.0014989412244667574,0.0,16,16.114973,,0.1343635778001455
Optuna-tpe,82,completed,0.5896273851394653,2,64,GATED,GELU,MEAN,RMSPROP,0.001109629821741317,0.0,16,17.241214,,0.015103441332393296
Optuna-tpe,83,completed,0.9469719529151917,2,512,GATED,GELU,MEAN,RMSPROP,0.001209951630878018,0.0,16,20.803725,,0.013259314611329204
Optuna-tpe,84,completed,1.6196351051330566,2,64,GATED,GELU,MEAN,RMSPROP,0.001089877478122416,0.01,16,7.236396,,0.048510442971300326
Optuna-tpe,85,completed,2.855832099914551,2,64,GATED,GELU,MAX,RMSPROP,0.000601874661347293,0.0,128,0.790817,,0.07129682586949833
Optuna-tpe,86,completed,0.6037473082542419,2,64,GATED,GELU,MEAN_MAX,RMSPROP,0.0016975275948876343,0.0,16,27.943438,,0.016313333036622635
Optuna-tpe,87,completed,0.6709193587303162,2,64,GATED,GELU,MEAN_MAX,RMSPROP,0.0008163546761090276,0.0,32,7.85171,,0.013160329728229184
Optuna-tpe,88,completed,1.5399651527404785,2,64,GATED,GELU,MEAN_MAX,RMSPROP,0.00045763293617094976,0.0,64,3.121797,,0.044127944377281667
Optuna-tpe,89,completed,3.9250731468200684,2,64,GAT,GELU,MEAN_MAX,RMSPROP,0.0007227330906989779,0.0,16,6.320463,,0.091413705865455
Optuna-tpe,90,completed,0.9059084057807922,2,64,GATED,GELU,MEAN_MAX,RMSPROP,0.0013421483722972024,0.0001,16,9.273489,,0.01705457733536964
Optuna-tpe,91,completed,0.6682351231575012,2,64,GATED,GELU,MEAN,RMSPROP,0.0018428988218072934,0.0,16,18.375159,,0.030622978595571226
Optuna-tpe,92,completed,1.657676100730896,2,64,GCN,TANH,MEAN,RMSPROP,0.0011003999101031662,0.001,16,14.591457,,0.0020739624329198098
Optuna-tpe,93,completed,1.1214582920074463,2,128,GATED,GELU,MEAN,SGD,0.002486398405214709,0.0,16,10.852163,,0.02803862551522301
Optuna-tpe,94,completed,1.8125451803207397,2,64,GATED,GELU,MEAN,ADAMW,1.028196871023976e-05,0.0,16,58.33142,,0.06653354692142412
Optuna-tpe,95,completed,1.2113817930221558,3,512,GATED,GELU,MEAN,RMSPROP,0.0016834156587065775,0.0,16,20.811782,,0.04567590048544461
Optuna-tpe,96,completed,0.7104940414428711,3,64,GATED,GELU,MEAN,ADAMW,0.0014808737343445003,0.01,16,16.721799,,0.11665383162821122
Optuna-tpe,97,completed,3.552886962890625,2,64,GAT,GELU,MEAN_MAX,ADAMW,1.528802531371338e-05,0.0,16,22.498043,,0.05479071186780601
Optuna-tpe,98,completed,0.5796017646789551,3,64,GATED,GELU,MEAN,RMSPROP,0.0012716823396077808,0.0,16,19.087543,,0.08439907389914025
Optuna-tpe,99,completed,0.7122222185134888,2,64,GATED,GELU,MEAN,RMSPROP,0.0012556034788026435,0.0,16,11.578955,,0.08407526075634453
Optuna-tpe,100,completed,3.7902913093566895,3,64,GATED,GELU,MAX,RMSPROP,0.0009759655575173267,0.0,64,1.294204,,0.14676079872256415
Optuna-tpe,101,completed,0.8267205357551575,3,64,GATED,GELU,MEAN,RMSPROP,0.0018481048980665117,0.0,16,8.960679,,0.1050567053111965
Optuna-tpe,102,completed,0.5998818874359131,3,64,GATED,GELU,MEAN,ADAMW,0.0026094536563306837,0.0,16,13.668518,,0.008835924888525581
Optuna-tpe,103,completed,0.6643160581588745,3,64,GATED,GELU,MEAN,RMSPROP,0.0014621350058969989,0.0,16,14.761414,,0.01257034713993524
Optuna-tpe,104,completed,0.5807569622993469,3,64,GATED,GELU,MEAN,ADAMW,0.001991612608920851,0.0,16,21.1904,,0.33098318636024227
Optuna-tpe,105,completed,1.2181124687194824,3,64,GATED,GELU,MEAN,ADAMW,0.0020621892600647986,0.0,128,2.660377,,0.35609322283214734
Optuna-tpe,106,completed,0.8466947078704834,3,64,GATED,GELU,MEAN,ADAMW,0.0035095350670709233,0.0001,16,15.269003,,0.3786549747327881
Optuna-tpe,107,completed,0.6403663158416748,3,64,GATED,TANH,MEAN,ADAMW,0.000721422556941395,0.0,16,22.632824,,0.295481527001339
Optuna-tpe,108,completed,1.8773139715194702,3,64,GCN,GELU,MEAN,ADAMW,0.0022585843155126088,0.0,32,10.654368,,0.26728346427283634
Optuna-tpe,109,completed,1.364074945449829,3,128,GATED,GELU,MEAN,ADAMW,9.350768162091208e-05,0.0,16,13.543518,,0.03869241657719324
Optuna-tpe,110,completed,6.307394504547119,3,64,GATED,GELU,MEAN_MAX,ADAMW,0.0012012511507327659,0.0,16,5.174243,,0.3317970529623681
Optuna-tpe,111,completed,0.5316535830497742,3,64,GATED,GELU,MEAN,ADAMW,0.0006640788537387508,0.0,16,39.006646,,0.29921814422312487
Optuna-tpe,112,completed,0.5807074904441833,3,64,GATED,GELU,MEAN,ADAMW,0.0006014766651262109,0.0,16,27.073827,,0.314577874981278
Optuna-tpe,113,completed,1.0735849142074585,3,64,GATED,GELU,MEAN,ADAMW,0.0006077636367669771,0.0,16,13.681944,,0.2973833079051885
Optuna-tpe,114,completed,0.6623499393463135,3,64,GATED,GELU,MEAN,ADAMW,0.00046592248765856475,0.001,16,25.617451,,0.31320330480453296
Optuna-tpe,115,completed,0.5371165871620178,3,64,GATED,GELU,MEAN,ADAMW,0.0008479626672967434,0.0,16,25.520541,,0.27683439191670817
Optuna-tpe,116,completed,1.157932996749878,3,64,GATED,GELU,MEAN,ADAMW,0.00033455350989635666,0.0,16,18.120783,,0.27509524555508763
Optuna-tpe,117,completed,0.8837477564811707,3,512,GATED,GELU,MEAN,ADAMW,0.0008629304743084838,0.0,16,12.426494,,0.32342884408722455
Optuna-tpe,118,completed,0.5918592214584351,3,64,GATED,GELU,MEAN,ADAMW,0.0007966719794311237,0.0,16,29.957882,,0.25062471932361335
Optuna-tpe,119,completed,0.6634478569030762,3,64,GATED,GELU,MEAN,ADAMW,0.0007352379458290591,0.0,16,30.001803,,0.2895952517897979
Optuna-tpe,120,completed,0.6610903739929199,3,64,GATED,GELU,MEAN,ADAMW,0.0006800330857974198,0.0,16,21.054855,,0.25750789995755247
Optuna-tpe,121,completed,0.6804819107055664,3,64,GATED,GELU,MEAN,ADAMW,0.0005088247446734331,0.0,16,26.981383,,0.23657198958806935
Optuna-tpe,122,completed,0.7644273638725281,3,64,GATED,GELU,MEAN,ADAMW,0.0005726952653171464,0.0,16,22.535609,,0.3065174979896383
Optuna-tpe,123,completed,0.49243366718292236,3,64,GATED,GELU,MEAN,ADAMW,0.0008988919963472679,0.0,16,32.839992,,0.28724749623451384
Optuna-tpe,124,completed,0.5994508862495422,3,64,GATED,GELU,MEAN,ADAMW,0.0008395971370538322,0.0,16,21.010541,,0.2467096893298579
Optuna-tpe,125,completed,1.0153002738952637,3,64,GATED,GELU,MEAN,ADAMW,0.0008624637407187695,0.0,16,12.112358,,0.3519305122224692
Optuna-tpe,126,completed,0.8254430294036865,3,64,GATED,GELU,MEAN,ADAMW,0.00039372247553410406,0.0,16,22.411924,,0.28515022132803214
Optuna-tpe,127,completed,0.6386886835098267,3,64,GATED,GELU,MEAN,ADAMW,0.0008055100048614571,0.0,64,10.140055,,0.2576633284847484
Optuna-tpe,128,completed,1.5341036319732666,3,64,GATED,GELU,MEAN,ADAMW,0.0006640492541634065,0.0,16,7.705217,,0.24003207965380244
Optuna-tpe,129,completed,1.572230577468872,3,64,GATED,GELU,MEAN,ADAMW,0.0009035799836413568,0.01,128,2.236372,,0.31944503746916253
Optuna-tpe,130,completed,4.397117614746094,3,64,GATED,GELU,MAX,SGD,0.0013848235416131565,0.0,16,4.432273,,0.19991328318727805
Optuna-tpe,131,completed,1.116071105003357,3,64,GATED,GELU,MEAN,ADAMW,0.0002823090359611277,0.0,16,22.443715,,0.43733080953658354
Optuna-tpe,132,completed,0.5563146471977234,3,64,GATED,GELU,MEAN,ADAMW,0.0009703418668286871,0.0,16,20.94138,,0.2752377725273452
Optuna-tpe,133,completed,0.5272919535636902,3,64,GATED,GELU,MEAN,ADAMW,0.001136221447204278,0.0,16,25.372031,,0.2736251133276676
Optuna-tpe,134,completed,0.6248828172683716,3,64,GATED,GELU,MEAN,ADAMW,0.0009300800086909272,0.0,16,19.52382,,0.27490979683788125
Optuna-tpe,135,completed,2.025315761566162,3,128,GAT,GELU,MEAN,ADAMW,0.0011475223012390413,0.0,16,18.26418,,0.2674024127265063
Optuna-tpe,136,completed,0.7954115867614746,3,64,GATED,GELU,MEAN,ADAMW,0.0007649156539365297,0.0,16,13.647133,,0.22654199177232653
Optuna-tpe,137,completed,1.0830602645874023,3,64,GATED,GELU,MEAN,ADAMW,0.0005965610494362365,0.0,32,7.627435,,0.30447393204189915
Optuna-tpe,138,completed,0.6048114895820618,5,64,GATED,GELU,MEAN,ADAMW,0.0012880809776387358,0.0,16,27.664299,,0.2503079510228016
Optuna-tpe,139,completed,0.7562334537506104,3,64,GATED,GELU,MEAN,ADAMW,0.0010223571037930696,0.0001,16,15.119114,,0.28193363234505703
Optuna-tpe,140,completed,0.6500242352485657,3,512,GATED,GELU,MEAN,ADAMW,0.0005113905749119967,0.0,16,18.382526,,0.34341218818436914
Optuna-tpe,141,completed,0.8953756093978882,3,64,GATED,GELU,MEAN,ADAMW,0.0009623383056880659,0.0,16,15.078203,,0.3005338448711308
Optuna-tpe,142,completed,0.5337632298469543,3,64,GATED,GELU,MEAN,ADAMW,0.0006669210348341436,0.0,16,28.460535,,0.32665047873459435
Optuna-tpe,143,completed,0.7989588975906372,3,64,GATED,TANH,MEAN,ADAMW,0.0007956408897908267,0.0,16,19.488377,,0.3313189651922535
Optuna-tpe,144,completed,0.6012024283409119,3,64,GATED,GELU,MEAN,ADAMW,0.0006569461988589831,0.0,16,26.849959,,0.3153003166544569
Optuna-tpe,145,completed,1.9199844598770142,3,64,GCN,GELU,MEAN,ADAMW,0.0011640516351162408,0.0,16,12.22558,,0.26029501729639165
Optuna-tpe,146,completed,0.526784360408783,3,64,GATED,GELU,MEAN,ADAMW,0.0007759022746074681,0.0,16,31.260169,,0.3592901111701727
Optuna-tpe,147,completed,0.6308046579360962,3,64,GATED,GELU,MEAN,ADAMW,0.00045830833465956535,0.0,16,35.772808,,0.3287550238259641
Optuna-tpe,148,completed,1.2197819948196411,3,64,GATED,GELU,MEAN,SGD,0.001522404057705286,0.001,16,15.673164,,0.35705021611620397
Optuna-tpe,149,completed,0.8051543831825256,3,64,GATED,GELU,MEAN,ADAMW,0.0006216244823124869,0.0,16,23.948197,,0.2894420871777959
