method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
BoTorch,0,completed,2.3821420669555664,4,64,GCN,GELU,ADD,RMSPROP,2.8726803488536666e-05,1e-06,64,7.300892192986794,,0.35825783028851504,"[0.6317465290361852, 0.36828570504892444, 0.18470246733318807, 0.7275467739737337, 0.9807824187452278, 0.513593232508349, 0.1527624345077816, 0.30021267515761707, 0.4203050588744047, 0.7165156605770301]"
BoTorch,1,completed,2.041750907897949,5,128,GCN,GELU,ADD,RMSPROP,0.00017995879795416604,1e-05,16,12.729270601994358,,0.46208444905416335,"[0.857640813526028, 0.5924992615156678, 0.05445979505302867, 0.5003371022899298, 0.8964183596508666, 0.667375874386634, 0.4183910278688585, 0.365581592980305, 0.005210597929366401, 0.9241688981083267]"
BoTorch,2,completed,7.450643539428711,4,128,GRAPH_SAGE,ELU,ADD,RMSPROP,0.007591307555072188,1e-06,32,4.396657943027094,,0.10013802822336854,"[0.6273730376108314, 0.5605022448396877, 0.25191730202004026, 0.7916834616970081, 0.9131209511333659, 0.5960984896146422, 0.9601055289455873, 0.25789890153304285, 0.31115903782471244, 0.20027605644673707]"
BoTorch,3,completed,34.13106155395508,4,128,GCN,TANH,MAX,SGD,0.009560752213320936,0.001,16,6.560099608032033,,0.2565431445968277,"[0.5053221803168985, 0.478752348337834, 0.02135983694442989, 0.2932992757102634, 0.3620707496138751, 0.9413198825372747, 0.9934973542330007, 0.7236174560147856, 0.030808982111081518, 0.5130862891936554]"
BoTorch,4,completed,1.350140929222107,5,256,GAT,GELU,ADD,ADAMW,0.00041232196906975646,0.001,32,8.372090896998998,,0.41823328314634906,"[0.8263769881526859, 0.6797125210470247, 0.5550649685849723, 0.619077331787772, 0.7533077821614483, 0.3443636571320635, 0.5384121584042231, 0.7135185263208351, 0.22193094104239675, 0.8364665662926981]"
BoTorch,5,completed,5.977107048034668,5,128,GRAPH_SAGE,TANH,ADD,RMSPROP,0.00023545988012163197,1e-06,32,7.013600846985355,,0.4952892837904123,"[0.7690621890814618, 0.4857781433277305, 0.23817242432457886, 0.2512442458805928, 0.8714068246963809, 0.5552273038483351, 0.45730563952422154, 0.2575568084073896, 0.37862920778352194, 0.9905785675808246]"
BoTorch,6,completed,32.683860778808594,2,512,GATED,GELU,MAX,RMSPROP,0.004733370121426349,1e-06,64,1.7940773959853686,,0.23956888793415332,"[0.055619149979634686, 0.8826970564957444, 0.6731875023406019, 0.6015275937651917, 0.4118673338760652, 0.6151461217423679, 0.8917234883481532, 0.30326416615068574, 0.4319863132075549, 0.47913777586830664]"
BoTorch,7,completed,1.2705694437026978,3,128,GAT,ELU,ADD,ADAMW,0.0005483485684436061,0.01,64,6.223419384972658,,0.34580157173743703,"[0.4370863119231839, 0.462969299731934, 0.4342129612007596, 0.8603319653558142, 0.8942455911745378, 0.4172174017446332, 0.5796855713361363, 0.8395671554676318, 0.5315776505617796, 0.6916031434748741]"
BoTorch,8,completed,5.765841484069824,3,32,GRAPH_SAGE,TANH,MEAN_MAX,SGD,0.0003156168317116655,0.0001,64,1.6413349770009518,,0.44825011797585085,"[0.4319354373060831, 0.15677949162707971, 0.33400894252712776, 0.49733492554318937, 0.7092270351405108, 0.8336655119136457, 0.4997200519651186, 0.59077198004865, 0.4105682006386202, 0.8965002359517017]"
BoTorch,9,completed,5.503026008605957,2,256,GAT,RELU,MAX,ADAM,9.257483197805974e-05,1e-05,256,0.7684080679900944,,0.24346189829623455,"[0.1316675163587484, 0.6158090049109438, 0.44629708323786266, 0.24109884425340344, 0.2921354743953496, 0.22120269161486672, 0.3221643108280612, 0.33478893346188865, 0.904393043557079, 0.4869237965924691]"
BoTorch,10,completed,1.1452834606170654,4,256,GAT,RELU,MEAN,ADAMW,8.115177407333638e-05,0.0,128,21.245269005012233,,0.19048709155857635,"[0.6659518209272318, 0.7445922753999834, 0.554621375333608, 0.21304793980786618, 0.177282843532784, 0.34213103288281776, 0.3030993394849266, 0.0817184512032898, 0.7880045330019435, 0.3809741831171527]"
BoTorch,11,completed,4.993173122406006,2,64,GRAPH_SAGE,GELU,MAX,ADAM,3.140580771214284e-05,0.0001,128,0.8496926560183056,,0.33859244319069387,"[0.036985429634371014, 0.35087578895810956, 0.25845700068968736, 0.7126986785821317, 0.317501386786989, 0.08929520063721086, 0.16566998910410569, 0.6133367813412366, 0.6379248747321931, 0.6771848863813877]"
BoTorch,12,completed,1.2581086158752441,4,64,GATED,TANH,ADD,ADAM,1.2758217689673668e-05,0.0001,32,39.56286181899486,,0.15021967356147348,"[0.6707854489029703, 0.23833238692389014, 0.6721925002797374, 0.30403541615567375, 0.9698351099278677, 0.033462279913795245, 0.035263336038410364, 0.5982186407908101, 0.2279742137782601, 0.30043934712294695]"
BoTorch,13,completed,4.203221321105957,4,64,GRAPH_SAGE,ELU,MAX,ADAM,0.00018269118230347325,0.001,256,0.5491114369942807,,0.1388259945964711,"[0.6245306858505093, 0.2814988609545037, 0.36361595626738885, 0.8210832090203621, 0.3204327251483219, 0.18110190896497258, 0.4205725287939236, 0.6895276390353924, 0.8166598458635063, 0.2776519891929422]"
BoTorch,14,completed,1.5196685791015625,3,512,GCN,ELU,ADD,RMSPROP,4.124096564675116e-05,0.0001,32,7.097626847971696,,0.42866379761647866,"[0.281338016251791, 0.838385792828046, 0.18384061958228426, 0.8611294441942114, 0.7831843382101802, 0.6383909105361023, 0.20510960854189342, 0.632350388485248, 0.2915478267264563, 0.8573275952329573]"
BoTorch,15,completed,8.514799118041992,2,64,GRAPH_SAGE,RELU,MEAN_MAX,ADAM,4.42470366848016e-05,1e-05,16,5.258523297030479,,0.4567997997005491,"[0.08171881670392778, 0.2703380401887202, 0.25582596683893977, 0.1707157087497544, 0.586652258493312, 0.2075583001533987, 0.2152947301372119, 0.38025699764695076, 0.026276847056262764, 0.9135995994010983]"
BoTorch,16,completed,4.522351264953613,3,32,GRAPH_SAGE,ELU,MEAN,RMSPROP,3.261376723328446e-05,0.0,64,1.543815468030516,,0.3095398874821998,"[0.27568805542966424, 0.11172169766811457, 0.29630179171612503, 0.9788464139866458, 0.2010373189343566, 0.7144106014017384, 0.17113365576196848, 0.1415698543745464, 0.5234552580682111, 0.6190797749643996]"
BoTorch,17,completed,1.0886515378952026,3,32,GATED,TANH,ADD,RMSPROP,0.0005540449095341618,1e-05,16,11.85670373000903,,0.24536334072975047,"[0.3597886142946548, 0.005185139238514491, 0.6030634256083502, 0.37555973761755745, 0.7964323881083892, 0.6391809368047908, 0.5811816563369002, 0.43799167233264613, 0.19409091970819603, 0.49072668145950094]"
BoTorch,18,completed,3.966050863265991,3,256,GRAPH_SAGE,ELU,MAX,ADAMW,0.00019052610532923866,0.01,256,0.457012280006893,,0.24673550692225144,"[0.48982628296541064, 0.7170953526676169, 0.29001683501520514, 0.7691170318036326, 0.3178906287206076, 0.3149034108155676, 0.4266514966157646, 0.9899113147674793, 0.8481715931140301, 0.49347101384450287]"
BoTorch,19,completed,3.819338083267212,5,256,GIN,TANH,MEAN_MAX,ADAMW,0.000887236847231596,0.001,256,0.5550059749512002,,0.112863337136766,"[0.9697330387649598, 0.7508749269298642, 0.8325739109408569, 0.37293609531681693, 0.6358467539172837, 0.29531144170803225, 0.6493465233017143, 0.7916290985383452, 0.9895798125100216, 0.225726674273532]"
BoTorch,20,completed,1.5904321670532227,5,512,GATED,ELU,ADD,SGD,0.00012127600711464075,0.01,16,24.742532411997672,,0.14968293865573337,"[1.0, 0.9885535297265514, 0.632347009117624, 1.0, 0.787632232760809, 0.7708997446117012, 0.3612582966109868, 1.0, 0.0, 0.29936587731146674]"
BoTorch,21,completed,1.1671779155731201,5,128,GATED,ELU,ADD,ADAM,0.0007994957456272065,0.01,16,16.543237295001745,,0.0,"[1.0, 0.5530885010704687, 0.6278241877163891, 1.0, 0.8916038627953109, 0.14485727342483234, 0.6342720523561466, 1.0, 0.0, 0.0]"
BoTorch,22,completed,1.0186843872070312,5,32,GATED,TANH,ADD,ADAM,0.0004071349488721975,0.001,16,24.05420354899252,,0.11235925690126378,"[0.8148617169153987, 0.0378329379250493, 0.742105016390271, 0.3614877431342383, 0.9231970188908625, 0.0, 0.5365794614177739, 0.666976305200017, 0.0, 0.22471851380252755]"
BoTorch,23,completed,2.185037612915039,5,512,GATED,TANH,MEAN,ADAM,0.00010411281851489934,0.01,256,2.209305982978549,,0.0,"[1.0, 1.0, 0.7532100637500939, 0.4993459375603078, 0.0, 0.0, 0.3391680679142193, 1.0, 0.9860799978189749, 0.0]"
BoTorch,24,completed,1.5455867052078247,3,512,GCN,ELU,ADD,ADAMW,1.5523359095158208e-05,0.01,16,17.46655933902366,,0.3074063222444775,"[0.4257452723311027, 1.0, 0.0, 1.0, 0.8441535531150539, 0.3930525353891388, 0.06366190131601125, 1.0, 0.0, 0.614812644488955]"
