method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
Random,0,completed,1.1842522621154785,5,64,GAT,TANH,ADD,ADAM,0.0007787177165708878,0.001,128,7.223431229998823,,0.13186516732713965,"[0.9646118539595566, 0.2670239669158049, 0.5848364992074476, 0.2542222854286238, 0.8236387845197298, 0.2154772057119585, 0.6304600184740976, 0.7824143755893609, 0.7203091314578407, 0.2637303346542793]"
Random,1,completed,3.4515669345855713,3,128,GAT,GELU,MEAN,ADAM,1.6089461506080345e-05,0.001,256,9.795201417000499,,0.009815450691762151,"[0.4115962436495644, 0.4336105797316676, 0.5558290526663211, 0.512692225622405, 0.06995105270926205, 0.18903830823128487, 0.06884716968514615, 0.7243708344180966, 0.9587471468798952, 0.019630901383524302]"
Random,2,completed,1.9024555683135986,5,64,GIN,TANH,MEAN_MAX,RMSPROP,0.00045366054691389535,1e-05,16,14.023796713008778,,0.4237801583222376,"[0.7501118721553139, 0.2306135766495192, 0.8792553587672781, 0.3238932786940788, 0.6106853092508415, 0.7388766903235476, 0.552243670671056, 0.4458339576855188, 0.024951865970082143, 0.8475603166444752]"
Random,3,completed,4.615306854248047,5,256,GIN,GELU,MAX,RMSPROP,2.9535788977891474e-05,1e-05,256,0.6587696350179613,,0.3322455569018178,"[0.9431973176037463, 0.7096318220357873, 0.9034269725309025, 0.568439622801202, 0.4351506914376392, 0.6671734127854355, 0.15678285882869947, 0.3587104347740515, 0.8727353587477378, 0.6644911138036356]"
Random,4,completed,4.317472457885742,2,64,GRAPH_SAGE,ELU,ADD,ADAMW,1.6303083256357703e-05,0.0001,64,0.9509444010036532,,0.25836011412778115,"[0.22921482991388242, 0.29112686391758424, 0.2186745209633142, 0.9925582756819573, 0.7650176922102702, 0.29384952435204237, 0.07075658213453007, 0.5727934320298343, 0.4025062399856515, 0.5167202282555623]"
Random,5,completed,1.2431190013885498,2,128,GRAPH_SAGE,GELU,ADD,SGD,0.0016540840858488193,0.0001,64,1.6495761680125725,,0.11096514785082034,"[0.005666441007337153, 0.41392401990513794, 0.2727135677228164, 0.5303379537718546, 0.9178279248249047, 0.8342386529476423, 0.7395191944216178, 0.5123623886939651, 0.58558732013044, 0.2219302957016407]"
Random,6,completed,3.6108388900756836,3,64,GRAPH_SAGE,TANH,MEAN_MAX,RMSPROP,0.0005037707593460769,0.0,128,0.9166150189994369,,0.48443743274690143,"[0.3789707459929026, 0.28746036434342326, 0.22489700954936087, 0.345866149455734, 0.6441458788638149, 0.5303140003234501, 0.5674109852969929, 0.09842113238944439, 0.7309384783071423, 0.9688748654938029]"
Random,7,completed,2.26731538772583,4,256,GIN,GELU,ADD,ADAMW,0.00391755172586723,0.001,256,0.9230206250213087,,0.2699350374716901,"[0.718954737567539, 0.6952374986149039, 0.9162086056445202, 0.5586691222338989, 0.8223325053870755, 0.41506376921430854, 0.8643382464793715, 0.7714625413944566, 0.943817898114463, 0.5398700749433802]"
Random,8,completed,4.237756729125977,3,512,GIN,TANH,MEAN_MAX,RMSPROP,0.0001379765518520637,1e-05,64,1.810500920022605,,0.23932261546442002,"[0.2519350870688858, 0.9919617683756115, 0.9576158021784605, 0.3559411630639634, 0.6257801621023723, 0.5118119649037406, 0.3799350957895199, 0.33892554619238846, 0.5818786946308788, 0.47864523092884004]"
Random,9,completed,3.598837375640869,2,512,GRAPH_SAGE,ELU,MEAN,RMSPROP,0.004710206730340255,1e-05,128,1.0235446470032912,,0.3656840065228094,"[0.2073305485003336, 0.9218993902069148, 0.24809534443512682, 0.8596371227404276, 0.20205516951567404, 0.7058436481362139, 0.8910133228912124, 0.40316982626113074, 0.6189594110022362, 0.7313680130456188]"
Random,10,completed,1.676825761795044,2,128,GCN,TANH,MEAN,SGD,0.006997110756669,1e-06,64,4.868490577995544,,0.03508450585399803,"[0.08692930073462224, 0.49875114658990294, 0.15723789542226219, 0.36586013792835925, 0.20153015064176305, 0.9608927401956513, 0.9483062494589459, 0.224628999128902, 0.5129085594787945, 0.07016901170799605]"
Random,11,completed,6.981351852416992,2,256,GAT,RELU,MAX,ADAM,1.6448697826527912e-05,0.0,16,8.123148946993751,,0.3742932288485732,"[0.1096214932243974, 0.726221254891126, 0.5962537764163289, 0.0860202988159342, 0.32502439669275607, 0.16777489429756143, 0.07204384079972825, 0.059191723943751606, 0.1351263641959799, 0.7485864576971464]"
Random,12,completed,6.449280261993408,2,128,GIN,ELU,MEAN_MAX,SGD,0.0005173793837822056,0.0001,16,3.821935031010071,,0.43509994019824116,"[0.1819442109361339, 0.4918274110135503, 0.910312910053526, 0.8912907358565206, 0.6648115838122262, 0.8884635268490054, 0.5712697064079841, 0.6338360645584684, 0.0017480287249467263, 0.8701998803964823]"
Random,13,completed,4.820815563201904,3,512,GCN,RELU,MEAN_MAX,ADAM,0.0006212554472967117,0.01,32,3.1222034509992227,,0.18483900296150907,"[0.4241497844326082, 0.8929458770431008, 0.04644165909964104, 0.22431971928727634, 0.5110513259829979, 0.17886578182992552, 0.597756736580748, 0.8859333396280086, 0.24848753337253326, 0.36967800592301814]"
Random,14,completed,2.3917646408081055,5,64,GCN,RELU,MEAN,ADAMW,2.2631068208569436e-05,0.01,32,65.38860400801059,,0.12801663974506877,"[0.7622952646758038, 0.3896267165134285, 0.18162234052357262, 0.20958618007844276, 0.01772885895246934, 0.3830840253739043, 0.1182350178543804, 0.975089373580979, 0.20966952105676118, 0.25603327949013754]"
Random,15,completed,1.3306267261505127,4,64,GRAPH_SAGE,GELU,ADD,SGD,9.21785883062913e-05,1e-05,128,10.159742488001939,,0.18009039746345712,"[0.7411872140111059, 0.2538590872293912, 0.22281480002161824, 0.6901010297391502, 0.7977333892807649, 0.7602641146270578, 0.32154335090670993, 0.3699013933219082, 0.7843805992295432, 0.36018079492691424]"
Random,16,completed,6.8275346755981445,5,256,GAT,GELU,MEAN_MAX,ADAM,2.6757228125050783e-05,1e-06,16,17.209837433008943,,0.30689182527538245,"[0.7622430669807633, 0.7905054545523171, 0.4959448027965744, 0.6147626594163775, 0.5849182201841326, 0.23195476971432216, 0.14248037377998202, 0.2438357707376928, 0.13466858483298583, 0.6137836505507649]"
Random,17,completed,7.727625846862793,2,256,GRAPH_SAGE,ELU,MAX,SGD,0.000264112852207569,0.01,32,1.7419840410002507,,0.2663092421886022,"[0.0010663701610256204, 0.653654326723718, 0.3692363907489744, 0.8350109045535286, 0.33368476074740916, 0.8447344260236226, 0.4739298450912123, 0.9273324730761878, 0.3407651201967268, 0.5326184843772044]"
Random,18,completed,1.232262134552002,5,128,GATED,RELU,ADD,ADAM,6.0077335183560955e-05,0.0,128,4.934537060005823,,0.01151608640123647,"[0.929890441827508, 0.5464125852119761, 0.6430724280537645, 0.02030453992434955, 0.9636001091921115, 0.04145482204345252, 0.2595702202227299, 0.15715658054508752, 0.7219222565071599, 0.02303217280247294]"
Random,19,completed,1.852367877960205,5,512,GRAPH_SAGE,RELU,MEAN,ADAM,0.005086060663002446,0.0,256,1.6260626370203681,,0.0925611739585433,"[0.9917561459257588, 0.8308473290358429, 0.35764576183472085, 0.24723625313808173, 0.12267786540613701, 0.24759718476597647, 0.9021271786112705, 0.028418181346430704, 0.9908453578269385, 0.1851223479170866]"
Random,20,completed,3.046314239501953,3,256,GIN,GELU,ADD,ADAMW,0.006932200561225313,0.0001,64,1.5657397359900642,,0.3741638084994346,"[0.3076069874549274, 0.7549463103411581, 0.8770711766580389, 0.5058889977230633, 0.8711082376903981, 0.3185900418629565, 0.9469570397187783, 0.6230586038721685, 0.4733422557607452, 0.7483276169988692]"
Random,21,completed,6.751847743988037,3,64,GCN,RELU,MAX,RMSPROP,0.00014101185055035394,1e-06,16,5.606771902006585,,0.37234990750586444,"[0.3454190528713188, 0.3133420351223496, 0.01494987422643168, 0.19421560544790228, 0.42788845545120957, 0.7368109196132556, 0.3830852040112741, 0.33015353126354374, 0.07203925967564351, 0.7446998150117289]"
Random,22,completed,1.2401635646820068,5,256,GCN,RELU,MEAN,ADAMW,0.00011241543414829155,1e-06,32,15.923486126004718,,0.025928271001160297,"[0.8388368494738634, 0.6296392111495186, 0.10439987227814684, 0.09837163157108109, 0.1270697674489505, 0.44584523153480693, 0.35027531402095147, 0.32024184128089606, 0.27968459670218304, 0.051856542002320594]"
Random,23,completed,1.2811400890350342,5,512,GIN,TANH,ADD,ADAM,3.3689122940917906e-05,1e-06,32,9.019915448996471,,0.16822094144816185,"[0.9705787136869058, 0.8112413103840199, 0.821742144026877, 0.37165730006046016, 0.9672149580035275, 0.14027706089734993, 0.1758299015838145, 0.2042248193301862, 0.2902953602335596, 0.3364418828963237]"
