method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
BoTorch,0,completed,0.7649009227752686,4,64,GAT,RELU,MEAN,ADAM,0.0027179088023240356,1e-05,16,37.194569493993185,,0.006537302721864369,"[0.33530761354729666, 0.21659295719950444, 0.6026511383362602, 0.3162349739314897, 0.8304292398219594, 0.8282050557051109, 0.9571136254502072, 0.1068881475515363, 0.0016434148236297297, 0.026149210887457475]"
BoTorch,1,completed,0.6559949517250061,4,128,GAT,RELU,MEAN,ADAM,0.0003469679280357868,1e-05,16,77.35379099700367,,0.22797797443735957,"[0.3356272812282465, 0.7129889463048346, 0.5205129409274257, 0.20936771557804634, 0.5245369536342833, 0.5242304646405761, 0.06316807793631152, 0.47748790787656203, 0.3831445302779879, 0.9119118977494383]"
BoTorch,2,completed,0.7106552124023438,4,128,GATED,TANH,MEAN,ADAM,0.001205605733033884,1e-05,32,10.207281744980719,,0.05941997756351999,"[0.33703706629426944, 0.9866595165059863, 0.12408669636154779, 0.9895016935669559, 0.8046157872534283, 0.3684696780169321, 0.604084049798476, 0.5482355765086465, 0.8251022971145406, 0.23767991025407997]"
BoTorch,3,completed,0.9829213619232178,4,128,GAT,RELU,MEAN,ADAM,0.0014008250123666594,1e-05,16,30.82582939902204,,0.23027261180465913,"[0.6627753595249115, 0.8641459203738175, 0.8535676466438317, 0.28525472330748647, 0.7034173053409589, 0.08173427409297696, 0.6692626329501299, 0.24413121392867188, 0.4459578973839795, 0.9210904472186365]"
BoTorch,4,completed,0.6885611414909363,4,64,GAT,RELU,ADD,ADAM,0.0011319281645091762,1e-05,16,62.14755413599778,,0.1517370057525008,"[0.49848982777807915, 0.0038487215100592165, 0.7989300308021463, 0.45740658338301055, 0.4587303801270396, 0.14431874595683136, 0.5766976114018484, 0.8215666293704411, 0.1148898202086509, 0.6069480230100032]"
BoTorch,5,completed,0.7600945830345154,4,128,GATED,RELU,ADD,ADAM,0.0008913421302739274,1e-05,32,13.944234556984156,,0.08104096678245601,"[0.6387933955952038, 0.7037975855832909, 0.41915847051565414, 0.20760594823471823, 0.05794945950659891, 0.7749944917337752, 0.4729231796989495, 0.35167956885862794, 0.955578436725935, 0.32416386712982403]"
BoTorch,6,completed,1.7863504886627197,4,64,GAT,TANH,ADD,ADAM,0.0004750003109126474,1e-05,32,11.77229891900788,,0.22255676547986425,"[0.41965269771353686, 0.4883425428489121, 0.5799895388387266, 0.643625175060698, 0.04918862518270162, 0.7782473614351718, 0.1995726391738415, 0.24519664509945238, 0.5800514383398128, 0.890227061919457]"
BoTorch,7,completed,0.8822301626205444,5,128,GAT,RELU,ADD,ADAM,0.0013945144728439744,1e-05,16,23.977327600005083,,0.0633629963164225,"[0.6934225033070851, 0.7154315532880448, 0.9701964827756954, 0.03916379113330748, 0.24002001865471356, 0.46800452046544194, 0.6673017711923083, 0.4277481744068298, 0.4776397806998268, 0.25345198526569]"
BoTorch,8,completed,0.7826703190803528,3,128,GAT,RELU,ADD,ADAM,0.00035242844535788654,1e-05,32,14.601705769018736,,0.18519427185542606,"[0.034512142419864666, 0.5817086394259765, 0.692978925433872, 0.208047058600069, 0.41532937817945514, 0.3081524377734609, 0.06994969940004525, 0.6965632899629881, 0.8575630051323185, 0.7407770874217042]"
BoTorch,9,completed,0.7217286229133606,5,128,GATED,RELU,MEAN,ADAM,0.0010232322496562915,1e-05,16,17.494629848981276,,0.05181298521381872,"[0.7965426219324514, 0.8846278128117444, 0.1529380432352342, 0.28843553052993076, 0.5389259951531435, 0.5922018539384463, 0.532852964814905, 0.3574655049401604, 0.12258846966001657, 0.20725194085527487]"
