method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
BoTorch,0,completed,1.589859962463379,4,512,GATED,RELU,ADD,SGD,0.0006132252199347742,1e-06,128,3.9249239650089294,,0.058263971773563794,"[0.6249185065938119, 0.8283156546680388, 0.740922171116066, 0.20757799124983634, 0.9063611897232698, 0.7734791129353222, 0.5958733358840426, 0.23600487527566016, 0.7133100340411557, 0.11652794354712759]"
BoTorch,1,completed,1.5813698768615723,5,128,GAT,RELU,MEAN,ADAMW,6.395706729746882e-05,1e-05,256,15.429050771999755,,0.026632706373647952,"[0.9212354203641835, 0.5147910122053657, 0.47795775034388477, 0.041376601482821185, 0.17231831391832053, 0.3841604450242676, 0.2686295137628646, 0.3698681121458558, 0.8983227690367417, 0.053265412747295904]"
BoTorch,2,completed,4.1078596115112305,2,128,GCN,TANH,MAX,ADAM,4.847821084644614e-05,0.0,256,0.7935839370038593,,0.10734900353631088,"[0.06057985025289725, 0.48678717703212127, 0.05618363577835517, 0.4095524403151978, 0.3279906768226495, 0.05806558439889287, 0.22851552774406603, 0.15504328009882218, 0.911421952010596, 0.21469800707262177]"
BoTorch,3,completed,4.034488677978516,5,512,GIN,TANH,MAX,ADAM,0.0005848029841228672,0.0,32,3.6991183110076236,,0.10758670942901061,"[0.8000339568147508, 0.959908094543587, 0.9534537858970499, 0.33394472948820775, 0.34278025340729434, 0.16505145337835958, 0.5890031933553541, 0.0586939887821033, 0.2704619416771016, 0.21517341885802121]"
BoTorch,4,completed,4.367243766784668,4,128,GIN,GELU,MAX,SGD,0.0006047955070480371,0.0,16,5.469171279997681,,0.31910572855786323,"[0.5888333166939649, 0.5646529092815662, 0.8836991989949379, 0.6125897481868092, 0.40332827575731844, 0.951716467989431, 0.593869518728155, 0.03672031257910391, 0.06215859867889628, 0.6382114571157265]"
BoTorch,5,completed,9.096853256225586,3,32,GRAPH_SAGE,RELU,MAX,SGD,0.002554707123492697,1e-05,32,2.395085566007765,,0.24447689197692385,"[0.36393617832422964, 0.17860435591634638, 0.2638179796770558, 0.17723435960747824, 0.47399984893057245, 0.8196084711093607, 0.8024470396583272, 0.36372140050947577, 0.25541210485633403, 0.4889537839538477]"
BoTorch,6,completed,4.44909143447876,5,64,GCN,RELU,MEAN_MAX,ADAM,1.9136803665720775e-05,0.0001,16,11.415647975998581,,0.22990240002553308,"[0.8531991468982935, 0.21435393395721536, 0.1994250187731076, 0.23977098533477048, 0.5302313545656345, 0.0022678665551870703, 0.0939564670810833, 0.5019797689666021, 0.15004782069197742, 0.45980480005106616]"
BoTorch,7,completed,4.620574474334717,4,256,GAT,ELU,MEAN_MAX,ADAM,0.0015494386160666831,1e-06,128,1.5848150499950862,,0.45031378805126315,"[0.7039678132474999, 0.6631033071218969, 0.4959876516563452, 0.7897152897973033, 0.6352178252409034, 0.037591747309245305, 0.7300581251736802, 0.22867859896555487, 0.6311991628593762, 0.9006275761025263]"
BoTorch,8,completed,3.9695231914520264,3,256,GCN,TANH,MEAN,ADAMW,6.07321046171799e-05,0.01,32,2.847054212994408,,0.41081375816861426,"[0.3687381547312868, 0.7032587464566661, 0.06208836907148485, 0.434522005166044, 0.14695501815654655, 0.4303358077076104, 0.2611394438243785, 0.9709421431233148, 0.2964877031340267, 0.8216275163372285]"
BoTorch,9,completed,3.169304847717285,3,128,GIN,RELU,MEAN,SGD,1.711595994444325e-05,1e-06,64,2.2292641349922633,,0.2945312453061515,"[0.30002075759662705, 0.4991918612495029, 0.9651865088905816, 0.021311100718398257, 0.004978760673229554, 0.9202683493800689, 0.07780042048572056, 0.24660513827918829, 0.45876990781072724, 0.589062490612303]"
