method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
Random,0,completed,1.2861206531524658,5,128,GCN,ELU,MEAN,ADAM,0.0053151741810500116,0.0001,32,15.255898482981138,,0.002888879292394231,"[0.8979484210542586, 0.5705440088279055, 0.08591172348152354, 0.952400468722305, 0.06822154950548631, 0.24382472661351484, 0.9085058337169423, 0.5686214169562116, 0.30705203556113103, 0.005777758584788462]"
Random,1,completed,1.7077722549438477,2,512,GAT,GELU,MEAN,RMSPROP,0.0007598578149684016,1e-05,32,8.074351905001095,,0.22140227964013248,"[0.05525358390069657, 0.8378785377652807, 0.5348713575966557, 0.654728945790567, 0.1878784232774714, 0.7424073986061885, 0.626910778149897, 0.4292107447025346, 0.2007096915595753, 0.44280455928026496]"
Random,2,completed,5.886545181274414,3,64,GATED,GELU,MEAN_MAX,SGD,0.0005023400597730253,0.001,128,0.9825923139869701,,0.28931995656424286,"[0.4994227478166017, 0.3997888711965273, 0.6304068845532459, 0.5206280748250653, 0.6652636615901749, 0.9569080844875021, 0.5669992709763033, 0.7166712130588488, 0.7834116939891549, 0.5786399131284857]"
Random,3,completed,3.806241035461426,3,32,GCN,TANH,MAX,ADAMW,2.3445467977727523e-05,0.0,32,10.061622540000826,,0.10372209712059205,"[0.42660708001029823, 0.15947581639814334, 0.010464502632974826, 0.34332899074693357, 0.3589285346652181, 0.4215019978746626, 0.12335296859794742, 0.10986512252887581, 0.3450450483441426, 0.2074441942411841]"
Random,4,completed,1.3790132999420166,5,128,GIN,RELU,ADD,ADAM,6.574602940902288e-05,0.01,256,3.3209150259790476,,0.3647456388280199,"[0.8854970830864191, 0.5012708214897686, 0.8869595271055812, 0.14131313033248005, 0.8537231699837199, 0.07457908581528339, 0.2726231765554723, 0.8981921334840053, 0.9972175869026639, 0.7294912776560398]"
Random,5,completed,4.987692356109619,2,512,GCN,RELU,MAX,ADAM,1.2221082377417224e-05,1e-05,256,0.7587386509985663,,0.2468672513596742,"[0.24568875741678475, 0.8452012132728005, 0.08978737883805954, 0.01988165667799402, 0.29250333694802544, 0.13543590869251143, 0.02903655717132181, 0.4187761743919908, 0.915806847239904, 0.4937345027193484]"
Random,6,completed,3.4524292945861816,2,32,GRAPH_SAGE,ELU,ADD,RMSPROP,0.00011243472403700882,0.0001,128,0.6808130239951424,,0.1972586338625572,"[0.2494261036767318, 0.021452423257963482, 0.30938753472039915, 0.9863000714732117, 0.8002463538929304, 0.5612073025150226, 0.35030015276189974, 0.6199365611832927, 0.7617247738529371, 0.3945172677251144]"
Random,7,completed,3.1510415077209473,3,256,GCN,RELU,MAX,RMSPROP,0.0028411438201964867,1e-05,64,1.946118710009614,,0.14952739008685978,"[0.38289221015638164, 0.7210525783071292, 0.06720839447883009, 0.11452393738999878, 0.28472331808053164, 0.5625395889228044, 0.8178310728315931, 0.35481991878609587, 0.5982331152541245, 0.29905478017371956]"
Random,8,completed,4.136194705963135,5,256,GAT,TANH,MAX,SGD,3.429148026667161e-05,1e-06,256,2.606387076986721,,0.29300853313888436,"[0.9961761988873803, 0.7983623930905086, 0.599804105505708, 0.262626673895199, 0.2867589723708198, 0.9812097373153563, 0.1783954109299405, 0.3243549176297479, 0.9864240806433506, 0.5860170662777687]"
Random,9,completed,2.517652988433838,2,512,GAT,RELU,MEAN,ADAMW,2.3434488665648744e-05,1e-05,256,7.145043299999088,,0.4369151778271279,"[0.0643150798162524, 0.9918970830677422, 0.4781518841007204, 0.13052681624414542, 0.10266854798337532, 0.279871584743967, 0.12328516058958583, 0.4352353590867001, 0.9518799715257247, 0.8738303556542558]"
Random,10,completed,4.3037261962890625,2,32,GRAPH_SAGE,GELU,MEAN,ADAM,1.1387869392499718e-05,1e-05,128,2.1307929460017476,,0.48940957300188326,"[0.02794194666797467, 0.13522488398209753, 0.3225536758383092, 0.5535943745157939, 0.1903938520644295, 0.1740665423874178, 0.01881415919302254, 0.4923753656057043, 0.6200086661158308, 0.9788191460037665]"
Random,11,completed,1.3800992965698242,2,32,GCN,RELU,MEAN,ADAM,0.0021261413613985086,0.0,128,9.530294135998702,,0.47970794862685284,"[0.039186178970460395, 0.16750115247337471, 0.17420501689837042, 0.040026892830061556, 0.04337393410051649, 0.07277807449520202, 0.7758640454049113, 0.08384429488350498, 0.6995668817656717, 0.9594158972537057]"
Random,12,completed,4.223958969116211,5,64,GAT,TANH,MAX,SGD,0.000202828020804695,0.0001,128,2.3058092480059713,,0.21084722205909645,"[0.771983450021458, 0.3482829006870869, 0.41384403422111815, 0.31319080416579004, 0.2548614697928766, 0.9490881750113125, 0.43570931761067333, 0.52644317770528, 0.7278194921611969, 0.4216944441181929]"
Random,13,completed,2.9870054721832275,4,512,GAT,TANH,MEAN,RMSPROP,1.859678664485325e-05,0.01,16,59.94544679997489,,0.3935130698843219,"[0.7321293659997691, 0.9110085479029957, 0.42802236222501955, 0.49416927909077946, 0.08783578974624984, 0.5307907071702657, 0.08981263619145263, 0.8597346698268378, 0.12015605113088945, 0.7870261397686438]"
Random,14,completed,6.917326927185059,4,64,GAT,ELU,MAX,SGD,1.99724171234292e-05,1e-05,16,13.440819223003928,,0.3650408768409601,"[0.5885794111468234, 0.2816562072862888, 0.40753465420831614, 0.872569046832861, 0.3722180531738457, 0.9925174058428433, 0.10014354256903946, 0.4775829064657693, 0.02560705415225828, 0.7300817536819202]"
Random,15,completed,1.5483932495117188,2,256,GCN,ELU,ADD,ADAM,0.00013950253258296057,0.0001,16,10.718084068008466,,0.4389658797894976,"[0.019225646852037315, 0.7157767814642718, 0.07496294237013179, 0.7917494058557424, 0.8699070838566235, 0.07731117202333448, 0.38152736401042364, 0.6309507629176415, 0.0949966049509301, 0.8779317595789952]"
Random,16,completed,12.30270767211914,5,512,GRAPH_SAGE,GELU,MEAN_MAX,ADAM,0.00043881829292813205,0.01,16,6.988244598993333,,0.10091014544216587,"[0.9876430443809323, 0.8294368228479629, 0.2094091552716446, 0.6394678937221885, 0.7285581640290372, 0.10615626725186134, 0.5474282412083301, 0.92944369762306, 0.11885068935714871, 0.20182029088433173]"
Random,17,completed,3.4951529502868652,4,256,GAT,TANH,MEAN_MAX,ADAMW,1.8449484581170416e-05,1e-06,32,9.012067823001416,,0.20296524270064553,"[0.7454005611277179, 0.7113405808824006, 0.47772905641988006, 0.3168872596876008, 0.5019515508886834, 0.3466838612752947, 0.0886614126278944, 0.2232367477203938, 0.20352162421217856, 0.40593048540129106]"
Random,18,completed,6.136878967285156,4,32,GAT,GELU,MAX,SGD,0.005197358985399204,0.0001,32,6.83302919898415,,0.1474636050018669,"[0.6169216650312198, 0.11373529501582214, 0.5471329242786628, 0.5485637267525733, 0.34694233975832245, 0.9724276352165799, 0.9052609049658127, 0.5997747655666986, 0.3219421051255045, 0.2949272100037338]"
Random,19,completed,1.543143630027771,4,64,GATED,ELU,MEAN,RMSPROP,0.00017165045431063756,0.0,32,6.4258429239853285,,0.06143632300320878,"[0.6493274239859919, 0.3014521747781981, 0.6152737240031266, 0.8447978247711332, 0.17536078619412054, 0.7238635902536488, 0.4115483190730158, 0.002820797499432648, 0.398248724968397, 0.12287264600641756]"
Random,20,completed,3.421604633331299,4,256,GIN,RELU,MAX,RMSPROP,0.0003061756802731845,1e-05,64,1.4775324759830255,,0.17668473792417166,"[0.6877798148860476, 0.7491546923827365, 0.8004221729490503, 0.09398676866820987, 0.39376898587054565, 0.6023098153153754, 0.49532356381613574, 0.3906258870970336, 0.5290722003540537, 0.35336947584834333]"
Random,21,completed,2.17738938331604,3,32,GIN,GELU,MEAN_MAX,ADAMW,3.7165140356171985e-05,0.0,16,31.134710679994896,,0.06484506572940885,"[0.44920225418079784, 0.14577193650804787, 0.934693674999327, 0.5387954504614916, 0.5680656495220672, 0.28232962575527587, 0.1900452590929247, 0.0584897435459939, 0.18657505331205881, 0.1296901314588177]"
Random,22,completed,7.1274919509887695,3,512,GAT,GELU,MAX,ADAMW,0.002680906021011986,1e-05,32,4.291722877998836,,0.47323320272085245,"[0.39268912928150457, 0.8515105957873557, 0.57540122174592, 0.5516576303390053, 0.26187171776939966, 0.4175047505153556, 0.809427196694868, 0.490962621893408, 0.39067141949915907, 0.9464664054417049]"
Random,23,completed,1.4349435567855835,5,32,GRAPH_SAGE,GELU,MEAN,SGD,0.0037619960741165017,0.001,32,14.228032377985073,,0.010292448941794485,"[0.7517809884807185, 0.019974282736521243, 0.2534981648554524, 0.6808860205771544, 0.21426764569170598, 0.9508596726265425, 0.85847277933351, 0.7952952447986305, 0.34042263733624256, 0.02058489788358897]"
Random,24,completed,6.984535217285156,5,512,GAT,GELU,MEAN_MAX,SGD,0.0002684331467603922,0.0001,64,4.463119305000873,,0.27147043751715316,"[0.9176381515514527, 0.856981368195133, 0.5788733858312698, 0.7144131683212065, 0.6188833920234219, 0.7737986885018208, 0.47627871417298173, 0.5286778161837546, 0.4126048708694129, 0.5429408750343063]"
Random,25,completed,5.812892913818359,5,64,GRAPH_SAGE,ELU,MAX,ADAMW,0.0001065045859247812,0.01,64,2.2344012779940385,,0.3255063982402667,"[0.8680816194278218, 0.37485793514827626, 0.2498070445822782, 0.866674074361912, 0.30203916404626485, 0.4081962686120092, 0.34245610274478666, 0.8456194271462173, 0.4800109425661533, 0.6510127964805335]"
Random,26,completed,1.8871489763259888,2,128,GATED,ELU,MEAN,ADAMW,0.002377595915954713,0.001,256,0.5658576310088392,,0.019639197268071784,"[0.0329567724876918, 0.4740175498648933, 0.7163250780136274, 0.782626994974425, 0.12410739013832939, 0.4712476599203894, 0.7920460153615266, 0.7155765859477622, 0.8165047650947637, 0.03927839453614357]"
