method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
BoTorch,0,completed,1.8223087787628174,3,64,GAT,TANH,ADD,ADAM,0.001558028198813554,1e-05,16,19.859508371009724,,0.24406951985015793,"[0.18957172023060131, 0.09473598305219799, 0.8506509430744629, 0.9399539742112146, 0.009293810456350582, 0.6768648557120825, 0.7154540590008985, 0.20357856745076996, 0.21367790908634954, 0.9762780794006317]"
BoTorch,1,completed,0.8325079679489136,4,128,GAT,RELU,ADD,ADAM,0.0018212772615552215,1e-05,32,15.402909102005651,,0.1740790751894588,"[0.3931797089973983, 0.8283283797553964, 0.862657899015252, 0.13560419650109878, 0.39099909283953105, 0.9487592419099542, 0.7832548107883173, 0.27493792202942136, 0.8324982961128596, 0.6963163007578352]"
BoTorch,2,completed,0.6261798143386841,5,64,GATED,RELU,MEAN,ADAM,0.0006472521334107857,1e-05,16,24.497065652976744,,0.1083088968017207,"[0.8099433738319177, 0.21238879436208546, 0.03763302942958824, 0.2716400872136878, 0.9742952183859683, 0.027107477638933175, 0.33395223586968037, 0.6524972691319969, 0.43571968386414905, 0.4332355872068828]"
BoTorch,3,completed,1.196272611618042,3,128,GATED,RELU,ADD,ADAM,0.0008759733007430224,1e-05,16,6.17623127202387,,0.19728132372892943,"[0.21367296026052796, 0.9006835918347705, 0.12065601004060056, 0.3241197225004, 0.19633852704723642, 0.07498454314335434, 0.4653696145572255, 0.5536392287824872, 0.2690403206069415, 0.7891252949157177]"
BoTorch,4,completed,0.8466355800628662,5,64,GATED,RELU,ADD,ADAM,0.0005530374284428766,1e-05,32,13.118687070003944,,0.1568370763802852,"[0.7458251051787873, 0.4906011730352835, 0.41973032633959073, 0.15044346279104426, 0.4394581708600248, 0.7069046430858311, 0.265633269742619, 0.3420231508411571, 0.6317567889845948, 0.6273483055211408]"
BoTorch,5,completed,1.0134062767028809,4,128,GAT,TANH,MEAN,ADAM,0.0011923528474129422,1e-05,32,13.83710026400513,,0.14848901548123816,"[0.6451914829389815, 0.5417196949961885, 0.7709528612714271, 0.944494925284817, 0.7273146960858425, 0.3114568130723575, 0.5992835384432842, 0.9303511195091124, 0.824011576739883, 0.5939560619249526]"
BoTorch,6,completed,0.8224289417266846,4,128,GAT,RELU,ADD,ADAM,0.00030319087437918836,1e-05,32,23.836719062004704,,0.23048103362774955,"[0.47834280646230554, 0.6028145061369011, 0.8518128701083999, 0.22401553255400342, 0.07165430512331161, 0.09184315284589761, 0.004594870781232996, 0.9548162518937262, 0.605381385387571, 0.9219241345109982]"
BoTorch,7,completed,0.700514554977417,3,64,GATED,TANH,MEAN,ADAM,0.0009920061803796157,1e-05,32,11.775759752985323,,0.07038348800177535,"[0.2266763427921904, 0.17678269709358208, 0.40141659077265934, 0.5192037586827354, 0.5583192137666761, 0.7404735858897994, 0.5193931231768566, 0.356459754935201, 0.965175148627048, 0.2815339520071014]"
BoTorch,8,completed,0.8239502310752869,5,64,GAT,RELU,MEAN,ADAM,0.0010098369486910683,1e-05,16,48.96499433898134,,0.1799124103289358,"[0.9917941511521866, 0.21945921652928368, 0.8660922286512, 0.0603152490698291, 0.9435502654964331, 0.47491509135970456, 0.5271300022310884, 0.4557396618886377, 0.28654045601160716, 0.7196496413157432]"
BoTorch,9,completed,0.8544659614562988,3,64,GATED,TANH,MEAN,ADAM,0.0010452305773700923,1e-05,16,12.63528589400812,,0.05498948427803241,"[0.1901973674605243, 0.05257921821183942, 0.2777004753822371, 0.5455782352886583, 0.913649875911657, 0.9030105612818877, 0.5420908514531712, 0.1935134805257953, 0.07909470547417774, 0.21995793711212963]"
BoTorch,10,completed,0.6866825222969055,3,64,GAT,RELU,ADD,ADAM,0.0012355416039695703,1e-05,16,57.97298365397728,,0.13411679204548893,"[0.2828795019150885, 0.41363866080938205, 0.7828025779216106, 0.13177643818727602, 0.25856967518729135, 0.8265355077226639, 0.6147361191141062, 0.25847389735765647, 0.265585550295276, 0.5364671681819557]"
BoTorch,11,completed,0.7661731839179993,5,128,GAT,RELU,ADD,ADAM,0.0014995920192101648,1e-05,16,36.3867022760096,,0.1519297476649071,"[0.7750696322050283, 0.5017906884655859, 0.8496729806389657, 0.403344194089467, 0.42428533934747903, 0.07900630421584887, 0.6988518657320313, 0.2375366350024012, 0.10397127969549125, 0.6077189906596284]"
BoTorch,12,completed,0.5961068868637085,4,64,GAT,RELU,MEAN,ADAM,0.0006330651257279662,1e-05,16,94.41086650898797,,0.1462432763096575,"[0.4742011534321725, 0.08045988215232913, 0.73001824827812, 0.028637838231549972, 0.6551557659240178, 0.24825543521852345, 0.32432713505979294, 0.026132283220340558, 0.07753362750295578, 0.58497310523863]"
BoTorch,13,completed,0.7800361514091492,5,128,GATED,RELU,ADD,ADAM,0.000359178632340206,1e-05,32,16.516224908991717,,0.1487431991646903,"[0.9145677790407266, 0.5084466000658837, 0.1533901937967419, 0.3914304038500783, 0.3518440163943838, 0.7740281894247772, 0.07818923771668107, 0.4600147534181641, 0.6285904482441894, 0.5949727966587612]"
BoTorch,14,completed,0.8018225431442261,5,64,GAT,RELU,ADD,ADAM,0.0003918367933958203,1e-05,32,28.731417155999225,,0.08743480864676292,"[0.7799015172884618, 0.44171307610595045, 0.6071192203692444, 0.3591754243758486, 0.2793428850188162, 0.8721660182206862, 0.11598395901800196, 0.4760185770168196, 0.8216316581215486, 0.3497392345870517]"
