method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
BoTorch,0,completed,1.1522996425628662,2,32,GCN,RELU,MEAN_MAX,ADAMW,0.007340186603182039,0.01,16,18.64498232799815,,0.06632033607684928,"[0.05815448596142969, 0.06291016742457756, 0.12358607277440903, 0.05258016436107704, 0.5261718968547618, 0.47678475378747964, 0.9552357002491416, 0.9287525814574296, 0.08354336875286783, 0.13264067215369857]"
BoTorch,1,completed,3.802621364593506,2,64,GIN,ELU,MAX,RMSPROP,1.837931642265117e-05,0.001,128,0.9490296739968471,,0.21863949889532608,"[0.15705349751070807, 0.3753670320505006, 0.8425197308314868, 0.8705010417836975, 0.3775329552705594, 0.6124365889937913, 0.088109784914571, 0.7011818919498007, 0.6234030833542006, 0.43727899779065216]"
BoTorch,2,completed,1.9585351943969727,2,256,GRAPH_SAGE,TANH,MEAN,ADAM,0.006247789221809945,0.0,32,6.239904604037292,,0.06521674631605223,"[0.07473487847374805, 0.683430217106661, 0.31223868072296257, 0.30905877722327246, 0.03134016542741558, 0.04036646765995722, 0.9319087898549986, 0.15212582742256442, 0.26504491174836087, 0.13043349263210446]"
BoTorch,3,completed,22.354618072509766,3,64,GRAPH_SAGE,TANH,MEAN_MAX,RMSPROP,0.0035237779792245574,0.0,32,2.4422810790129006,,0.21615187722766976,"[0.2518552209413236, 0.2334081890579478, 0.22566509879348662, 0.3175677977570315, 0.6144082848015856, 0.5977713515360384, 0.8490028457480704, 0.0324956087559799, 0.30924379397653057, 0.43230375445533953]"
BoTorch,4,completed,3.3971059322357178,5,32,GAT,TANH,ADD,SGD,0.00014217854645287218,0.0,128,7.612249703030102,,0.2909672334941129,"[0.9342988061888965, 0.12231294307466178, 0.42769535701973305, 0.2881838755896613, 0.9814010535412249, 0.8456305290991825, 0.38427802331727856, 0.099306682558853, 0.662647994852222, 0.5819344669882258]"
BoTorch,5,completed,4.575999736785889,4,128,GCN,GELU,MAX,SGD,4.987895243052901e-05,1e-05,128,2.7164270789944567,,0.13825412858339559,"[0.709319516317736, 0.4720275162478108, 0.09382695920478412, 0.6064138062757788, 0.49915205348586844, 0.998435652990709, 0.23263910791586684, 0.37290502587998675, 0.6254849248752731, 0.27650825716679117]"
BoTorch,6,completed,3.7023489475250244,2,256,GRAPH_SAGE,GELU,MAX,ADAMW,0.0006893448740441299,0.01,128,1.7744476230000146,,0.0722213800910656,"[0.011085389766746001, 0.7228172014675758, 0.25441960656698626, 0.6308107210423044, 0.35387974120819565, 0.44158710288962544, 0.6128121835105449, 0.8994208170256335, 0.6797180250341439, 0.1444427601821312]"
BoTorch,7,completed,3.29063081741333,4,512,GRAPH_SAGE,RELU,MEAN_MAX,ADAM,0.0004841536013058785,0.0001,16,38.054352376027964,,0.1499120986365498,"[0.5572926496894439, 0.9697166888657457, 0.30930662826529676, 0.06500730459327841, 0.6438373142919297, 0.006669421279685617, 0.5616610555457975, 0.6434349662308111, 0.1378052955041077, 0.2998241972730996]"
BoTorch,8,completed,1.637108325958252,4,128,GATED,RELU,ADD,SGD,5.015755389527369e-05,0.001,16,27.608137792965863,,0.04808053563281878,"[0.6358064890091777, 0.5145604369405147, 0.6791539647150593, 0.16750305691635847, 0.8917954773145947, 0.9754446344005356, 0.2334454494942596, 0.7177006124123532, 0.011700897809707067, 0.09616107126563755]"
BoTorch,9,completed,7.881409168243408,5,256,GCN,TANH,ADD,ADAMW,0.00046825632474573265,0.0001,16,7.772427405987401,,0.48082261126499326,"[0.9290032251892535, 0.7253178829735847, 0.08776889883495231, 0.4957090549397083, 0.9407950668660746, 0.2933836176078757, 0.5568278840364884, 0.6040106348470814, 0.05836936919045799, 0.9616452225299865]"
BoTorch,10,completed,5.362985610961914,3,64,GIN,GELU,MEAN_MAX,RMSPROP,0.0002469860117445936,1e-05,64,1.304129647964146,,0.32743062945973056,"[0.36697335041217716, 0.3685181023455737, 0.8010499779107927, 0.5527800061779405, 0.6961503693253772, 0.5504868528448952, 0.46422411911062667, 0.36873350289403417, 0.5786304201381554, 0.6548612589194611]"
BoTorch,11,completed,2.6106934547424316,3,32,GCN,RELU,MEAN,SGD,0.005771243587923418,0.0,256,1.2327379840426147,,0.28645570858598285,"[0.41097769488570024, 0.1811932947482292, 0.020783245255491356, 0.03053869992908853, 0.21090321802819156, 0.7512843401596884, 0.9204231350137894, 0.09547968698022158, 0.9608296791459378, 0.5729114171719657]"
BoTorch,12,completed,1.2320656776428223,4,32,GRAPH_SAGE,TANH,ADD,RMSPROP,7.63366983965663e-05,0.001,32,8.666505446017254,,0.005235560915332393,"[0.6374478922309652, 0.1949898511399466, 0.2711061987058866, 0.38633741003620514, 0.8112147558642022, 0.7167649271585352, 0.29424445751612316, 0.7762338184267323, 0.23796375496666455, 0.010471121830664787]"
BoTorch,13,completed,2.2772278785705566,5,512,GAT,TANH,MEAN,SGD,0.0002815785625790032,0.001,128,14.725777860963717,,0.10485464427838626,"[0.8577310966634638, 0.876787515848175, 0.4842769000112216, 0.4358726711871722, 0.07907780088951388, 0.9196115583249201, 0.483199862528802, 0.7828256625347961, 0.7134323429547532, 0.2097092885567725]"
BoTorch,14,completed,9.02734375,2,256,GRAPH_SAGE,RELU,MAX,RMSPROP,0.00014562889421194174,1e-05,64,0.9308235879871063,,0.3339777815511819,"[0.09206545203974892, 0.650145385887275, 0.3649300156929913, 0.19878394512506903, 0.3533253658964587, 0.5444718679337577, 0.3877491839480173, 0.48663397361613236, 0.42849208500420377, 0.6679555631023638]"
BoTorch,15,completed,3.5196080207824707,2,256,GATED,TANH,MEAN_MAX,RMSPROP,0.0003988448307649754,0.001,128,0.6364694070070982,,0.19354219511503096,"[0.12852508275572916, 0.6227506068732535, 0.7446906714127466, 0.3992516745487037, 0.6121366276231234, 0.7292020762904758, 0.5336013225809697, 0.7969714973709391, 0.6816989146041568, 0.3870843902300619]"
BoTorch,16,completed,4.593533515930176,2,512,GAT,TANH,ADD,RMSPROP,0.007459938955149501,0.01,64,3.0561116589815356,,0.07437594555828725,"[0.2198598243239549, 0.962335578643387, 0.4688441270944802, 0.26654568502038933, 0.9134444228864299, 0.6995087388599126, 0.9575784245485217, 0.989901397615819, 0.507490567378426, 0.1487518911165745]"
BoTorch,17,completed,4.374401092529297,4,512,GATED,ELU,MAX,ADAM,1.3226510190674554e-05,0.0,64,2.2528728140168823,,0.32144181148770257,"[0.6518221951680413, 0.9718717151401207, 0.7665723845963723, 0.863351034481996, 0.31388811882808265, 0.10244175935900746, 0.04048175695992462, 0.033996352077171776, 0.42301265607362104, 0.6428836229754051]"
BoTorch,18,completed,4.292224884033203,4,64,GATED,ELU,MAX,RMSPROP,0.001030837582955659,0.0,128,0.8205543889780529,,0.15673875719397046,"[0.5038889576035137, 0.39377985433178797, 0.7725327212562438, 0.7909992674753187, 0.26445113589764513, 0.647336566426718, 0.6710634146539415, 0.05126596290392482, 0.7243934921403774, 0.3134775143879409]"
BoTorch,19,completed,2.689136028289795,4,128,GCN,GELU,MAX,ADAM,0.001869282286211332,1e-06,128,2.2007085729856044,,0.09255788034679746,"[0.6744613482567555, 0.49786928095505134, 0.05616993076150212, 0.5917941039596133, 0.33301176017348855, 0.1811994077481407, 0.757224963503427, 0.2818006784078072, 0.753001882795394, 0.18511576069359492]"
BoTorch,20,completed,1.82694673538208,3,256,GCN,RELU,MAX,ADAM,0.0024973917401960523,0.01,16,16.12883989501279,,0.03517070356397071,"[0.28313691410471836, 0.72560993533858, 0.14512338529097238, 0.04978179994566355, 0.32791582302970734, 0.0, 0.7991622236701085, 0.944185515645406, 0.12171411552171675, 0.07034140712794142]"
