method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout
Optuna-tpe,0,completed,0.7490270733833313,3,128,GATED,RELU,MEAN,ADAM,0.00038906496966600445,1e-05,16,20.214324,,0.020067720234354797
Optuna-tpe,1,completed,0.5540376305580139,3,64,GATED,TANH,MEAN,ADAM,0.0018384730619408405,1e-05,16,27.004448,,0.09991833564824479
Optuna-tpe,2,completed,1.178621530532837,5,128,GAT,RELU,ADD,ADAM,0.0016809656350648859,1e-05,16,16.540217,,0.12203400597742745
Optuna-tpe,3,completed,0.6835131049156189,4,128,GATED,TANH,ADD,ADAM,0.0010025682882771085,1e-05,16,21.913586,,0.18209131162184147
Optuna-tpe,4,completed,0.5985320210456848,4,128,GATED,RELU,MEAN,ADAM,0.0007274855118085877,1e-05,16,33.652612,,0.157385290395167
Optuna-tpe,5,completed,1.3020057678222656,3,128,GAT,TANH,MEAN,ADAM,0.0003928368807590138,1e-05,32,21.754903,,0.08447760297102411
Optuna-tpe,6,completed,0.6624126434326172,5,128,GAT,RELU,MEAN,ADAM,0.0011918064462094267,1e-05,16,40.525051,,0.03152806132575228
Optuna-tpe,7,completed,0.9695677161216736,5,128,GAT,TANH,MEAN,ADAM,0.001502386107997877,1e-05,32,14.593855,,0.22110440323311079
Optuna-tpe,8,completed,0.6027160286903381,3,64,GATED,RELU,MEAN,ADAM,0.0014757477357942239,1e-05,32,15.657503,,0.05774699668855257
Optuna-tpe,9,completed,0.8027579188346863,4,128,GAT,TANH,MEAN,ADAM,0.0028562496838676287,1e-05,16,30.273984,,0.08745138911633674
Optuna-tpe,10,completed,0.5854567289352417,4,64,GATED,RELU,MEAN,ADAM,0.00037736140798943607,1e-05,16,39.679616,,0.015577662817080284
Optuna-tpe,11,completed,0.7026357650756836,3,128,GAT,RELU,ADD,ADAM,0.0014992620449620483,1e-05,16,36.800445,,0.07258613383743942
Optuna-tpe,12,completed,0.595248281955719,4,64,GAT,RELU,ADD,ADAM,0.0005326370054773857,1e-05,32,50.494445,,0.16389320331768087
Optuna-tpe,13,completed,0.9636534452438354,4,64,GAT,RELU,MEAN,ADAM,0.00048722300142536314,1e-05,32,32.478207,,0.15256244107134828
Optuna-tpe,14,completed,0.5326405167579651,4,64,GATED,RELU,MEAN,ADAM,0.0016373497414356919,1e-05,16,34.025937,,0.0532585170149974
Optuna-tpe,15,completed,0.8681600093841553,3,128,GAT,TANH,MEAN,ADAM,0.0007205588537542295,1e-05,32,20.429237,,0.007917091838296697
Optuna-tpe,16,completed,0.6826201677322388,4,128,GAT,RELU,MEAN,ADAM,0.0029530847289957747,1e-05,32,18.977931,,0.04651038966400359
Optuna-tpe,17,completed,0.7801194190979004,5,128,GATED,RELU,ADD,ADAM,0.00042267740419968457,1e-05,16,25.707698,,0.010168254121830811
Optuna-tpe,18,completed,0.5830788016319275,3,64,GAT,RELU,MEAN,ADAM,0.0006736976905535202,1e-05,16,92.76965,,0.20361428868351808
Optuna-tpe,19,completed,0.8015369772911072,5,64,GAT,RELU,ADD,ADAM,0.0022541927887488175,1e-05,32,12.488955,,0.2471801946825411
Optuna-tpe,20,completed,0.7154456377029419,3,64,GATED,TANH,MEAN,ADAM,0.0020978511165662354,1e-05,16,14.203206,,0.11614856995175697
Optuna-tpe,21,completed,0.5567930936813354,3,64,GATED,TANH,MEAN,ADAM,0.0007694132283519571,1e-05,16,28.076406,,0.1997423313672308
Optuna-tpe,22,completed,0.7456947565078735,3,64,GATED,TANH,MEAN,ADAM,0.0010522282263744256,1e-05,16,18.832978,,0.09929734972769941
Optuna-tpe,23,completed,0.6881553530693054,3,64,GATED,TANH,MEAN,ADAM,0.0019741131178910277,1e-05,16,14.190547,,0.1361442930145655
Optuna-tpe,24,completed,0.6604989171028137,3,64,GATED,TANH,MEAN,ADAM,0.0012648205392091156,1e-05,16,15.757737,,0.05314215294330263
Optuna-tpe,25,completed,0.6615215539932251,3,64,GATED,TANH,MEAN,ADAM,0.0008980866223127946,1e-05,16,29.666747,,0.11080127269613516
Optuna-tpe,26,completed,0.49444177746772766,4,64,GATED,TANH,MEAN,ADAM,0.0008798561709626142,1e-05,16,35.884519,,0.19072929744269587
Optuna-tpe,27,completed,0.757630467414856,4,64,GATED,TANH,MEAN,ADAM,0.002394605226699369,1e-05,16,17.228959,,0.13400997754890165
Optuna-tpe,28,completed,0.5292913317680359,4,64,GATED,TANH,MEAN,ADAM,0.0017981090369869137,1e-05,16,32.117403,,0.06262740314899541
Optuna-tpe,29,completed,0.5413838624954224,4,64,GATED,TANH,MEAN,ADAM,0.0011602876752519675,1e-05,16,28.266958,,0.04201618986433749
Optuna-tpe,30,completed,0.5084705352783203,4,64,GATED,TANH,MEAN,ADAM,0.0005931671382402695,1e-05,16,39.575553,,0.06347609200708701
Optuna-tpe,31,completed,0.4909944236278534,4,64,GATED,TANH,MEAN,ADAM,0.0005782715786941769,1e-05,16,45.198115,,0.06397331509210434
Optuna-tpe,32,completed,0.8427608013153076,4,64,GATED,TANH,MEAN,ADAM,0.0004970688234666944,1e-05,16,19.033688,,0.07143232689855965
Optuna-tpe,33,completed,0.6225727796554565,4,64,GATED,TANH,MEAN,ADAM,0.0006106069442847235,1e-05,16,32.10722,,0.07559471212223126
Optuna-tpe,34,completed,0.4961322844028473,4,64,GATED,TANH,MEAN,ADAM,0.0008257238445171856,1e-05,16,24.647502,,0.030846280679396453
Optuna-tpe,35,completed,0.7650201320648193,4,64,GATED,TANH,ADD,ADAM,0.0003187022737685932,1e-05,16,27.638544,,0.0395874353746682
Optuna-tpe,36,completed,0.6272374987602234,4,64,GATED,TANH,MEAN,ADAM,0.0008809359973422241,1e-05,16,19.101988,,0.1003921834983523
Optuna-tpe,37,completed,0.7737944722175598,4,64,GATED,TANH,MEAN,ADAM,0.0005984311306383651,1e-05,16,22.741523,,0.020645786295588213
Optuna-tpe,38,completed,0.5676969289779663,5,64,GATED,TANH,MEAN,ADAM,0.0007992236711429319,1e-05,16,20.147369,,0.026025560129665518
Optuna-tpe,39,completed,0.8689135313034058,4,64,GATED,TANH,ADD,ADAM,0.00062114388153945,1e-05,16,27.651796,,0.2400075812025753
Optuna-tpe,40,completed,0.5851374864578247,4,64,GATED,TANH,MEAN,ADAM,0.001029109481011687,1e-05,16,24.633059,,0.17634028672977184
Optuna-tpe,41,completed,0.721740186214447,4,64,GATED,TANH,MEAN,ADAM,0.0008288857131564262,1e-05,16,17.175729,,0.08885728664804374
Optuna-tpe,42,completed,0.7415554523468018,4,64,GATED,TANH,MEAN,ADAM,0.0005504482287477462,1e-05,16,22.793546,,0.06613122003473143
Optuna-tpe,43,completed,0.5592547655105591,4,64,GATED,TANH,MEAN,ADAM,0.0006720653086285025,1e-05,16,32.032409,,0.0361807204374766
Optuna-tpe,44,completed,0.5319005250930786,4,64,GATED,TANH,MEAN,ADAM,0.0009230116408998566,1e-05,16,35.884346,,0.06059774729541526
Optuna-tpe,45,completed,0.5128653645515442,5,64,GATED,TANH,MEAN,ADAM,0.0012739492476061248,1e-05,16,30.967678,,0.0003781949980666728
Optuna-tpe,46,completed,0.5184206962585449,5,64,GATED,TANH,MEAN,ADAM,0.0011779142569990461,1e-05,16,26.746316,,0.0005130750577582548
Optuna-tpe,47,completed,0.5181974768638611,5,64,GATED,TANH,MEAN,ADAM,0.0013302832015845954,1e-05,16,28.909495,,0.02940394359911829
Optuna-tpe,48,completed,1.332996129989624,5,64,GATED,TANH,MEAN,ADAM,0.00043860547918433474,1e-05,32,7.948217,,0.020795598676677293
Optuna-tpe,49,completed,0.8117298483848572,4,128,GATED,TANH,ADD,ADAM,0.0010631386770094452,1e-05,16,16.558725,,0.001791262659433364
Optuna-tpe,50,completed,0.5089103579521179,4,64,GATED,TANH,MEAN,ADAM,0.0007187967797286248,1e-05,16,26.484402,,0.08120052218011134
Optuna-tpe,51,completed,0.5756034255027771,4,64,GATED,TANH,MEAN,ADAM,0.0007017426529994657,1e-05,16,24.591084,,0.0470303101328762
Optuna-tpe,52,completed,0.6730282306671143,4,64,GATED,TANH,MEAN,ADAM,0.0005627170964761504,1e-05,16,20.841831,,0.07940237451830746
Optuna-tpe,53,completed,0.5635296702384949,4,64,GATED,TANH,MEAN,ADAM,0.000742160074378601,1e-05,16,37.518689,,0.09284887989798121
Optuna-tpe,54,completed,0.5116835832595825,4,64,GATED,TANH,MEAN,ADAM,0.0008483576397107592,1e-05,16,26.4053,,0.016233720216979376
Optuna-tpe,55,completed,0.5805388689041138,4,128,GATED,TANH,MEAN,ADAM,0.0006534331556717938,1e-05,32,16.264852,,0.05042872372087674
Optuna-tpe,56,completed,0.5102464556694031,4,64,GATED,TANH,MEAN,ADAM,0.0008384858377348764,1e-05,16,32.076156,,0.013025206112314352
Optuna-tpe,57,completed,1.1013031005859375,4,64,GAT,TANH,MEAN,ADAM,0.0004964120408603164,1e-05,16,33.668528,,0.035337643090414685
Optuna-tpe,58,completed,0.7454387545585632,4,64,GATED,TANH,ADD,ADAM,0.0007531469205522183,1e-05,16,27.669151,,0.2135373845518716
Optuna-tpe,59,completed,0.6078695058822632,4,128,GATED,TANH,MEAN,ADAM,0.0008145838006369452,1e-05,32,16.297103,,0.10812359867128368
Optuna-tpe,60,completed,0.7183788418769836,4,64,GATED,RELU,MEAN,ADAM,0.000926334411797105,1e-05,16,20.886037,,0.15484562358592793
Optuna-tpe,61,completed,0.5421432852745056,4,64,GATED,TANH,MEAN,ADAM,0.0008397869645205146,1e-05,16,23.561461,,0.02028094875385235
Optuna-tpe,62,completed,0.6160719394683838,4,64,GATED,TANH,MEAN,ADAM,0.0010109648750070972,1e-05,16,22.97776,,0.028916556605476654
Optuna-tpe,63,completed,0.49504005908966064,4,64,GATED,TANH,MEAN,ADAM,0.0006539064714369757,1e-05,16,30.173022,,0.014418371451909993
Optuna-tpe,64,completed,0.6250719428062439,4,64,GATED,TANH,MEAN,ADAM,0.0005745808176932031,1e-05,16,24.648961,,0.009887801301523306
Optuna-tpe,65,completed,0.6752927303314209,4,64,GATED,TANH,MEAN,ADAM,0.0006489926321341593,1e-05,16,20.907271,,0.05579192051467438
Optuna-tpe,66,completed,1.4918073415756226,4,64,GAT,TANH,MEAN,ADAM,0.0005196825142243023,1e-05,16,30.319209,,0.13213411994070798
Optuna-tpe,67,completed,0.7769662737846375,4,64,GATED,TANH,MEAN,ADAM,0.0004485617232813401,1e-05,16,20.854768,,0.06891332847318411
Optuna-tpe,68,completed,0.6404112577438354,4,64,GATED,RELU,MEAN,ADAM,0.0007331819749400863,1e-05,16,22.760116,,0.08296080959075061
Optuna-tpe,69,completed,0.9174178838729858,4,64,GATED,TANH,ADD,ADAM,0.0009623055220637255,1e-05,16,11.264302,,0.14494994057009017
Optuna-tpe,70,completed,0.850817084312439,4,128,GAT,TANH,MEAN,ADAM,0.0006935980866234505,1e-05,32,22.2352,,0.040830032872593465
Optuna-tpe,71,completed,0.46039989590644836,4,64,GATED,TANH,MEAN,ADAM,0.0007842607173305548,1e-05,16,30.173174,,0.014272833844313146
Optuna-tpe,72,completed,0.659247875213623,4,64,GATED,TANH,MEAN,ADAM,0.0007923999352825109,1e-05,16,20.89376,,0.012371139510840113
Optuna-tpe,73,completed,0.5360725522041321,4,64,GATED,TANH,MEAN,ADAM,0.0006277462738354127,1e-05,16,26.908528,,0.026023091284193535
Optuna-tpe,74,completed,0.6048644185066223,4,64,GATED,TANH,MEAN,ADAM,0.0005866200588482577,1e-05,16,27.633522,,0.12181725935194718
Optuna-tpe,75,completed,0.6649386882781982,4,64,GATED,TANH,MEAN,ADAM,0.0007151090012502442,1e-05,16,17.148856,,0.007521871864394908
Optuna-tpe,76,completed,0.4695841670036316,4,64,GATED,TANH,MEAN,ADAM,0.0011072099599842807,1e-05,16,43.153655,,0.18808986483224246
Optuna-tpe,77,completed,0.5036850571632385,4,64,GATED,TANH,MEAN,ADAM,0.0010988953550080361,1e-05,16,30.19621,,0.1880167630035724
Optuna-tpe,78,completed,0.5391888618469238,4,64,GATED,RELU,MEAN,ADAM,0.0014074400120675957,1e-05,16,32.063315,,0.17834900402781825
Optuna-tpe,79,completed,0.5391995906829834,4,64,GATED,TANH,MEAN,ADAM,0.0011146725698015089,1e-05,16,22.695922,,0.19061342774499887
Optuna-tpe,80,completed,0.4357928931713104,4,64,GATED,TANH,MEAN,ADAM,0.0009488865645924942,1e-05,16,43.192198,,0.16581430487948867
Optuna-tpe,81,completed,0.582813024520874,4,64,GATED,TANH,MEAN,ADAM,0.001120213945022103,1e-05,16,19.00923,,0.2078433683640683
Optuna-tpe,82,completed,0.5676665306091309,4,64,GATED,TANH,MEAN,ADAM,0.0009683768410815943,1e-05,16,31.937472,,0.16128591027966852
Optuna-tpe,83,completed,0.6713988184928894,4,64,GATED,TANH,MEAN,ADAM,0.0008810033728478008,1e-05,16,20.870494,,0.18954315686225726
Optuna-tpe,84,completed,0.6125321388244629,4,64,GATED,TANH,MEAN,ADAM,0.0010718188542952077,1e-05,16,32.059026,,0.22715392065544293
Optuna-tpe,85,completed,0.5591587424278259,4,64,GATED,TANH,MEAN,ADAM,0.0012080933171378782,1e-05,16,37.742062,,0.19320174245335256
Optuna-tpe,86,completed,0.7974437475204468,4,64,GATED,TANH,ADD,ADAM,0.0009670604068186088,1e-05,16,22.187339,,0.17271025294871423
Optuna-tpe,87,completed,0.5886158347129822,4,64,GATED,TANH,MEAN,ADAM,0.0005275013893328926,1e-05,16,33.899636,,0.1831395569556471
Optuna-tpe,88,completed,1.4180443286895752,4,64,GAT,TANH,MEAN,ADAM,0.0007674659462483507,1e-05,32,22.201756,,0.19865747720189916
Optuna-tpe,89,completed,0.4668518602848053,4,128,GATED,TANH,MEAN,ADAM,0.00047321156071534603,1e-05,16,37.216311,,0.18548364963908923
Optuna-tpe,90,completed,0.6342669129371643,4,128,GATED,TANH,MEAN,ADAM,0.00046830671050538146,1e-05,16,24.278747,,0.22105410411754786
Optuna-tpe,91,completed,0.6334980726242065,4,128,GATED,TANH,MEAN,ADAM,0.0008892265307607098,1e-05,16,18.779577,,0.16537709494512087
Optuna-tpe,92,completed,0.6525120139122009,4,128,GATED,TANH,MEAN,ADAM,0.0003944012819454497,1e-05,16,29.805347,,0.1475225485063448
Optuna-tpe,93,completed,1.005797266960144,4,128,GATED,TANH,MEAN,ADAM,0.00032329164072707325,1e-05,16,24.322891,,0.20197688451159
Optuna-tpe,94,completed,0.6087384223937988,4,128,GATED,TANH,MEAN,ADAM,0.0005512064367654321,1e-05,16,24.256631,,0.17249295294347827
