method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
BoTorch,0,completed,9.655487060546875,5,32,GRAPH_SAGE,GELU,MEAN_MAX,SGD,0.009195393427506334,0.01,64,3.1231302020023577,,0.449570760561241,"[0.9441757818100847, 0.11420205801802086, 0.21058731552988852, 0.6836567027264742, 0.741320205784185, 0.9840197347193375, 0.987856771794583, 0.8389126034880114, 0.5791355730043913, 0.899141521122482]"
BoTorch,1,completed,4.237732410430908,4,128,GIN,RELU,ADD,SGD,5.029634667260021e-05,0.0,64,1.7957631530007347,,0.47354189666908025,"[0.7163863824789405, 0.41435031639254594, 0.9161200419502087, 0.017282528215650017, 0.997451445551354, 0.7921549029559973, 0.2338454802568677, 0.033690474496381184, 0.5256377528470629, 0.9470837933381605]"
BoTorch,2,completed,0.7734752297401428,4,64,GAT,RELU,ADD,ADAM,0.0027547245416448107,0.0001,32,15.967296649003401,,0.1555704338364644,"[0.7130884119368491, 0.36396949978796866, 0.5459108893535993, 0.17205198611825545, 0.7553463069199289, 0.025789160046329807, 0.8133593927111615, 0.5105509114616694, 0.28710962711364696, 0.3111408676729288]"
BoTorch,3,completed,6.766418933868408,2,128,GAT,GELU,MAX,ADAMW,4.132871139425242e-05,0.0,32,4.10674430099607,,0.3683320835674511,"[0.055175806399021865, 0.4618677011360035, 0.5442234044958297, 0.6592540824373314, 0.3623482313033912, 0.3486626979877073, 0.20541728814584248, 0.027696707754913064, 0.27108520776400746, 0.7366641671349022]"
BoTorch,4,completed,1.1374791860580444,3,64,GATED,GELU,ADD,ADAM,0.00010225627838014316,0.001,64,8.715758007994737,,0.016053843284272118,"[0.46747776317429346, 0.25929927414292775, 0.6769418411077691, 0.7406049682385604, 0.814600065291008, 0.19536108892888648, 0.3365633275064702, 0.7024151279018153, 0.5997034165147954, 0.032107686568544236]"
BoTorch,5,completed,5.375889778137207,2,32,GCN,ELU,MAX,SGD,2.4515029062897103e-05,1e-05,32,2.8010216409893474,,0.21007690816037589,"[0.01570344958796932, 0.0659352637680164, 0.14907355653560628, 0.9340843931741272, 0.2635707775190518, 0.8121187772218162, 0.12981080414815316, 0.4269706475444983, 0.23006241681881467, 0.42015381632075177]"
BoTorch,6,completed,1.950448989868164,4,32,GAT,GELU,MEAN,RMSPROP,0.0006670798537637068,0.001,128,10.623237095001969,,0.057077947545964014,"[0.5902338259341839, 0.005123150840620649, 0.5036161093776146, 0.5266796777930841, 0.1295139662060394, 0.6066549602153796, 0.6080592749602597, 0.7939780787947233, 0.6383753755929557, 0.11415589509192803]"
BoTorch,7,completed,1.477532148361206,2,512,GIN,TANH,ADD,ADAMW,0.00018663202410615682,1e-06,16,5.826247518998571,,0.20210080504738398,"[0.03159812404185747, 0.8374856964986476, 0.8174570116039378, 0.40322665993147744, 0.8127027113816824, 0.46645627879626606, 0.4236620554006695, 0.32581587958354885, 0.14084045368066067, 0.40420161009476796]"
BoTorch,8,completed,5.01138973236084,3,32,GRAPH_SAGE,RELU,MAX,SGD,0.00014090713424528778,0.0,32,2.9007309779990464,,0.086880852314838,"[0.47819499445356217, 0.08752482571981712, 0.3698664767819928, 0.14920594958543965, 0.4018101851689676, 0.7536000901712343, 0.382977660785502, 0.02486336471404782, 0.3315992323416317, 0.173761704629676]"
BoTorch,9,completed,1.3521676063537598,2,512,GAT,GELU,ADD,SGD,0.0029393679906266107,0.001,256,1.5115903219993925,,0.18606677063739124,"[0.12110836883053111, 0.910540057473333, 0.5121914726040868, 0.6725507066969308, 0.7861634610338861, 0.9388960646163671, 0.8227513201498827, 0.7780694532172259, 0.9570256617496569, 0.3721335412747825]"
BoTorch,10,completed,2.3319811820983887,5,128,GCN,TANH,MAX,ADAM,0.00018279154875872872,1e-06,256,2.6195194870088017,,0.20228687429580444,"[0.7808539974553993, 0.5932683726560544, 0.03254878513622983, 0.46505375500990476, 0.41630962450237763, 0.15843498224270292, 0.42065203751864444, 0.2131598067436291, 0.946301487049842, 0.4045737485916089]"
BoTorch,11,completed,0.9393918514251709,5,64,GIN,RELU,ADD,SGD,0.0006936344567403371,0.0,32,14.016039406007621,,0.19720386272052037,"[0.8419455352354621, 0.39890925695443413, 0.9857286357613266, 0.14053879195673102, 0.9737167498313096, 0.8962166194274611, 0.6137102196211148, 0.0393960787667571, 0.33382085752299717, 0.39440772544104075]"
BoTorch,12,completed,14.463191032409668,5,512,GIN,TANH,MEAN_MAX,ADAM,0.005266903809423392,0.001,32,3.6995147919951705,,0.05059969706649142,"[0.8687614025626816, 0.8625746843084635, 0.805415094928078, 0.2812257602041678, 0.6705762639924151, 0.14132117646302567, 0.9071851289393551, 0.7940431947381777, 0.3897874384139748, 0.10119939413298285]"
BoTorch,13,completed,2.3047261238098145,2,512,GRAPH_SAGE,RELU,MEAN,ADAMW,3.3476176655517284e-05,1e-05,16,12.559169366999413,,0.3865609493407144,"[0.06832826776052192, 0.9359945534371115, 0.31926659020699333, 0.03160743367140173, 0.0008242605672075243, 0.2770915586677184, 0.1749119503290093, 0.43082348876833043, 0.03210646671633288, 0.7731218986814288]"
BoTorch,14,completed,3.943281650543213,5,32,GCN,ELU,MEAN_MAX,SGD,0.00010483625127761694,1e-06,64,3.515801843997906,,0.2186982585531853,"[0.7755588836547894, 0.015653629961021154, 0.09614800451702488, 0.96616800750605, 0.7119740285719364, 0.8444340563341574, 0.34017049436701186, 0.22511716842586027, 0.5814321890742827, 0.4373965171063706]"
BoTorch,15,completed,4.463813304901123,3,64,GATED,ELU,MEAN_MAX,ADAMW,0.001993465597278576,0.0,64,1.380521597006009,,0.33504613264638716,"[0.4119586238841527, 0.3821852318467188, 0.7760308655032381, 0.8731590254272663, 0.55379602708787, 0.4773173883545393, 0.7665362483731858, 0.11587565657028676, 0.5045671593114789, 0.6700922652927743]"
BoTorch,16,completed,1.0930203199386597,3,64,GATED,ELU,ADD,RMSPROP,0.002516842052330818,1e-05,128,5.197268788993824,,0.13804308218778133,"[0.3813935832629757, 0.37551384916702324, 0.6868799506410797, 0.7843720060243747, 0.7538226110288556, 0.7058503564356104, 0.8002853205643901, 0.38268719435716514, 0.6926424420656976, 0.27608616437556266]"
BoTorch,17,completed,3.144073247909546,3,256,GATED,ELU,MEAN,SGD,1.2681847551066603e-05,0.001,64,18.71891801300808,,0.35536406354457817,"[0.25517906465872386, 0.6790133585970394, 0.7919689380280187, 0.7516873174607389, 0.06230994254326805, 0.8483593313543741, 0.03439417607105011, 0.7584044118438851, 0.4413235377181397, 0.7107281270891563]"
