method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
BoTorch,0,completed,1.2160584926605225,4,128,GAT,TANH,MEAN,ADAM,0.001680595147376024,1e-05,16,36.18910642398987,,0.020822415368164537,"[0.3683278081049576, 0.6020862872906964, 0.6026100224505297, 0.5168850108099265, 0.9292001124437829, 0.15354212930955213, 0.7483418504884666, 0.2844744019936466, 0.31506968781092426, 0.08328966147265815]"
BoTorch,1,completed,0.8336185812950134,4,128,GAT,RELU,ADD,ADAM,0.0019073008310768426,1e-05,16,44.1719127749966,,0.10037813572885704,"[0.6262559882338501, 0.6392155959537219, 0.7305616879908442, 0.20234511196385563, 0.05696725645409717, 0.5782237167705052, 0.8032979432936826, 0.2079030295831611, 0.37953503804381394, 0.40151254291542815]"
BoTorch,2,completed,1.2993566989898682,4,128,GAT,RELU,MEAN,ADAM,0.0028050942154344972,1e-05,16,23.81473017099779,,0.1724242187295612,"[0.35245368777048536, 0.9031846855087714, 0.5088635915402122, 0.3114900791683215, 0.5196241521460908, 0.25131972506983624, 0.9708261978800596, 0.3904364636192851, 0.4454654013391939, 0.6896968749182448]"
BoTorch,3,completed,0.8482835292816162,3,128,GAT,TANH,MEAN,ADAM,0.0007604001517677409,1e-05,32,20.38609068200458,,0.11825053454856804,"[0.2220107130521609, 0.8596367392080252, 0.9846357513656588, 0.5721355495576478, 0.7420739837562457, 0.08191046481278119, 0.40392094015428726, 0.20378545479746002, 0.6211678082042627, 0.47300213819427217]"
BoTorch,4,completed,0.901179313659668,5,64,GAT,RELU,ADD,ADAM,0.000385780343044868,1e-05,16,49.37394288100768,,0.12196857209754083,"[0.8062318920592594, 0.19264021614077498, 0.8210265892670562, 0.09750273319467806, 0.1773479644837359, 0.6265772106937362, 0.10921884021952799, 0.8953141919067126, 0.3892427845298887, 0.48787428839016334]"
BoTorch,5,completed,1.1540697813034058,4,64,GAT,TANH,ADD,ADAM,0.0007167500711630607,1e-05,32,16.979711114021484,,0.06802444156483523,"[0.48294190860422814, 0.29437626352641577, 0.6887184193342346, 0.9597396356820024, 0.32388242658851707, 0.5836386801307536, 0.3782464900181104, 0.9937261385851872, 0.7551490698701196, 0.2720977662593409]"
BoTorch,6,completed,1.102821707725525,3,128,GAT,RELU,MEAN,ADAM,0.00048689824832842514,1e-05,32,21.83832853200147,,0.13829085839247487,"[0.196062797596102, 0.6954762400511773, 0.6034690491879782, 0.3828430610539013, 0.817602931077578, 0.6764468605997065, 0.21031695740547296, 0.6064610771635548, 0.8455689504493222, 0.5531634335698995]"
BoTorch,7,completed,0.8246774673461914,5,64,GAT,RELU,MEAN,ADAM,0.001222791960618389,1e-05,16,32.81409411301138,,0.017471889149575093,"[0.7270616917459161, 0.4898357176201028, 0.6163853853434659, 0.11953071392751957, 0.9176588339072075, 0.7948728323503705, 0.6102313200264488, 0.8492126680973686, 0.1678507980475321, 0.06988755659830037]"
BoTorch,8,completed,0.5273909568786621,5,128,GATED,RELU,MEAN,ADAM,0.002243774322893298,1e-05,32,16.9915641869884,,0.04263358081128035,"[0.6953216602977272, 0.8916598480840374, 0.3141218900382926, 0.28162333176237153, 0.5975751308978823, 0.22562362714326523, 0.8738579190539134, 0.7426280100105702, 0.9509456309251111, 0.1705343232451214]"
BoTorch,9,completed,0.7727692723274231,3,128,GAT,RELU,MEAN,ADAM,0.000906724961935419,1e-05,16,32.16445377198397,,0.19688870339684122,"[0.23226268585440568, 0.7345626180126036, 0.6302938420019304, 0.311081875751253, 0.9914244612587768, 0.7979464077552585, 0.4803543172048048, 0.7602963262296308, 0.08870549131371985, 0.7875548135873649]"
BoTorch,10,completed,0.596832275390625,5,64,GATED,RELU,MEAN,ADAM,0.000985141524403836,1e-05,32,15.633770668995567,,0.15303097381799546,"[0.9793313404758824, 0.45874761579068046, 0.21560398958714988, 0.4981155162710691, 0.827996467722013, 0.5667778425011712, 0.5163773705521163, 0.6333136609704821, 0.5693322653478828, 0.6121238952719819]"
BoTorch,11,completed,0.6685971021652222,5,128,GAT,RELU,ADD,ADAM,0.000943341632491005,1e-05,16,60.02115950800362,,0.08494228010858418,"[0.7720145591893595, 0.8250555704880664, 0.9961871931871419, 0.00787853011642714, 0.1773976997975013, 0.15333913312926017, 0.49754774685796166, 0.7338884687257304, 0.12138571371997997, 0.3397691204343367]"
BoTorch,12,completed,0.47946876287460327,5,64,GATED,TANH,MEAN,ADAM,0.0011335225607996256,1e-05,16,35.585972414002754,,0.20579265935285201,"[0.8751181547130801, 0.3264366973859715, 0.35490187012334706, 0.9401698593403905, 0.5106613118319628, 0.6056141018315019, 0.5773089137069475, 0.45626971479572986, 0.27866565550865396, 0.8231706374114081]"
BoTorch,13,completed,1.3963648080825806,4,64,GAT,TANH,ADD,ADAM,0.0013325333619200017,1e-05,16,33.33203164499719,,0.1875538753684911,"[0.591550403515788, 0.4868853170525044, 0.5695470904415627, 0.9817567929058281, 0.06652327405777247, 0.6881609821422963, 0.6475568363120695, 0.9956327312342352, 0.371227485089773, 0.7502155014739644]"
BoTorch,14,completed,0.9090210199356079,3,128,GATED,TANH,ADD,ADAM,0.001514322558697852,1e-05,16,9.179889048013138,,0.1863939413174287,"[0.23175023646646253, 0.8096357546099364, 0.12631910039529837, 0.7076441560502669, 0.4873800411844299, 0.6576648731695816, 0.7030971373149569, 0.34785588863791417, 0.12692974856883654, 0.7455757652697148]"
BoTorch,15,completed,0.8194201588630676,4,64,GATED,TANH,MEAN,ADAM,0.0003010036778344282,1e-05,32,20.036181967996527,,0.17304312690390578,"[0.4894262491561213, 0.11189069525915019, 0.2824361681331018, 0.5878036664781305, 0.7574003167478754, 0.36539182318153984, 0.001450547364012622, 0.8914351456339689, 0.8224366863551723, 0.6921725076156231]"
BoTorch,16,completed,0.8098294734954834,4,128,GATED,TANH,ADD,ADAM,0.001039953253049873,1e-05,16,16.587527941999724,,0.1886406838858038,"[0.6476995926971076, 0.9088297445843284, 0.18826557848861492, 0.9218927504749088, 0.26410702863765667, 0.2715400948233374, 0.5398925630418334, 0.7145731799267667, 0.23594145715576076, 0.7545627355432152]"
BoTorch,17,completed,1.1732629537582397,5,128,GAT,TANH,MEAN,ADAM,0.0014913530372091602,1e-05,32,18.680125298997154,,0.1265040877059912,"[0.9020031050024206, 0.5492569445212475, 0.8970492359052012, 0.6243401262480396, 0.7588131223750311, 0.12176155797045507, 0.6964592082926855, 0.8995742500675021, 0.5012226218351983, 0.5060163508239648]"
BoTorch,18,completed,0.7750974297523499,4,64,GAT,TANH,MEAN,ADAM,0.0012569338985321946,1e-05,16,37.078109507012414,,0.0019046389663466001,"[0.36720921604184564, 0.285285323897853, 0.5474394506032115, 0.8877109569504981, 0.8969414753350822, 0.3139484223447476, 0.622191184257022, 0.48953082397650605, 0.45929739715488205, 0.0076185558653864005]"
BoTorch,19,completed,0.9417131543159485,4,64,GAT,TANH,ADD,ADAM,0.0026378458832455264,1e-05,16,26.761800130014308,,0.10274065371900398,"[0.6057016639290783, 0.43995784652989145, 0.92898795573158, 0.9548544808111965, 0.14699144348864845, 0.9263520947203371, 0.94412816347656, 0.717604664143788, 0.11597178782981399, 0.41096261487601593]"
BoTorch,20,completed,0.6270477175712585,5,64,GATED,TANH,MEAN,ADAM,0.0010864080120503619,1e-05,16,22.356169903010596,,0.213393882482836,"[1.0, 0.2772558000249788, 0.0, 0.9907638395965884, 0.5323000271032106, 0.750549605355634, 0.5588717050669388, 0.5073487120222362, 0.19100500461124226, 0.853575529931344]"
BoTorch,21,completed,0.8047301769256592,5,128,GATED,TANH,ADD,ADAM,0.0010864804791959571,1e-05,32,10.011219198990148,,0.13386961353055785,"[0.817015658973675, 0.5670573777393522, 0.25839521572556484, 0.6825000780507458, 0.44164551230129634, 0.3320734711500975, 0.558900673034315, 0.524323561069722, 0.7184019061622647, 0.5354784541222314]"
