method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
BoTorch,0,completed,1.0760319232940674,5,256,GCN,TANH,ADD,RMSPROP,0.00024074907996622245,0.001,32,19.94600598598481,,0.19154434397672854,"[0.7567236101826221, 0.6224293860315321, 0.023710073399783815, 0.3057099268048753, 0.8685928804282791, 0.7202044758642066, 0.46052154537441126, 0.7807113087464429, 0.2801227173053683, 0.3830886879534571]"
BoTorch,1,completed,6.00507926940918,2,32,GIN,TANH,MAX,SGD,0.008847864724250485,0.01,256,0.5172166189877316,,0.4566115079396066,"[0.1577027471165714, 0.16002931529267217, 0.8303172743956174, 0.3736577867476869, 0.2568932425781839, 0.9027885121130726, 0.9822794913488145, 0.9761202392856287, 0.8488331036499491, 0.9132230158792132]"
BoTorch,2,completed,8.80675983428955,2,512,GAT,GELU,MAX,RMSPROP,0.0018669411931128551,0.01,256,0.844651345978491,,0.4749908228495847,"[0.23196793118409753, 0.9715260511060899, 0.4259386733713295, 0.6718112442609636, 0.3062214157026787, 0.6150459289516812, 0.7570435460992881, 0.8408292956332377, 0.9215227898561694, 0.9499816456991694]"
BoTorch,3,completed,6.474297523498535,2,32,GATED,RELU,MAX,ADAM,0.0010609370019203203,0.01,32,2.5130074429907836,,0.3124955673720547,"[0.08880721502446798, 0.03902315327713546, 0.6161850253444419, 0.22768460086052844, 0.28941821190911243, 0.20485024075952762, 0.675229865469261, 0.946749814727993, 0.23025012566198688, 0.6249911347441094]"
BoTorch,4,completed,4.058577060699463,3,128,GAT,ELU,MEAN_MAX,RMSPROP,0.00010219418949844381,0.01,128,1.5628375409869477,,0.25130482237447854,"[0.32396478308270704, 0.4959959871667309, 0.5885292211124084, 0.9664086363981846, 0.7339990739335177, 0.5524367043960541, 0.33647540120719477, 0.8505540274980438, 0.6657906490035626, 0.5026096447489571]"
BoTorch,5,completed,1.7861428260803223,5,32,GCN,ELU,ADD,ADAM,0.00012623975322690904,1e-05,16,43.975755327992374,,0.4698824118006665,"[0.9046497162552851, 0.09770470105422924, 0.17774444125483058, 0.8481788884014965, 0.8136981282597877, 0.15518896415163064, 0.3670653789695414, 0.3525543122902083, 0.06978159034724984, 0.939764823601333]"
BoTorch,6,completed,1.9907395839691162,4,64,GIN,TANH,MEAN,ADAMW,4.214215564102108e-05,0.0001,128,6.847249597019982,,0.23838303905111347,"[0.6014034183127356, 0.3690263065296908, 0.8806011912722352, 0.4183544570171801, 0.14298810386003868, 0.25789070695920935, 0.20823891557397456, 0.5777372731005067, 0.7716794912479632, 0.47676607810222693]"
BoTorch,7,completed,5.421015739440918,3,256,GCN,GELU,MEAN_MAX,RMSPROP,8.270843074363573e-05,1e-06,64,1.7963909830141347,,0.3104677205037486,"[0.34124302371789716, 0.6414473785248818, 0.16924725855603773, 0.7251678428537017, 0.5829557623996293, 0.6709783939264706, 0.30584992696016944, 0.22038014730708044, 0.46270676340106187, 0.6209354410074972]"
BoTorch,8,completed,6.116397857666016,3,512,GIN,RELU,MAX,RMSPROP,0.002019227104349436,0.0001,32,4.790452351997374,,0.41518798016590985,"[0.46409332712820284, 0.9977074679424618, 0.9650372261977195, 0.10611334002178008, 0.3864727390294783, 0.5868119433142057, 0.7683950557315936, 0.5536151538508279, 0.2340873548548602, 0.8303759603318197]"
BoTorch,9,completed,2.1519789695739746,3,32,GATED,GELU,ADD,RMSPROP,0.004164020050839612,1e-06,256,0.8432811590027995,,0.48268963346308824,"[0.32805642886435105, 0.16117554051765282, 0.6368211520926871, 0.5459646495175634, 0.7737198952633607, 0.7131825191044323, 0.8731709373614748, 0.18833517129111488, 0.9544119601013897, 0.9653792669261765]"
BoTorch,10,completed,2.740626573562622,4,32,GAT,RELU,MEAN,SGD,0.002756011238044133,0.01,64,10.79283233100432,,0.28731828035129336,"[0.5731164019608883, 0.10041369928757438, 0.5922402285251753, 0.06780785819871293, 0.2044676896208023, 0.9509425343061778, 0.8134269947130969, 0.9776348608916134, 0.46551022956273347, 0.5746365607025867]"
BoTorch,11,completed,1.0667674541473389,2,256,GAT,RELU,MEAN,ADAM,0.0017181338219178094,0.001,128,5.209121377003612,,0.1789977001696471,"[0.07566798518938056, 0.6609016455239094, 0.5053282293392956, 0.10933327070442023, 0.0841573945299765, 0.008603599199446532, 0.7450189957062179, 0.6889641419112713, 0.6205161488607628, 0.3579954003392942]"
BoTorch,12,completed,1.7536511421203613,4,256,GATED,TANH,ADD,ADAMW,0.00386595162749099,1e-05,64,7.2100743660121225,,0.2330691102828894,"[0.6789535525964465, 0.6818852496103953, 0.750893947729283, 0.48706889778926965, 0.9819054547236234, 0.46364980268640443, 0.8624188052134996, 0.3429650700478034, 0.5614986510518518, 0.4661382205657788]"
BoTorch,13,completed,4.142184257507324,3,512,GRAPH_SAGE,RELU,MEAN,SGD,6.365907745953046e-05,1e-05,256,1.0787839879922103,,0.3670334313634092,"[0.4237598156182466, 0.8446763745229205, 0.3508587418043426, 0.12840097566219721, 0.18362212650504917, 0.8799593049914481, 0.2679534468606334, 0.4552948128497637, 0.8541876782677555, 0.7340668627268184]"
BoTorch,14,completed,1.4157980680465698,4,128,GCN,ELU,MEAN,RMSPROP,0.00015519175692271342,0.0001,32,30.118025467003463,,0.23211759494418271,"[0.5236478553283276, 0.5529352099909512, 0.18840131770148816, 0.9982556095287641, 0.14272578316964435, 0.6147515040283336, 0.39695621659851454, 0.5939830332154623, 0.27244047624345624, 0.46423518988836543]"
BoTorch,15,completed,4.139252662658691,2,256,GAT,ELU,MEAN_MAX,ADAMW,5.964708436080315e-05,0.0,256,0.8000224169809371,,0.3821553069795292,"[0.053485596359544196, 0.6932401092427138, 0.5597945778022816, 0.8922349075802564, 0.6881982304178399, 0.46890713136670226, 0.25852973985257066, 0.14224963944260927, 0.9296675352462133, 0.7643106139590584]"
BoTorch,16,completed,2.128429412841797,3,64,GIN,TANH,MEAN_MAX,RMSPROP,4.4122484897736e-05,0.01,64,6.689440456015291,,0.18738915031815628,"[0.4234926587593413, 0.30987953194246387, 0.986664886814635, 0.25429527887236003, 0.6210632962198934, 0.6223886123316162, 0.21488665437622034, 0.9720850516463876, 0.43544256907006496, 0.37477830063631257]"
BoTorch,17,completed,9.11813735961914,4,512,GATED,GELU,MAX,ADAM,0.000527367862058717,1e-06,16,20.09655419801129,,0.47175304618882896,"[0.5129819345788866, 0.8787338198043575, 0.6079344899822523, 0.73259072321237, 0.4147953913640684, 0.11472008770021169, 0.5740378867465611, 0.2872970776154711, 0.04851808541604985, 0.9435060923776579]"
BoTorch,18,completed,3.509050130844116,4,64,GIN,TANH,MEAN_MAX,SGD,0.0005846268284593925,1e-06,16,7.355752780014882,,0.4923972075943722,"[0.5426674251726984, 0.3929419712285689, 0.9513249669731505, 0.45947383794753327, 0.7446990662102008, 0.9398491262814265, 0.5889595804012128, 0.19920881569278936, 0.005477792749297161, 0.9847944151887444]"
BoTorch,19,completed,5.2857794761657715,2,64,GCN,GELU,MAX,ADAMW,0.003555722735689998,0.0001,32,2.5246488619886804,,0.17723100017345333,"[0.20893233604391082, 0.3752703029510892, 0.13941644182645763, 0.5113757567777492, 0.42205091996031163, 0.49271263839148427, 0.8503092962240161, 0.6406374481192353, 0.3629711495150699, 0.35446200034690667]"
BoTorch,20,completed,1.3792048692703247,4,64,GAT,GELU,MEAN,RMSPROP,0.0006902575796475579,0.0001,32,19.6022856849886,,0.10047209920886654,"[0.7482596406874796, 0.28864846069674716, 0.5505156980070397, 0.7258061740051255, 0.01562559467028098, 0.7339837890503367, 0.6130037280935222, 0.6621191475308504, 0.3684119212917972, 0.2009441984177331]"
BoTorch,21,completed,1.2235634326934814,4,32,GCN,RELU,ADD,ADAM,0.0032959010848512007,1e-05,256,1.6526571389986202,,0.34473998632786546,"[0.5852579851791234, 0.0, 0.0, 0.0, 0.8547234871291592, 0.0, 0.8393247231212319, 0.4260000409674949, 1.0, 0.6894799726557309]"
