method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout
Optuna-tpe,0,completed,0.7039492726325989,3,128,GAT,RELU,ADD,ADAM,0.0005138635879495865,1e-05,32,28.908177,,0.02570810008684901
Optuna-tpe,1,completed,0.9619547128677368,4,128,GAT,RELU,MEAN,ADAM,0.00111308503843419,1e-05,32,24.23056,,0.23165582320131017
Optuna-tpe,2,completed,0.5897899866104126,3,128,GATED,TANH,MEAN,ADAM,0.0005860724629280317,1e-05,16,19.082036,,0.03430421571859624
Optuna-tpe,3,completed,0.9260154962539673,4,128,GAT,RELU,MEAN,ADAM,0.0017735514074970126,1e-05,32,13.976763,,0.1747313329890767
Optuna-tpe,4,completed,0.7801023125648499,3,128,GATED,RELU,ADD,ADAM,0.0012324050878593578,1e-05,16,16.63822,,0.11235388228451437
Optuna-tpe,5,completed,0.7425240874290466,5,64,GATED,RELU,ADD,ADAM,0.0021717953948917675,1e-05,16,17.580884,,0.04807021645213691
Optuna-tpe,6,completed,1.580062747001648,3,128,GAT,TANH,ADD,ADAM,0.0016001974506314148,1e-05,32,6.942384,,0.2008639905692268
Optuna-tpe,7,completed,0.9299264550209045,3,64,GATED,TANH,ADD,ADAM,0.001037807490229911,1e-05,16,12.260009,,0.18262163409636198
Optuna-tpe,8,completed,0.8003875613212585,4,128,GATED,RELU,MEAN,ADAM,0.0021243456003806564,1e-05,16,22.619815,,0.1829191357559341
Optuna-tpe,9,completed,0.8812538385391235,5,128,GAT,TANH,MEAN,ADAM,0.00046965324997573873,1e-05,16,36.714288,,0.014341362401608715
Optuna-tpe,10,completed,1.2133220434188843,4,64,GATED,TANH,ADD,ADAM,0.0006664879628452678,1e-05,16,9.470851,,0.19145005080151048
Optuna-tpe,11,completed,1.1949117183685303,4,128,GATED,RELU,ADD,ADAM,0.0029924369847885855,1e-05,16,9.329745,,0.20119169023669062
Optuna-tpe,12,completed,0.4986063838005066,4,64,GATED,RELU,MEAN,ADAM,0.0010919061605300093,1e-05,16,32.062096,,0.23120241014014462
Optuna-tpe,13,completed,0.705278217792511,5,64,GAT,RELU,ADD,ADAM,0.0029454142109997285,1e-05,32,26.793857,,0.12155386082943381
Optuna-tpe,14,completed,0.944924533367157,4,128,GAT,TANH,MEAN,ADAM,0.0009022192239705133,1e-05,16,23.840428,,0.18010142682274957
Optuna-tpe,15,completed,1.6695836782455444,5,64,GAT,TANH,MEAN,ADAM,0.0005205458813592572,1e-05,16,32.804825,,0.19353209969084348
Optuna-tpe,16,completed,1.455820083618164,3,64,GAT,TANH,MEAN,ADAM,0.002127684747011452,1e-05,32,17.824439,,0.24131649876109793
Optuna-tpe,17,completed,0.6902326345443726,4,128,GATED,RELU,ADD,ADAM,0.0013178051287696853,1e-05,16,18.400891,,0.06976524552252183
Optuna-tpe,18,completed,0.6564777493476868,4,64,GATED,RELU,ADD,ADAM,0.0027310166479936936,1e-05,32,17.597188,,0.12424722575184122
Optuna-tpe,19,completed,0.836949348449707,3,64,GATED,TANH,ADD,ADAM,0.0025148316278156843,1e-05,32,6.957596,,0.18644363899065758
Optuna-tpe,20,completed,0.6297308206558228,3,64,GATED,TANH,MEAN,ADAM,0.00030060154845966224,1e-05,16,32.749028,,0.09195688912819937
Optuna-tpe,21,completed,0.7632498741149902,3,64,GATED,TANH,MEAN,ADAM,0.0003031785671493968,1e-05,16,26.604783,,0.0900926492529016
Optuna-tpe,22,completed,0.8079459071159363,3,64,GATED,TANH,MEAN,ADAM,0.000332803115030426,1e-05,16,25.046091,,0.1453561686938861
Optuna-tpe,23,completed,0.8681026101112366,3,64,GATED,TANH,MEAN,ADAM,0.0008377741976152815,1e-05,16,12.707579,,0.0474782179621008
Optuna-tpe,24,completed,0.6364506483078003,3,64,GATED,TANH,MEAN,ADAM,0.0004059411927271402,1e-05,16,28.252635,,8.169169708595325e-05
Optuna-tpe,25,completed,0.725269079208374,3,64,GATED,TANH,MEAN,ADAM,0.0006830693341094618,1e-05,16,17.372742,,0.09146634481630729
Optuna-tpe,26,completed,0.6196064352989197,3,64,GATED,TANH,MEAN,ADAM,0.0007827408830714386,1e-05,16,21.973466,,0.15390215270080182
Optuna-tpe,27,completed,0.5440957546234131,4,64,GATED,TANH,MEAN,ADAM,0.00073512202922713,1e-05,16,26.569013,,0.15984030298500057
Optuna-tpe,28,completed,0.6624255776405334,4,128,GATED,RELU,MEAN,ADAM,0.0006303489856434411,1e-05,16,20.729633,,0.21553593130479085
Optuna-tpe,29,completed,0.5875294804573059,5,128,GATED,RELU,MEAN,ADAM,0.000571204106019955,1e-05,16,30.703617,,0.1549873015904019
Optuna-tpe,30,completed,0.4777040183544159,5,64,GATED,RELU,MEAN,ADAM,0.0007476768182572865,1e-05,16,35.558852,,0.15531363692140893
Optuna-tpe,31,completed,0.7382042407989502,5,64,GATED,RELU,MEAN,ADAM,0.0005091531737227106,1e-05,16,26.873441,,0.15562001846569198
Optuna-tpe,32,completed,0.5579694509506226,5,64,GATED,RELU,MEAN,ADAM,0.0007602311827946516,1e-05,16,37.678287,,0.13891385091845346
Optuna-tpe,33,completed,0.6151967644691467,5,64,GATED,RELU,MEAN,ADAM,0.000783063660304987,1e-05,16,26.809561,,0.22590999811356022
Optuna-tpe,34,completed,0.6460688710212708,4,64,GATED,RELU,MEAN,ADAM,0.0010244386084771256,1e-05,16,15.417126,,0.14068308696746043
Optuna-tpe,35,completed,0.5676696300506592,5,64,GATED,RELU,MEAN,ADAM,0.0012248121242177713,1e-05,16,33.317488,,0.10552891339981557
Optuna-tpe,36,completed,0.6492778062820435,5,64,GATED,RELU,MEAN,ADAM,0.001480358833530327,1e-05,16,31.189541,,0.2464030359001535
Optuna-tpe,37,completed,0.6240707635879517,4,64,GATED,RELU,MEAN,ADAM,0.0007169186727982267,1e-05,16,21.000243,,0.16467635431462824
Optuna-tpe,38,completed,0.5209100246429443,4,64,GATED,RELU,MEAN,ADAM,0.0009553747275212002,1e-05,32,20.258933,,0.2109768726500656
Optuna-tpe,39,completed,0.5710237622261047,4,64,GATED,RELU,MEAN,ADAM,0.0009283910194293705,1e-05,32,12.444987,,0.2104624678489214
Optuna-tpe,40,completed,1.1208714246749878,4,64,GATED,RELU,MEAN,ADAM,0.0011794558031000986,1e-05,32,6.816938,,0.2313611383076058
Optuna-tpe,41,completed,0.42567935585975647,5,64,GATED,RELU,MEAN,ADAM,0.0010400149950670892,1e-05,32,21.122592,,0.1380654383304229
Optuna-tpe,42,completed,0.5209835767745972,4,64,GATED,RELU,MEAN,ADAM,0.0010080004393935005,1e-05,32,17.216398,,0.17180759579082663
