method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout
Optuna-tpe,14,completed,2.1974990367889404,5,128,GAT,TANH,MEAN,ADAM,0.00042552847754352745,1e-05,16,20.514206,,0.13434182133954325
Optuna-tpe,15,completed,1.2592928409576416,5,64,GAT,TANH,ADD,ADAM,0.0024789559987009897,1e-05,32,10.404076,,0.137202904830017
Optuna-tpe,16,completed,0.6903733611106873,4,64,GATED,TANH,MEAN,ADAM,0.0011390476830227217,1e-05,32,8.645993,,0.026337729947070537
Optuna-tpe,17,completed,1.7405351400375366,5,128,GAT,TANH,MEAN,ADAM,0.0009982509857614837,1e-05,32,10.521848,,0.024535537105982747
Optuna-tpe,18,completed,0.8453559875488281,3,64,GAT,TANH,MEAN,ADAM,0.0019058857261226895,1e-05,16,34.642736,,0.03179786123997669
Optuna-tpe,19,completed,0.4729967415332794,5,128,GATED,RELU,MEAN,ADAM,0.0005249178043724694,1e-05,32,29.009135,,0.23220149786098368
Optuna-tpe,20,completed,0.5578492283821106,4,128,GATED,TANH,MEAN,ADAM,0.001426154848201861,1e-05,32,20.01852,,0.1639905620112765
Optuna-tpe,21,completed,0.8106028437614441,4,128,GATED,RELU,MEAN,ADAM,0.00031885291497945695,1e-05,32,15.332757,,0.24857838458989584
Optuna-tpe,22,completed,0.5974335670471191,4,128,GATED,RELU,MEAN,ADAM,0.0004124762261310726,1e-05,32,16.28181,,0.055687712663429256
Optuna-tpe,23,completed,1.296560287475586,3,128,GATED,RELU,MEAN,ADAM,0.0005230808995243097,1e-05,32,4.887313,,0.1169738788350057
Optuna-tpe,24,completed,0.6015231013298035,4,128,GATED,RELU,MEAN,ADAM,0.0007070388810615726,1e-05,32,15.359927,,0.14820782060374124
Optuna-tpe,25,completed,0.6845689415931702,3,128,GATED,RELU,MEAN,ADAM,0.00036814346619751427,1e-05,32,15.054805,,0.0960163673342323
Optuna-tpe,26,completed,1.0621237754821777,4,128,GATED,RELU,MEAN,ADAM,0.0005488250286481711,1e-05,32,8.725385,,0.22192052303201673
Optuna-tpe,27,completed,0.6895917057991028,3,128,GATED,RELU,MEAN,ADAM,0.00046985930388177536,1e-05,32,13.458531,,0.15988858929866046
Optuna-tpe,28,completed,1.293837070465088,4,128,GATED,TANH,MEAN,ADAM,0.0008589186570822581,1e-05,32,4.958424,,0.04295734115374194
Optuna-tpe,29,completed,0.9335408806800842,3,128,GATED,RELU,MEAN,ADAM,0.0003694702825906765,1e-05,32,10.363776,,0.22286734724939922
Optuna-tpe,30,completed,0.5983354449272156,4,128,GATED,RELU,MEAN,ADAM,0.0006546641480586519,1e-05,32,10.610961,,0.11102133796934821
Optuna-tpe,31,completed,0.5327774882316589,4,128,GATED,TANH,MEAN,ADAM,0.0016962680663801784,1e-05,32,16.266834,,0.17013497440919334
Optuna-tpe,32,completed,0.5678762793540955,4,128,GATED,TANH,MEAN,ADAM,0.001291097601637479,1e-05,32,11.568086,,0.1972985485250674
Optuna-tpe,33,completed,0.6730552911758423,4,128,GATED,TANH,MEAN,ADAM,0.0016094179436990162,1e-05,32,8.739477,,0.17712426615807758
Optuna-tpe,34,completed,0.9237919449806213,4,128,GATED,TANH,ADD,ADAM,0.00030546734143185097,1e-05,32,10.337344,,0.0014865714569980149
Optuna-tpe,35,completed,0.6327846050262451,3,64,GATED,TANH,MEAN,ADAM,0.002996701576534043,1e-05,32,12.597972,,0.14774574395365783
Optuna-tpe,36,completed,0.9249745607376099,4,128,GATED,TANH,ADD,ADAM,0.0008731441051383773,1e-05,32,9.415858,,0.082061739005507
Optuna-tpe,37,completed,0.7133164405822754,4,64,GATED,RELU,MEAN,ADAM,0.00037533659110618455,1e-05,32,21.682473,,0.20646731810902375
Optuna-tpe,38,completed,0.6103983521461487,3,128,GATED,TANH,MEAN,ADAM,0.0005960964972578603,1e-05,32,13.454516,,0.09814430945211203
Optuna-tpe,39,completed,1.2965583801269531,5,64,GATED,RELU,MEAN,ADAM,0.0004705191560644193,1e-05,32,7.917858,,0.23348326973394656
Optuna-tpe,40,completed,0.7878198027610779,4,64,GATED,TANH,ADD,ADAM,0.0006947578849116068,1e-05,32,11.140668,,0.12192587926540498
Optuna-tpe,41,completed,0.7944209575653076,4,128,GATED,TANH,MEAN,ADAM,0.0013676758261544355,1e-05,32,8.703416,,0.1662246571214569
Optuna-tpe,42,completed,0.8877171874046326,4,128,GATED,TANH,MEAN,ADAM,0.0014955131486071188,1e-05,32,6.833639,,0.18390841562638627
Optuna-tpe,43,completed,0.5412057638168335,4,128,GATED,TANH,MEAN,ADAM,0.001199024241033409,1e-05,32,15.326155,,0.15890341617528617
Optuna-tpe,44,completed,0.5580536127090454,4,128,GATED,TANH,MEAN,ADAM,0.0016290424383243985,1e-05,32,12.490471,,0.14921735359762517
Optuna-tpe,45,completed,0.6704205274581909,5,128,GATED,TANH,MEAN,ADAM,0.0012315360044828525,1e-05,16,15.516741,,0.1974053369656478
Optuna-tpe,46,completed,0.9821361303329468,5,64,GATED,RELU,MEAN,ADAM,0.0019461942144346966,1e-05,32,6.830392,,0.1369752967787887
Optuna-tpe,47,completed,0.5381765365600586,3,128,GATED,TANH,MEAN,ADAM,0.0005770833641280407,1e-05,32,15.851954,,0.06764818780910162
Optuna-tpe,48,completed,1.1239489316940308,3,128,GATED,TANH,MEAN,ADAM,0.0007705178261211875,1e-05,32,5.675396,,0.06457515960899937
Optuna-tpe,49,completed,1.1353248357772827,3,128,GAT,TANH,ADD,ADAM,0.001180111386661645,1e-05,16,21.110252,,0.12715345762732633
Optuna-tpe,50,completed,0.6111428141593933,3,64,GATED,TANH,MEAN,ADAM,0.0009095746279013705,1e-05,32,13.348089,,0.1566211102091597
Optuna-tpe,51,completed,1.1837809085845947,3,128,GATED,TANH,MEAN,ADAM,0.0005636459207927718,1e-05,32,6.445947,,0.08324916904766715
Optuna-tpe,52,completed,0.654399037361145,3,128,GATED,TANH,MEAN,ADAM,0.0004638529568498004,1e-05,32,14.260553,,0.05618591302662776
Optuna-tpe,53,completed,0.8614494800567627,5,128,GATED,TANH,MEAN,ADAM,0.0005051637341523779,1e-05,32,11.300888,,0.07276189606835483
Optuna-tpe,54,completed,0.6557727456092834,3,128,GAT,RELU,MEAN,ADAM,0.00040514370783390077,1e-05,32,26.270742,,0.17140749561337493
Optuna-tpe,55,completed,0.7343479990959167,3,128,GATED,TANH,MEAN,ADAM,0.0009929852342808903,1e-05,16,21.449309,,0.10477399486105969
Optuna-tpe,56,completed,0.6770447492599487,5,64,GATED,RELU,MEAN,ADAM,0.00219687489075826,1e-05,32,10.349572,,0.09315989123842047
Optuna-tpe,57,completed,0.6509895324707031,4,128,GATED,TANH,MEAN,ADAM,0.0006236399946680809,1e-05,32,12.469791,,0.14154596834923533
Optuna-tpe,58,completed,0.7353598475456238,3,128,GAT,RELU,ADD,ADAM,0.00043680177105229797,1e-05,32,21.421227,,0.18232252562979098
Optuna-tpe,59,completed,0.544655978679657,5,128,GATED,TANH,MEAN,ADAM,0.0007019815492130453,1e-05,32,17.937903,,0.11364201072324798
Optuna-tpe,60,completed,0.49488481879234314,5,128,GATED,TANH,MEAN,ADAM,0.0007036874770099518,1e-05,32,17.958427,,0.23661971070551915
Optuna-tpe,61,completed,0.7837415337562561,5,128,GATED,TANH,MEAN,ADAM,0.000728191762844222,1e-05,32,11.293878,,0.2338235772353965
Optuna-tpe,62,completed,0.6615225076675415,5,128,GATED,TANH,MEAN,ADAM,0.0008333856638927,1e-05,32,11.320482,,0.23821269729790134
Optuna-tpe,63,completed,0.6323971748352051,5,128,GATED,TANH,MEAN,ADAM,0.0006275241922792447,1e-05,32,16.826958,,0.20945314027756612
Optuna-tpe,64,completed,0.5911369919776917,5,128,GATED,TANH,MEAN,ADAM,0.0005699917588292359,1e-05,32,19.091937,,0.22444984048744482
Optuna-tpe,65,completed,0.57239830493927,5,128,GATED,TANH,MEAN,ADAM,0.0017627598790001542,1e-05,32,15.731285,,0.24880798004078236
Optuna-tpe,66,completed,0.5553772449493408,5,128,GATED,TANH,MEAN,ADAM,0.0006614863478212097,1e-05,32,14.619629,,0.15472260342811986
Optuna-tpe,67,completed,0.5162951946258545,5,64,GATED,TANH,MEAN,ADAM,0.0007926346202855626,1e-05,16,39.862033,,0.11549599559729594
Optuna-tpe,68,completed,0.48351961374282837,5,64,GATED,TANH,MEAN,ADAM,0.0007708936667494704,1e-05,16,46.576368,,0.12825816416276162
Optuna-tpe,69,completed,0.7023517489433289,5,64,GATED,TANH,MEAN,ADAM,0.0007798748697280383,1e-05,16,26.695142,,0.1277001294510017
Optuna-tpe,70,completed,1.1311931610107422,5,64,GAT,TANH,MEAN,ADAM,0.0005166374788462422,1e-05,16,32.551535,,0.12136001866083915
Optuna-tpe,71,completed,0.5804892182350159,5,64,GATED,TANH,MEAN,ADAM,0.0009598747944532806,1e-05,16,20.118414,,0.14317860714130248
Optuna-tpe,72,completed,0.5292000770568848,5,64,GATED,TANH,MEAN,ADAM,0.0008077440629797441,1e-05,16,37.699446,,0.1332034851115892
Optuna-tpe,73,completed,0.6151864528656006,5,64,GATED,TANH,MEAN,ADAM,0.0010489874012021062,1e-05,16,22.340356,,0.10588112997838017
Optuna-tpe,74,completed,1.1344842910766602,5,64,GATED,TANH,MEAN,ADAM,0.0008000384736625238,1e-05,16,13.562162,,0.13356971751751068
Optuna-tpe,75,completed,0.48791956901550293,5,64,GATED,TANH,MEAN,ADAM,0.0007467450234735106,1e-05,16,31.203229,,0.038600976986342385
Optuna-tpe,76,completed,0.6109869480133057,5,64,GATED,TANH,MEAN,ADAM,0.0009050466934939679,1e-05,16,20.178675,,0.038159321849334016
Optuna-tpe,77,completed,0.631184458732605,5,64,GATED,TANH,ADD,ADAM,0.0007411310185053654,1e-05,16,34.76238,,0.002711375150460729
Optuna-tpe,78,completed,0.7529484033584595,5,64,GATED,TANH,MEAN,ADAM,0.0008451299944862496,1e-05,16,20.174455,,0.19070473144062178
Optuna-tpe,79,completed,0.5939325094223022,5,64,GATED,TANH,MEAN,ADAM,0.0006656005647590426,1e-05,16,28.93357,,0.24010650481242463
Optuna-tpe,80,completed,0.5556830167770386,5,64,GATED,TANH,MEAN,ADAM,0.0010964756453577331,1e-05,16,28.957987,,0.20204266585839825
Optuna-tpe,81,completed,0.5521737337112427,5,64,GATED,TANH,MEAN,ADAM,0.000592332582834285,1e-05,16,28.942457,,0.049529387938164034
Optuna-tpe,82,completed,0.7492877244949341,5,64,GATED,TANH,MEAN,ADAM,0.0005385941020850053,1e-05,16,24.591664,,0.015511618225018727
Optuna-tpe,83,completed,0.4856003522872925,5,64,GATED,TANH,MEAN,ADAM,0.0006746906486231676,1e-05,16,35.666616,,0.21668304609810082
Optuna-tpe,84,completed,0.5478337407112122,5,64,GATED,TANH,MEAN,ADAM,0.0006901051125062184,1e-05,16,31.213269,,0.21670309890154943
Optuna-tpe,85,completed,0.4924517273902893,5,64,GATED,TANH,MEAN,ADAM,0.0007502672096152469,1e-05,16,33.415202,,0.216176851289165
Optuna-tpe,86,completed,0.7774193286895752,5,64,GATED,TANH,MEAN,ADAM,0.0007979487094312485,1e-05,16,26.727423,,0.22521415882126505
Optuna-tpe,87,completed,0.6198046207427979,5,64,GATED,TANH,MEAN,ADAM,0.000735576009501977,1e-05,16,24.579672,,0.21657013185113644
Optuna-tpe,88,completed,0.5717580914497375,5,64,GATED,TANH,MEAN,ADAM,0.0006205881736894223,1e-05,16,44.263296,,0.2283911327791327
Optuna-tpe,89,completed,0.7338087558746338,5,64,GATED,RELU,ADD,ADAM,0.0004929060652074245,1e-05,16,41.181893,,0.24289120224153946
Optuna-tpe,90,completed,1.2833428382873535,5,64,GAT,TANH,MEAN,ADAM,0.0009011807517621969,1e-05,16,24.601747,,0.21064291564107557
Optuna-tpe,91,completed,0.532281756401062,5,64,GATED,TANH,MEAN,ADAM,0.0006698953558392893,1e-05,16,37.69201,,0.23288789989667424
Optuna-tpe,92,completed,0.5767143368721008,5,64,GATED,TANH,MEAN,ADAM,0.0006530729304803177,1e-05,16,31.114587,,0.24384522566267078
Optuna-tpe,93,completed,0.5766745209693909,5,64,GATED,TANH,MEAN,ADAM,0.0008274679969625956,1e-05,16,28.969351,,0.23644364678709268
Optuna-tpe,94,completed,0.5382874011993408,5,64,GATED,TANH,MEAN,ADAM,0.0007376042685061713,1e-05,16,39.853263,,0.21627189941806002
Optuna-tpe,95,completed,0.6594803929328918,5,64,GATED,TANH,MEAN,ADAM,0.0007023783528250446,1e-05,16,22.326979,,0.2289239479571344
Optuna-tpe,96,completed,0.5709308981895447,5,64,GATED,TANH,MEAN,ADAM,0.0007680195499319549,1e-05,16,28.9856,,0.2040184966431145
Optuna-tpe,97,completed,0.5053088068962097,5,64,GATED,RELU,MEAN,ADAM,0.000678626909233179,1e-05,16,37.656056,,0.19775833800264722
Optuna-tpe,98,completed,0.5533376932144165,5,64,GATED,RELU,MEAN,ADAM,0.0006082335843838574,1e-05,16,44.219101,,0.1968813855758093
Optuna-tpe,99,completed,0.5343909859657288,5,64,GATED,RELU,MEAN,ADAM,0.0005510171128770403,1e-05,16,35.609452,,0.12041987498898057
Optuna-tpe,100,completed,0.6012795567512512,5,64,GATED,RELU,MEAN,ADAM,0.0009578051461655846,1e-05,16,22.375146,,0.12926570516256344
Optuna-tpe,101,completed,0.6783820390701294,5,64,GATED,RELU,MEAN,ADAM,0.0006707232613373691,1e-05,16,24.545182,,0.23070225921088686
Optuna-tpe,102,completed,0.49611082673072815,5,64,GATED,RELU,MEAN,ADAM,0.000637650067869369,1e-05,16,31.039165,,0.2202654621058368
Optuna-tpe,103,completed,0.505452573299408,5,64,GATED,RELU,MEAN,ADAM,0.0008748003799297212,1e-05,16,35.401617,,0.21876668127377713
Optuna-tpe,104,completed,0.4322461783885956,5,64,GATED,RELU,MEAN,ADAM,0.0008757478318002365,1e-05,16,44.193342,,0.22147179254470153
Optuna-tpe,105,completed,0.46226418018341064,5,64,GATED,RELU,MEAN,ADAM,0.0005865703419518942,1e-05,16,46.500712,,0.22188288710635135
Optuna-tpe,106,completed,0.6587038040161133,5,64,GATED,RELU,MEAN,ADAM,0.0005991864370771847,1e-05,16,24.549248,,0.21215087074077033
Optuna-tpe,107,completed,0.5191890597343445,5,64,GATED,RELU,MEAN,ADAM,0.0005333171097504686,1e-05,16,37.757581,,0.2197588148723188
Optuna-tpe,108,completed,0.9687542915344238,5,64,GAT,RELU,ADD,ADAM,0.0006345525424509883,1e-05,16,20.460048,,0.20620575224147492
Optuna-tpe,109,completed,0.5587039589881897,5,64,GATED,RELU,MEAN,ADAM,0.0004921449960166181,1e-05,16,39.955055,,0.18406333535393268
Optuna-tpe,110,completed,0.7868656516075134,5,64,GATED,RELU,MEAN,ADAM,0.0005828796845615049,1e-05,16,26.770502,,0.22534777205654874
Optuna-tpe,111,completed,0.4587689936161041,5,64,GATED,RELU,MEAN,ADAM,0.0008585364273313759,1e-05,16,37.725418,,0.2189170989423431
Optuna-tpe,112,completed,0.48579323291778564,5,64,GATED,RELU,MEAN,ADAM,0.0007516490856658421,1e-05,16,42.198826,,0.2107749488714529
Optuna-tpe,113,completed,0.5193270444869995,5,64,GATED,RELU,MEAN,ADAM,0.0007149646971133866,1e-05,16,50.951709,,0.22284388871494037
Optuna-tpe,114,completed,0.8010886907577515,5,64,GATED,RELU,MEAN,ADAM,0.0007585229960373126,1e-05,16,24.598353,,0.2126533033771122
Optuna-tpe,115,completed,0.8249348998069763,5,64,GATED,RELU,MEAN,ADAM,0.000868041595348327,1e-05,16,17.94445,,0.24548178983092855
Optuna-tpe,116,completed,0.5332812666893005,5,64,GATED,RELU,MEAN,ADAM,0.0006402807587028101,1e-05,16,35.566748,,0.23921941857361967
Optuna-tpe,117,completed,0.6692772507667542,5,64,GATED,RELU,MEAN,ADAM,0.0007192558207369308,1e-05,16,28.983215,,0.20078770057829484
Optuna-tpe,118,completed,0.5898109674453735,5,64,GATED,RELU,MEAN,ADAM,0.0009401016043893073,1e-05,16,22.355348,,0.22690444242276833
Optuna-tpe,119,completed,0.5435165166854858,5,64,GATED,RELU,MEAN,ADAM,0.0005628638121334221,1e-05,16,31.122203,,0.20738074159811062
Optuna-tpe,120,completed,0.5285894274711609,5,64,GATED,RELU,MEAN,ADAM,0.00045619969875335874,1e-05,16,42.153626,,0.1925763861909873
Optuna-tpe,121,completed,0.6311542391777039,5,64,GATED,RELU,MEAN,ADAM,0.0006825973410220542,1e-05,16,26.749351,,0.2199025343876398
Optuna-tpe,122,completed,0.7156445384025574,5,64,GATED,RELU,MEAN,ADAM,0.0007441862547531248,1e-05,16,24.601716,,0.23364742017116832
Optuna-tpe,123,completed,0.44033923745155334,5,64,GATED,RELU,MEAN,ADAM,0.0008382551712241836,1e-05,16,37.703676,,0.21192948090151797
Optuna-tpe,124,completed,0.5672003030776978,5,64,GATED,RELU,MEAN,ADAM,0.0008231751087613939,1e-05,16,33.323285,,0.21304242226876036
Optuna-tpe,125,completed,0.5272844433784485,5,64,GATED,RELU,MEAN,ADAM,0.0009895523328119047,1e-05,16,31.200591,,0.22188172167079306
Optuna-tpe,126,completed,0.5530208349227905,5,64,GATED,RELU,MEAN,ADAM,0.0007926057895216945,1e-05,16,28.775549,,0.23070015119014187
Optuna-tpe,127,completed,0.6274145841598511,5,64,GATED,RELU,MEAN,ADAM,0.00085085972027131,1e-05,16,26.600278,,0.20798091905395583
Optuna-tpe,128,completed,0.8844285011291504,5,64,GAT,RELU,ADD,ADAM,0.0010464043433290769,1e-05,16,40.011686,,0.238473846389889
Optuna-tpe,129,completed,0.5680776834487915,5,64,GATED,RELU,MEAN,ADAM,0.0009032324352513825,1e-05,16,22.255931,,0.24985563172337583
Optuna-tpe,130,completed,0.9597630500793457,5,64,GATED,RELU,MEAN,ADAM,0.0007766716837538168,1e-05,16,13.499113,,0.21555854688263906
Optuna-tpe,131,completed,0.5793696045875549,5,64,GATED,RELU,MEAN,ADAM,0.000639653693259616,1e-05,16,39.75502,,0.2238965538713283
Optuna-tpe,132,completed,0.5593615770339966,5,64,GATED,RELU,MEAN,ADAM,0.0006958237805297835,1e-05,16,35.257176,,0.20080196424145824
Optuna-tpe,133,completed,0.5458558201789856,5,64,GATED,RELU,MEAN,ADAM,0.0006099420471103691,1e-05,16,46.217977,,0.19554289023173135
Optuna-tpe,134,completed,0.7883851528167725,5,64,GATED,RELU,MEAN,ADAM,0.0007592590836280844,1e-05,16,17.855379,,0.20478166512864782
Optuna-tpe,135,completed,0.43349453806877136,5,64,GATED,RELU,MEAN,ADAM,0.0007227231599786337,1e-05,16,46.195758,,0.21197415983707157
Optuna-tpe,136,completed,0.6166051626205444,5,64,GATED,RELU,MEAN,ADAM,0.0007100527969276566,1e-05,32,14.410036,,0.2112818936330077
Optuna-tpe,137,completed,0.6179748773574829,5,64,GATED,RELU,MEAN,ADAM,0.0008248037707181356,1e-05,16,26.541931,,0.18803454466199446
Optuna-tpe,138,completed,0.6950949430465698,5,64,GATED,RELU,MEAN,ADAM,0.0005791547158870937,1e-05,16,26.539632,,0.22967067570048208
Optuna-tpe,139,completed,0.531062126159668,5,64,GATED,RELU,MEAN,ADAM,0.000865485378737682,1e-05,32,18.742709,,0.21881290262583838
Optuna-tpe,140,completed,0.6742069125175476,5,64,GATED,RELU,MEAN,ADAM,0.000648434913253455,1e-05,16,24.344944,,0.23535675512022133
Optuna-tpe,141,completed,0.70235675573349,5,64,GATED,RELU,MEAN,ADAM,0.0007324897879697139,1e-05,16,24.363789,,0.21502402448899277
Optuna-tpe,142,completed,0.9020638465881348,5,64,GATED,RELU,MEAN,ADAM,0.0006752515968829003,1e-05,16,17.81233,,0.22627938915062337
Optuna-tpe,143,completed,0.635671079158783,5,64,GATED,RELU,MEAN,ADAM,0.0007712933941831404,1e-05,16,19.964631,,0.2091908152313879
Optuna-tpe,144,completed,0.530211865901947,5,64,GATED,RELU,MEAN,ADAM,0.0006102576960243741,1e-05,16,44.026003,,0.17831753030822226
Optuna-tpe,145,completed,0.4782978892326355,5,64,GATED,RELU,MEAN,ADAM,0.0006987064057313329,1e-05,16,37.454176,,0.2014351969289529
Optuna-tpe,146,completed,0.5690389275550842,5,64,GATED,TANH,MEAN,ADAM,0.0008062421726078536,1e-05,16,30.928244,,0.22032741631958866
Optuna-tpe,147,completed,0.5870676040649414,5,64,GATED,RELU,MEAN,ADAM,0.0007189449828711015,1e-05,32,17.698892,,0.07924767716098856
Optuna-tpe,148,completed,0.5865934491157532,5,64,GATED,TANH,MEAN,ADAM,0.0009335221420318944,1e-05,16,30.892954,,0.21411217989813955
Optuna-tpe,149,completed,0.7967735528945923,5,64,GATED,RELU,ADD,ADAM,0.0005219294531638897,1e-05,16,21.623339,,0.1410152620957263
