method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
Random,0,completed,0.9045949578285217,5,128,GAT,TANH,MEAN,ADAM,0.0007016838969913373,1e-05,32,30.78483011003118,,0.06507378048563622,"[0.6751431881585244, 0.6122548929965932, 0.7295425398740807, 0.6224023464206457, 0.9287666133026726, 0.35259437259311155, 0.3690202552592736, 0.9705165632024139, 0.9690878718256664, 0.2602951219425449]"
Random,1,completed,1.5284472703933716,5,64,GAT,TANH,MEAN,ADAM,0.0013429990824444578,1e-05,32,10.973881591984536,,0.10634055198989684,"[0.6869053610954542, 0.16455259210227235, 0.927278841270602, 0.7204091435849198, 0.9319166297731729, 0.04373832091714547, 0.6509544612331591, 0.9336423326452947, 0.52439387139055, 0.42536220795958735]"
Random,2,completed,0.8816637396812439,3,128,GATED,TANH,ADD,ADAM,0.001327895905081452,1e-05,16,12.123591348004993,,0.06070441745080399,"[0.14469371968671008, 0.6050407726624815, 0.3956532024144259, 0.5908565796213654, 0.10147803831954239, 0.14075702558262249, 0.646042776923319, 0.36595245755714223, 0.2137969250484666, 0.24281766980321595]"
Random,3,completed,1.5071274042129517,4,64,GAT,TANH,MEAN,ADAM,0.0006377379128985971,1e-05,32,13.682933630014304,,0.13255843412464816,"[0.35037179230430193, 0.37624332395550364, 0.7482484538415022, 0.5181343979834212, 0.7616811066107688, 0.23201299980265166, 0.32752098141957475, 0.3031681813414081, 0.7283535182582355, 0.5302337364985926]"
Random,4,completed,2.0250513553619385,4,64,GAT,TANH,MEAN,ADAM,0.0007997259960010761,1e-05,16,16.950415763014462,,0.21441119419171076,"[0.6067801956866403, 0.0536903603630301, 0.8925607859352664, 0.6302494268896671, 0.9404643205856136, 0.8868041667033675, 0.4258199587620506, 0.6973180121825235, 0.14134769229822663, 0.857644776766843]"
Random,5,completed,1.1700078248977661,4,128,GAT,TANH,MEAN,ADAM,0.0017009968769605855,1e-05,16,33.36200672399718,,0.08148822735606231,"[0.46548393155557366, 0.7890736230742202, 0.5545492996156021, 0.5178850675647128, 0.5599647334169309, 0.5983072698308713, 0.7535822615266341, 0.7031834413673387, 0.3161016780410073, 0.32595290942424926]"
Random,6,completed,0.7177212238311768,5,128,GATED,TANH,ADD,ADAM,0.001530494294164809,1e-05,32,15.323718547995668,,0.22644744999479346,"[0.9134023896792905, 0.7665976102114078, 0.05835529885537993, 0.9209803205422396, 0.45255601493997166, 0.8417510152374846, 0.7077104601236176, 0.6145655108077521, 0.8929012209634377, 0.9057897999791739]"
Random,7,completed,1.389595866203308,5,128,GATED,RELU,MEAN,ADAM,0.002900066396577209,1e-05,16,15.41079409501981,,0.23559065113594277,"[0.7153670419073471, 0.9594719993975166, 0.11549617550166236, 0.4882089704031525, 0.873622346250923, 0.02141595909945382, 0.9852866863989498, 0.6835585268032178, 0.3895383847810838, 0.9423626045437711]"
Random,8,completed,0.7555524110794067,5,128,GATED,TANH,MEAN,ADAM,0.0006171903023566905,1e-05,32,13.43430816597538,,0.08686248513498207,"[0.6736530358271365, 0.9755273844212813, 0.2777474713271022, 0.7486785024279744, 0.7742804790639395, 0.7201702985988493, 0.31329783884438334, 0.7189356659291519, 0.5532268927291727, 0.3474499405399283]"
Random,9,completed,0.8067380785942078,3,128,GATED,TANH,MEAN,ADAM,0.0016976685869418944,1e-05,16,12.40529520896962,,0.1702968595194216,"[0.24522414690377903, 0.9986470355918844, 0.2824460931091831, 0.9170237582756706, 0.9475387683065345, 0.6154894374645146, 0.752731657978438, 0.1455791233054483, 0.25382714917312077, 0.6811874380776864]"
Random,10,completed,0.8731690645217896,4,64,GAT,RELU,ADD,ADAM,0.0017729310820352544,1e-05,32,10.224899207009003,,0.18575077984473531,"[0.3810208715488249, 0.29491678449082903, 0.7794309717664437, 0.0383220392420921, 0.18054045077084646, 0.07253739455840902, 0.7715705991703, 0.7482010506523395, 0.9054651533920091, 0.7430031193789413]"
Random,11,completed,0.6722483038902283,3,128,GATED,TANH,MEAN,ADAM,0.002479366901281059,1e-05,32,11.010926676972304,,0.134494000026572,"[0.2616456549495383, 0.8676735898802901, 0.40117481074220274, 0.9087741634898757, 0.5175472536432785, 0.646675908762754, 0.9172195445012591, 0.34117412830114224, 0.6297560297328112, 0.537976000106288]"
Random,12,completed,0.6916626691818237,3,64,GATED,RELU,ADD,ADAM,0.0018128355674042397,1e-05,32,11.374048703990411,,0.1673427323085341,"[0.011906461458504491, 0.2883271985210317, 0.06056272400087326, 0.19149337736001837, 0.46031820609677, 0.8905703103227672, 0.781237158638067, 0.024550684663323108, 0.9017575349899494, 0.6693709292341364]"
Random,13,completed,0.7344000339508057,3,128,GATED,RELU,ADD,ADAM,0.0009437120003208532,1e-05,16,20.8650023569935,,0.14360663779165847,"[0.06645553369589352, 0.5844243520620037, 0.018044662331621053, 0.30484601253318155, 0.23378870105297467, 0.25697548764010125, 0.4977182228890038, 0.3460882229207143, 0.4803212255707229, 0.5744265511666339]"
Random,14,completed,0.9245772361755371,5,128,GATED,TANH,MEAN,ADAM,0.0007415785612825175,1e-05,32,9.035768967994954,,0.16596620983609625,"[0.9592337750794093, 0.6487329998376106, 0.27503818547618286, 0.8802178276156442, 0.5634790016876621, 0.996178085666033, 0.39303591133144267, 0.9466780375557415, 0.54558537732565, 0.663864839344385]"
Random,15,completed,0.7070057988166809,4,64,GATED,RELU,ADD,ADAM,0.0003949101418403419,1e-05,16,29.26118274696637,,0.017708996567632584,"[0.5057480535185446, 0.32184644386929706, 0.06123418377752787, 0.08227551026368607, 0.12975728580558732, 0.6061254593877194, 0.11937703244493658, 0.8368428852223241, 0.007844349525319538, 0.07083598627053034]"
Random,16,completed,0.5565609335899353,5,64,GATED,RELU,MEAN,ADAM,0.0019186757863043486,1e-05,16,30.87404253304703,,0.045734785197235395,"[0.9634173114185075, 0.10166351676274676, 0.3101434544750876, 0.1283665569187119, 0.7325402207817581, 0.41658351042966757, 0.8058803400706787, 0.7264127745124854, 0.15998859502439133, 0.18293914078894158]"
Random,17,completed,0.7613319158554077,3,128,GATED,TANH,ADD,ADAM,0.00100304520636445,1e-05,16,19.37426420400152,,0.12755241384579205,"[0.3124436484515821, 0.722828329421636, 0.22947172683210582, 0.8197645973744564, 0.1284771546627752, 0.28492100961858824, 0.524199252011825, 0.8328617225990673, 0.4459592293968192, 0.5102096553831682]"
Random,18,completed,0.9618096351623535,3,64,GATED,RELU,ADD,ADAM,0.0003430675827596061,1e-05,16,19.60239532601554,,0.2480458464718274,"[0.28561743840790577, 0.3670024390345974, 0.18212749037252396, 0.07439912297007689, 0.35597602296513886, 0.6025271045077355, 0.05825842779654711, 0.7500560974627233, 0.336606744800485, 0.9921833858873096]"
Random,19,completed,0.7492644786834717,3,128,GAT,RELU,ADD,ADAM,0.0004920682015296768,1e-05,16,41.62427172297612,,0.01363300404175996,"[0.028550620803854176, 0.7230782280427629, 0.505573958604849, 0.043787996780386695, 0.4443977132821232, 0.39388816801782267, 0.2149040462087547, 0.025911355839213446, 0.2265098675702939, 0.05453201616703984]"
Random,20,completed,0.8778281807899475,5,64,GAT,RELU,ADD,ADAM,0.002785476322242584,1e-05,32,12.356842377979774,,0.16128282231422716,"[0.7134832647373024, 0.11042238858468556, 0.5339863255141392, 0.4083511264332059, 0.34015868656329107, 0.640028446524708, 0.9677782163999437, 0.03385114038572179, 0.8776336541975316, 0.6451312892569087]"
Random,21,completed,0.5957759618759155,5,64,GATED,RELU,MEAN,ADAM,0.0017390070979949636,1e-05,16,26.51819156698184,,0.15923154901964234,"[0.8446033945898317, 0.17972776359101228, 0.1503909664377574, 0.09410661125897224, 0.6324076770130932, 0.7956118433942243, 0.7631800999189061, 0.48903154567157825, 0.375942268680601, 0.6369261960785694]"
Random,22,completed,0.7781069278717041,5,64,GAT,RELU,ADD,ADAM,0.0005161753738703795,1e-05,32,24.398482615011744,,0.16594543134850673,"[0.8673034783706552, 0.17675034344376628, 0.7842072409405356, 0.39548000835266583, 0.21748272866891527, 0.3165565907095498, 0.2356760262953872, 0.2570920168966456, 0.8174931388828445, 0.6637817253940269]"
Random,23,completed,0.7277113199234009,5,64,GATED,RELU,MEAN,ADAM,0.0018414109503841248,1e-05,16,22.095298352011014,,0.21694658295760877,"[0.9799480441545579, 0.15745023884810894, 0.40466255680644403, 0.31754223910988, 0.7481912497285303, 0.1796254838137087, 0.788029466737956, 0.19644464919332605, 0.2546052924760668, 0.8677863318304351]"
