method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
BoTorch,0,completed,1.0584899187088013,4,64,GATED,TANH,ADD,ADAM,0.0003255266864456624,1e-05,32,6.98454228497576,,0.06721759084621978,"[0.42289093287348833, 0.39696161003619046, 0.13830609648394443, 0.5631295555749322, 0.44686702642709963, 0.48913306508845666, 0.03546534279597369, 0.5019610424247732, 0.6429748554731078, 0.26887036338487913]"
BoTorch,1,completed,0.9301925301551819,4,128,GAT,RELU,ADD,ADAM,0.001742539147675712,1e-05,32,8.874143936962355,,0.17316898045051163,"[0.5333950391533482, 0.5108756067369141, 0.7483278525051149, 0.21394364986064518, 0.14535957554051493, 0.17009228801837672, 0.7640612889677798, 0.04666435361999044, 0.8422538866509053, 0.6926759218020465]"
BoTorch,2,completed,0.8696867227554321,5,128,GAT,RELU,ADD,ADAM,0.00044889465467919196,1e-05,32,12.347982431994751,,0.07874790480711014,"[0.8918000561379271, 0.9859691394123009, 0.7515729060862107, 0.0615061848487789, 0.3627391310662782, 0.9440691516277357, 0.1750231792470326, 0.3282947636255874, 0.7851304757487871, 0.31499161922844054]"
BoTorch,3,completed,1.6407588720321655,4,64,GAT,TANH,MEAN,ADAM,0.0003758667608301394,1e-05,16,37.126857372990344,,0.24087874210214144,"[0.37547574633317227, 0.3893897097401948, 0.9389829366371959, 0.94162327118995, 0.5155227652950188, 0.6994417141389395, 0.09791266656124564, 0.42701548688116964, 0.16922103774969754, 0.9635149684085658]"
BoTorch,4,completed,0.7229540348052979,4,128,GAT,RELU,ADD,ADAM,0.0020016208009829475,1e-05,32,23.724803357035853,,0.03590666435536308,"[0.5209721004172978, 0.7880384491544511, 0.7522693758411142, 0.4767899527391777, 0.3842176811906677, 0.016034086099871336, 0.8242605508716748, 0.2347715555683264, 0.7558312262305162, 0.1436266574214523]"
BoTorch,5,completed,1.6765549182891846,4,64,GAT,TANH,ADD,ADAM,0.0027839553233139514,1e-05,32,6.877393232949544,,0.19611095456656347,"[0.4842498850150935, 0.40367807860939586, 0.9686473454926293, 0.5123542238828102, 0.32507449336626026, 0.14609421439394277, 0.9675410067526596, 0.11816847655303586, 0.7295206907956676, 0.7844438182662539]"
BoTorch,6,completed,0.668107271194458,3,128,GATED,RELU,ADD,ADAM,0.001857171138560452,1e-05,32,14.343747829960193,,0.09448286833350708,"[0.07478442589933032, 0.898470973649731, 0.4347115765398655, 0.058933996484781925, 0.30587435298591525, 0.6200368250917806, 0.7917306711568073, 0.5915863907214551, 0.6264111211047456, 0.3779314733340283]"
BoTorch,7,completed,1.0446078777313232,4,64,GAT,RELU,MEAN,ADAM,0.0023782268417480977,1e-05,32,22.006424355029594,,0.13260010851697154,"[0.5284741500585289, 0.4739961051135717, 0.601809383734546, 0.3649386152454265, 0.6079047748135019, 0.7866658840796407, 0.8991320217282527, 0.2655706799915839, 0.9991776004565375, 0.5304004340678862]"
BoTorch,8,completed,0.7933244705200195,3,128,GATED,TANH,ADD,ADAM,0.0005146224525409455,1e-05,32,14.481529546028469,,0.12461587435736979,"[0.15854814332302702, 0.6108069392402519, 0.07480468871880808, 0.5247747202948327, 0.3148799443315007, 0.3990337825591205, 0.2343674754677626, 0.5934248719974715, 0.5549152311281307, 0.49846349742947915]"
BoTorch,9,completed,0.7253499627113342,5,128,GATED,RELU,ADD,ADAM,0.0004904727993230419,1e-05,16,27.885941353975795,,0.04893205549823329,"[0.993723224312603, 0.9783239813089815, 0.32603130617291864, 0.14128338353190817, 0.04711398891741392, 0.19592359041103002, 0.2134936725284824, 0.25283603882359906, 0.13602156743646932, 0.19572822199293316]"
BoTorch,10,completed,0.7068002223968506,3,128,GAT,RELU,ADD,ADAM,0.0016202769571042395,1e-05,16,29.072001135034952,,0.0773983627721874,"[0.1948880344142191, 0.9991837300575929, 0.7537123339854878, 0.4064293023375575, 0.37372114445177096, 0.2333843849780174, 0.7324680009720923, 0.6030360277311178, 0.2854867476004609, 0.3095934510887496]"
BoTorch,11,completed,0.5173043012619019,3,64,GATED,RELU,MEAN,ADAM,0.0017319482884084263,1e-05,16,32.37656269402942,,0.1935909443214534,"[0.18863868542828877, 0.07041662219089417, 0.1543896125512867, 0.4708875559212876, 0.8776803250967196, 0.12021002909531109, 0.7614136662214007, 0.6912953745940982, 0.21127089295867785, 0.7743637772858136]"
