method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout
Optuna-tpe,0,completed,0.7885936498641968,4,128,GATED,TANH,ADD,ADAM,0.001829246117487835,1e-05,32,7.678003,,0.19207922035049543
Optuna-tpe,1,completed,2.028846263885498,4,128,GAT,TANH,ADD,ADAM,0.0007855769361260495,1e-05,16,20.759767,,0.24567503381710254
Optuna-tpe,2,completed,0.4228041172027588,5,128,GATED,RELU,MEAN,ADAM,0.0011392269221304446,1e-05,32,20.115247,,0.02028831859393579
Optuna-tpe,3,completed,0.8929705619812012,5,128,GAT,RELU,ADD,ADAM,0.000831221057191051,1e-05,16,20.388762,,0.08475980419033072
Optuna-tpe,4,completed,0.8676049709320068,5,64,GAT,RELU,ADD,ADAM,0.00044916332789947725,1e-05,16,24.397394,,0.0031467718189146787
Optuna-tpe,5,completed,1.1122523546218872,3,64,GAT,TANH,ADD,ADAM,0.002974548185526537,1e-05,16,10.803931,,0.10106424293643151
Optuna-tpe,6,completed,0.8588182926177979,3,64,GATED,RELU,ADD,ADAM,0.0005872987175570268,1e-05,32,11.447203,,0.038923677802919054
Optuna-tpe,7,completed,0.8527589440345764,3,128,GATED,TANH,MEAN,ADAM,0.0025223779285835518,1e-05,16,21.665094,,0.17512875954439155
Optuna-tpe,8,completed,0.8223295211791992,4,64,GAT,RELU,ADD,ADAM,0.0022511726897381855,1e-05,16,33.674445,,0.18530982169144314
Optuna-tpe,9,completed,0.6137677431106567,3,128,GATED,RELU,MEAN,ADAM,0.00047133467145530174,1e-05,16,20.129032,,0.007124898876338048
Optuna-tpe,10,completed,0.820332407951355,4,128,GAT,RELU,MEAN,ADAM,0.001579553893703563,1e-05,32,13.844412,,0.14162684945508536
Optuna-tpe,11,completed,1.698122501373291,5,64,GAT,TANH,ADD,ADAM,0.0004659366154293268,1e-05,16,20.405903,,0.24053443121773405
Optuna-tpe,12,completed,0.6915407776832581,4,128,GAT,RELU,ADD,ADAM,0.0013458250686063397,1e-05,32,25.366051,,0.07042249742281773
Optuna-tpe,13,completed,2.9298155307769775,4,128,GAT,TANH,MEAN,ADAM,0.0007695018664287944,1e-05,32,7.080618,,0.24572325359310265
Optuna-tpe,14,completed,0.799182653427124,3,64,GATED,RELU,ADD,ADAM,0.0013408796696173662,1e-05,32,6.950356,,0.06877811651454124
Optuna-tpe,15,completed,0.5216583013534546,4,64,GATED,RELU,MEAN,ADAM,0.002575166809914002,1e-05,16,28.335555,,0.04777328642697365
Optuna-tpe,16,completed,0.873200535774231,3,64,GATED,RELU,ADD,ADAM,0.0009595083071051566,1e-05,32,9.173998,,0.2355903889731472
Optuna-tpe,17,completed,0.8724429607391357,3,128,GATED,TANH,ADD,ADAM,0.0028350490189786525,1e-05,16,10.659073,,0.07474821227615952
Optuna-tpe,18,completed,0.746367871761322,4,64,GATED,TANH,ADD,ADAM,0.000998349115237651,1e-05,16,20.305636,,0.03820581505335982
Optuna-tpe,19,completed,0.5493229031562805,5,128,GATED,RELU,MEAN,ADAM,0.0003716461350750347,1e-05,16,41.351282,,0.0727683482327331
Optuna-tpe,20,completed,0.7225977778434753,5,64,GATED,RELU,MEAN,ADAM,0.001960750907616188,1e-05,32,12.319723,,0.029501113724597704
