method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
BoTorch,0,completed,0.7853013277053833,5,64,GAT,RELU,MEAN,ADAM,0.0008773315583379335,1e-05,16,45.827261602011276,,0.19923511799410576,"[0.8833845501691466, 0.38423468086355184, 0.6916552329583736, 0.3388689984976121, 0.7316245472621173, 0.18761622477140516, 0.4660424968496818, 0.7609189227559754, 0.429169096889365, 0.796940471976423]"
BoTorch,1,completed,0.8854509592056274,4,128,GAT,RELU,ADD,ADAM,0.00034858672191272465,1e-05,16,26.787225076986942,,0.14157294232988002,"[0.5629190267227291, 0.7404805891551746, 0.8602813686159415, 0.19240696275707192, 0.20271455802077287, 0.8542246159990398, 0.06518958557048815, 0.7745398394241724, 0.1452488245344261, 0.5662917693195201]"
BoTorch,2,completed,0.6448795199394226,3,128,GAT,RELU,ADD,ADAM,0.0008235127622864747,1e-05,16,52.51076390600065,,0.11901618120604288,"[0.20616088026449553, 0.9935548485205421, 0.9301615019719645, 0.4699076388561988, 0.13900117676626977, 0.6056128423631587, 0.43854907926290987, 0.06408510777052623, 0.44824289095409053, 0.4760647248241715]"
BoTorch,3,completed,0.8560402393341064,4,64,GAT,RELU,ADD,ADAM,0.00102579571242412,1e-05,32,18.722083264990943,,0.24069126103472524,"[0.48149409265891985, 0.013054386304893084, 0.7186850000811652, 0.05414606626172713, 0.22657236231403377, 0.5755733105776887, 0.5339396247688585, 0.18239506434532193, 0.7971928776614808, 0.962765044138901]"
BoTorch,4,completed,0.8118530511856079,4,64,GATED,RELU,ADD,ADAM,0.00045859404352447753,1e-05,16,24.09063873300329,,0.18455323203622903,"[0.5316100796533466, 0.3539559152926177, 0.26013112719118203, 0.031355009922019006, 0.3037050759674308, 0.956870762748459, 0.1843071548516434, 0.948540214588358, 0.21089924717929964, 0.7382129281449161]"
BoTorch,5,completed,0.6527093648910522,5,64,GATED,TANH,ADD,ADAM,0.001184632557752485,1e-05,16,26.090702121990034,,0.05009790174209455,"[0.6785835523582189, 0.2717972051071019, 0.0011140539983081066, 0.5095652257644847, 0.1236068160128938, 0.9745094502644643, 0.5964624096463315, 0.9432797884029572, 0.1384745605770461, 0.2003916069683782]"
BoTorch,6,completed,0.5570234656333923,4,128,GAT,RELU,MEAN,ADAM,0.0003181348566591976,1e-05,16,77.21679833097733,,0.05345753728143027,"[0.46677386364147944, 0.5321327705999738, 0.8700930620466266, 0.20790232396534314, 0.9020220077137098, 0.504067857974288, 0.02549000076120367, 0.36498504207614735, 0.1352467178279395, 0.21383014912572107]"
BoTorch,7,completed,0.675355076789856,3,64,GATED,TANH,ADD,ADAM,0.0019388113397141474,1e-05,32,11.433225390006555,,0.15699636656352098,"[0.3301562305109036, 0.29927356580470876, 0.21749811098041028, 0.7032842564622684, 0.28527278440228887, 0.10461864387315722, 0.8104142964387949, 0.3968513597579133, 0.6374897046650115, 0.6279854662540839]"
BoTorch,8,completed,0.8222237825393677,4,128,GAT,RELU,ADD,ADAM,0.0019690200322263246,1e-05,16,33.350635805982165,,0.08970682751549042,"[0.5595282437892601, 0.8463555146767522, 0.9900061612800427, 0.30267805739845255, 0.05272832682208006, 0.3325726318918445, 0.8171288798242952, 0.31731526292678935, 0.2139471848077732, 0.35882731006196167]"
BoTorch,9,completed,0.45453524589538574,5,128,GATED,RELU,MEAN,ADAM,0.0009709812648684294,1e-05,32,15.689531544980127,,0.10098153766923232,"[0.9419248961729444, 0.6356561379968765, 0.16991755200142777, 0.21682135162211957, 0.6241698055799307, 0.30719229220116595, 0.5100895955356582, 0.09373146263837318, 0.9267281399685595, 0.4039261506769293]"
