method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
Random,0,completed,1.5443586111068726,3,64,GAT,TANH,ADD,ADAM,0.001558028198813554,1e-05,16,20.111586305021774,,0.24406951985015793,"[0.18957172023060131, 0.09473598305219799, 0.8506509430744629, 0.9399539742112146, 0.009293810456350582, 0.6768648557120825, 0.7154540590008985, 0.20357856745076996, 0.21367790908634954, 0.9762780794006317]"
Random,1,completed,0.9461085796356201,4,128,GAT,RELU,ADD,ADAM,0.0018212772615552215,1e-05,32,9.086962089000735,,0.1740790751894588,"[0.3931797089973983, 0.8283283797553964, 0.862657899015252, 0.13560419650109878, 0.39099909283953105, 0.9487592419099542, 0.7832548107883173, 0.27493792202942136, 0.8324982961128596, 0.6963163007578352]"
Random,2,completed,0.5804365277290344,5,64,GATED,RELU,MEAN,ADAM,0.0006472521334107857,1e-05,16,32.84126814902993,,0.1083088968017207,"[0.8099433738319177, 0.21238879436208546, 0.03763302942958824, 0.2716400872136878, 0.9742952183859683, 0.027107477638933175, 0.33395223586968037, 0.6524972691319969, 0.43571968386414905, 0.4332355872068828]"
Random,3,completed,0.7276421785354614,3,128,GATED,RELU,ADD,ADAM,0.0008759733007430224,1e-05,16,27.44444020104129,,0.19728132372892943,"[0.21367296026052796, 0.9006835918347705, 0.12065601004060056, 0.3241197225004, 0.19633852704723642, 0.07498454314335434, 0.4653696145572255, 0.5536392287824872, 0.2690403206069415, 0.7891252949157177]"
Random,4,completed,0.7494320273399353,5,64,GATED,RELU,ADD,ADAM,0.0005530374284428766,1e-05,32,15.121800251014065,,0.1568370763802852,"[0.7458251051787873, 0.4906011730352835, 0.41973032633959073, 0.15044346279104426, 0.4394581708600248, 0.7069046430858311, 0.265633269742619, 0.3420231508411571, 0.6317567889845948, 0.6273483055211408]"
Random,5,completed,0.8546300530433655,4,128,GAT,TANH,MEAN,ADAM,0.0011923528474129422,1e-05,32,15.409172262006905,,0.14848901548123816,"[0.6451914829389815, 0.5417196949961885, 0.7709528612714271, 0.944494925284817, 0.7273146960858425, 0.3114568130723575, 0.5992835384432842, 0.9303511195091124, 0.824011576739883, 0.5939560619249526]"
Random,6,completed,0.820973813533783,4,128,GAT,RELU,ADD,ADAM,0.00030319087437918836,1e-05,32,23.616332447971217,,0.23048103362774955,"[0.47834280646230554, 0.6028145061369011, 0.8518128701083999, 0.22401553255400342, 0.07165430512331161, 0.09184315284589761, 0.004594870781232996, 0.9548162518937262, 0.605381385387571, 0.9219241345109982]"
Random,7,completed,0.8338778614997864,3,64,GATED,TANH,MEAN,ADAM,0.0009920061803796157,1e-05,32,10.915062487998512,,0.07038348800177535,"[0.2266763427921904, 0.17678269709358208, 0.40141659077265934, 0.5192037586827354, 0.5583192137666761, 0.7404735858897994, 0.5193931231768566, 0.356459754935201, 0.965175148627048, 0.2815339520071014]"
Random,8,completed,0.6818634867668152,5,64,GAT,RELU,MEAN,ADAM,0.0010098369486910683,1e-05,16,64.54588266601786,,0.1799124103289358,"[0.9917941511521866, 0.21945921652928368, 0.8660922286512, 0.0603152490698291, 0.9435502654964331, 0.47491509135970456, 0.5271300022310884, 0.4557396618886377, 0.28654045601160716, 0.7196496413157432]"
Random,9,completed,0.6360834240913391,3,64,GATED,TANH,MEAN,ADAM,0.0010452305773700923,1e-05,16,26.39703723601997,,0.05498948427803241,"[0.1901973674605243, 0.05257921821183942, 0.2777004753822371, 0.5455782352886583, 0.913649875911657, 0.9030105612818877, 0.5420908514531712, 0.1935134805257953, 0.07909470547417774, 0.21995793711212963]"
Random,10,completed,0.8662716150283813,3,64,GAT,RELU,ADD,ADAM,0.0012355416039695703,1e-05,16,21.155483455979265,,0.13411679204548893,"[0.2828795019150885, 0.41363866080938205, 0.7828025779216106, 0.13177643818727602, 0.25856967518729135, 0.8265355077226639, 0.6147361191141062, 0.25847389735765647, 0.265585550295276, 0.5364671681819557]"
