method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout
Optuna-tpe,80,completed,0.7770360112190247,4,64,GATED,TANH,ADD,ADAM,0.0015715367941559941,1e-05,16,18.497655,,0.14013438385474372
Optuna-tpe,81,completed,0.5566076040267944,3,64,GATED,TANH,MEAN,ADAM,0.002301570082817757,1e-05,32,10.211304,,0.15975790302094445
Optuna-tpe,82,completed,0.6238965392112732,3,64,GATED,TANH,MEAN,ADAM,0.001731874597962501,1e-05,32,10.195707,,0.16545290897429418
Optuna-tpe,83,completed,0.5017255544662476,3,64,GATED,TANH,MEAN,ADAM,0.0020103917522941565,1e-05,32,15.610363,,0.1795443250239876
Optuna-tpe,84,completed,0.5422191023826599,3,64,GATED,TANH,MEAN,ADAM,0.001000292088861276,1e-05,32,16.305963,,0.20812810638110799
Optuna-tpe,85,completed,1.923194169998169,3,64,GATED,TANH,MEAN,ADAM,0.002001094362630961,1e-05,32,3.294884,,0.2305598705463
Optuna-tpe,86,completed,0.5331262946128845,3,64,GATED,TANH,MEAN,ADAM,0.0018953786623097568,1e-05,32,10.186563,,0.1961956067495053
Optuna-tpe,87,completed,0.8192121386528015,3,64,GATED,TANH,MEAN,ADAM,0.0015045425543666064,1e-05,32,6.358544,,0.11483965681448241
Optuna-tpe,88,completed,1.0474836826324463,5,64,GATED,RELU,MEAN,ADAM,0.0024447429346722486,1e-05,32,6.794083,,0.18186783576397803
Optuna-tpe,89,completed,1.0032804012298584,4,128,GAT,TANH,MEAN,ADAM,0.0016370676446006477,1e-05,32,15.316869,,0.10021714931529208
Optuna-tpe,90,completed,0.5639054775238037,4,64,GATED,TANH,MEAN,ADAM,0.0012712551321186283,1e-05,32,12.31298,,0.15402197683932456
Optuna-tpe,91,completed,0.6438369154930115,3,64,GATED,TANH,MEAN,ADAM,0.0018748674151472015,1e-05,32,9.400049,,0.19484532386331502
Optuna-tpe,92,completed,0.5439583659172058,3,64,GATED,TANH,MEAN,ADAM,0.001968205481728625,1e-05,32,15.505532,,0.21894545745211866
Optuna-tpe,93,completed,0.5859169363975525,3,64,GATED,TANH,MEAN,ADAM,0.002175278702750918,1e-05,32,14.040555,,0.20461516591620713
Optuna-tpe,94,completed,0.6966453194618225,3,64,GATED,TANH,MEAN,ADAM,0.0017769950756699319,1e-05,32,9.416284,,0.16904612351289364
Optuna-tpe,95,completed,0.5819836854934692,3,64,GATED,TANH,MEAN,ADAM,0.0022998331206266365,1e-05,32,11.719462,,0.1897811671037151
Optuna-tpe,96,completed,0.6822501420974731,3,64,GATED,RELU,MEAN,ADAM,0.0018691096933494218,1e-05,32,7.115305,,0.1960750683088218
Optuna-tpe,97,completed,0.7326619625091553,3,128,GATED,TANH,MEAN,ADAM,0.002823296653006881,1e-05,32,11.017371,,0.24392573158446434
Optuna-tpe,98,completed,0.7182180881500244,4,64,GATED,TANH,ADD,ADAM,0.002555427128102827,1e-05,16,25.645275,,0.21242730354405417
Optuna-tpe,99,completed,0.5855238437652588,3,64,GATED,TANH,MEAN,ADAM,0.00203050599652732,1e-05,32,12.451582,,0.13620634501624804
Optuna-tpe,100,completed,0.5849849581718445,3,64,GATED,RELU,MEAN,ADAM,0.0011562012786014001,1e-05,32,13.194776,,0.18216659531358506
Optuna-tpe,101,completed,0.6647661924362183,3,64,GATED,TANH,MEAN,ADAM,0.0021077783081303587,1e-05,32,9.38589,,0.1785207736760184
Optuna-tpe,102,completed,0.5206822752952576,3,64,GATED,TANH,MEAN,ADAM,0.0017684514821597803,1e-05,32,13.246254,,0.1696321028879407
Optuna-tpe,103,completed,0.6564353704452515,3,64,GATED,TANH,MEAN,ADAM,0.0004640707852059985,1e-05,32,16.349743,,0.14596755381876325
Optuna-tpe,104,completed,0.7047215700149536,3,64,GATED,TANH,MEAN,ADAM,0.001736971760450784,1e-05,32,6.364433,,0.171995225903562
Optuna-tpe,105,completed,0.7212797403335571,3,64,GATED,TANH,MEAN,ADAM,0.0016077839750075677,1e-05,32,7.118465,,0.16046885841154732
Optuna-tpe,106,completed,0.4830746352672577,3,128,GATED,TANH,MEAN,ADAM,0.0014883058227371966,1e-05,32,14.149484,,0.13047306647725385
