method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
BoTorch,0,completed,1.6093597412109375,3,128,GAT,TANH,ADD,ADAM,0.002347966073340769,1e-05,16,14.12620555399917,,0.1680145159722246,"[0.05815685230253609, 0.7553763869715401, 0.7234080853069473, 0.9323817107814668, 0.11070335547030119, 0.4603243817237981, 0.893570562614286, 0.18238752960065197, 0.3221479857488134, 0.6720580638888984]"
BoTorch,1,completed,0.8792921304702759,3,128,GAT,TANH,ADD,ADAM,0.001995603128215067,1e-05,16,36.865915708011016,,0.006278434141946121,"[0.304761655066217, 0.7115097293108379, 0.6007610032147942, 0.9857105920360865, 0.06845368770868077, 0.6719589617062829, 0.8229529213279368, 0.9659532108877695, 0.41902907897883623, 0.025113736567784484]"
BoTorch,2,completed,0.7189951539039612,4,64,GATED,TANH,ADD,ADAM,0.0019150298332689312,1e-05,32,13.019974104012363,,0.07962793745147723,"[0.473134081411989, 0.09546010215813316, 0.1457147562158656, 0.9255631762539462, 0.11515037366824143, 0.7245102272978574, 0.8050542892889752, 0.7205724071894414, 0.8998912531975002, 0.3185117498059089]"
BoTorch,3,completed,1.053947925567627,4,128,GAT,TANH,MEAN,ADAM,0.0018487688632432841,1e-05,16,36.81450194300851,,0.09439025948359797,"[0.5891227600954876, 0.9177704368857958, 0.6006344465574402, 0.5298244029362621, 0.9554436555255692, 0.6199717929075611, 0.7897613634742927, 0.7070035967963264, 0.020133294242623, 0.3775610379343919]"
BoTorch,4,completed,0.7422857284545898,4,64,GATED,RELU,ADD,ADAM,0.0022638039685379833,1e-05,16,25.712200147041585,,0.09781982131566236,"[0.4582154197854269, 0.4077543772152534, 0.460647511600061, 0.3546746897532316, 0.4963481278309396, 0.9594304320261674, 0.8777175622010647, 0.7978344639234226, 0.48773344153105824, 0.39127928526264943]"
BoTorch,5,completed,0.6346165537834167,3,64,GATED,RELU,MEAN,ADAM,0.0006947901943210204,1e-05,16,23.33386300096754,,0.005637854299446882,"[0.3323657959610278, 0.39908127633157076, 0.28267342651875904, 0.21403799261724699, 0.5877933827986079, 0.4395334837730063, 0.3647324258350143, 0.7303870184557136, 0.4636020621682312, 0.022551417197787527]"
BoTorch,6,completed,1.1593844890594482,3,128,GAT,TANH,ADD,ADAM,0.0009210082600322774,1e-05,16,13.309500011964701,,0.1526583634277549,"[0.042512103119863975, 0.7188036214074693, 0.8037463746480824, 0.9642167879832266, 0.4030147785319753, 0.9825477605744356, 0.48714227045042424, 0.37162933158190836, 0.4488341248900847, 0.6106334537110196]"
BoTorch,7,completed,0.6996665000915527,3,64,GATED,TANH,MEAN,ADAM,0.0006206589987734629,1e-05,16,18.672031723952387,,0.11157943887780916,"[0.2867099362142921, 0.4539385154439627, 0.2597047921065494, 0.9592388800507582, 0.6607874764805174, 0.5131355743571995, 0.3157318017748326, 0.7912072881203469, 0.3210446375486058, 0.44631775551123665]"
BoTorch,8,completed,1.3547695875167847,5,64,GAT,TANH,ADD,ADAM,0.0008475753335922241,1e-05,32,16.42801299301209,,0.17651980780824764,"[0.7361225338868363, 0.3586520620532426, 0.916142052162966, 0.9733148204874014, 0.19446970388743212, 0.19655579985784133, 0.45105705452642897, 0.0031530639138787064, 0.6601839348884262, 0.7060792312329905]"
BoTorch,9,completed,0.5565483570098877,4,128,GATED,RELU,MEAN,ADAM,0.0016634480151089379,1e-05,32,12.445681105018593,,0.23239278970561722,"[0.47780361407289096, 0.5056841757035648, 0.08849327501825177, 0.2986012199088708, 0.7579064513572694, 0.5483294563435381, 0.7438879784358231, 0.9869793163373781, 0.6408886517764197, 0.9295711588224689]"
BoTorch,10,completed,0.7017414569854736,5,64,GAT,RELU,MEAN,ADAM,0.0010410438986098764,1e-05,32,28.878721491026226,,0.02842483013224359,"[0.8628795628583387, 0.18478865269718614, 0.7058517964850087, 0.0364357224675016, 0.7569147006898452, 0.5377563461130435, 0.5403477884527981, 0.07613331461480166, 0.5168257120610142, 0.11369932052897436]"
BoTorch,11,completed,0.8318800926208496,4,64,GAT,RELU,ADD,ADAM,0.0008926696311017067,1e-05,32,11.940275038999971,,0.10716050662265311,"[0.6015527387917723, 0.2811525814172914, 0.8715546836472835, 0.012819427528007576, 0.48116704178952996, 0.2050330748949477, 0.4735695054722613, 0.40108884748156426, 0.7371508880102897, 0.42864202649061245]"
BoTorch,12,completed,0.9970051646232605,5,128,GAT,RELU,MEAN,ADAM,0.0013575754311494945,1e-05,32,30.95348740904592,,0.12111023806025834,"[0.8402012816834846, 0.7150454186424885, 0.725000384085344, 0.4433715782514628, 0.6453871650878465, 0.8843694966276886, 0.6556427149753776, 0.5100460260381918, 0.8500403098493333, 0.48444095224103334]"
BoTorch,13,completed,1.1071605682373047,3,64,GATED,TANH,ADD,ADAM,0.0008223317800910213,1e-05,16,7.899263196974061,,0.24558108231149556,"[0.1594771233457879, 0.3709350720462693, 0.2039356163110303, 0.9085033834948065, 0.3143077702087762, 0.1669104593545888, 0.43792581974412526, 0.7258913526659633, 0.15244208502058754, 0.9823243292459822]"
BoTorch,14,completed,1.0864272117614746,3,64,GATED,RELU,MEAN,ADAM,0.00041977634000992556,1e-05,32,10.222777707967907,,0.15259857308778627,"[0.1544557500700936, 0.03569780860350047, 0.35881060421622923, 0.2641611093657529, 0.8790275333848451, 0.31090953668536425, 0.1458967019357147, 0.3743167167470428, 0.5232878662219811, 0.6103942923511451]"
BoTorch,15,completed,0.8656741976737976,5,128,GAT,TANH,MEAN,ADAM,0.0007548704713274023,1e-05,32,24.73422655899776,,0.14820712405983458,"[0.7993801628327762, 0.9029242784048156, 0.7549009444274076, 0.5869993881206468, 0.8108327433132855, 0.1623264428108211, 0.40075118245419505, 0.10421491176534958, 0.6634053261366258, 0.5928284962393383]"
BoTorch,16,completed,0.687023401260376,5,64,GATED,TANH,ADD,ADAM,0.0005566236347468786,1e-05,16,26.079433006001636,,0.06694527053298735,"[0.7641457251624282, 0.13458655388339325, 0.042038412520441826, 0.7251250048129424, 0.19331781864392117, 0.05919771470197055, 0.26844038820942306, 0.8430897293259803, 0.01013650347590278, 0.2677810821319494]"
BoTorch,17,completed,0.665523886680603,5,64,GAT,RELU,MEAN,ADAM,0.0018468697289369103,1e-05,32,31.340054218948353,,0.16481201852814079,"[0.7407443623072321, 0.4674590317665419, 0.6870100777428886, 0.43759387755733115, 0.5558848463159151, 0.8492637952676267, 0.789315008344222, 0.6536745350575893, 0.66746146574856, 0.6592480741125631]"
BoTorch,18,completed,0.8881850838661194,3,128,GATED,RELU,ADD,ADAM,0.0005388376817672377,1e-05,16,15.016397039988078,,0.05121846503065908,"[0.17442380483844044, 0.7692390063377421, 0.11494061833961344, 0.4258124317494274, 0.250789436294547, 0.8063443362582651, 0.25433670428999333, 0.6271266610186904, 0.2582023560002632, 0.2048738601226363]"
BoTorch,19,completed,0.6708331108093262,5,64,GAT,RELU,ADD,ADAM,0.0006307795111008392,1e-05,32,38.73982892802451,,0.1566455909583307,"[0.864505646031425, 0.3348043716643966, 0.8147467194306814, 0.3111753575007309, 0.390889773765005, 0.7281947871104932, 0.32275632346865535, 0.6734121655143414, 0.5829805681049165, 0.6265823638333228]"
BoTorch,20,completed,0.7933949828147888,5,64,GATED,RELU,MEAN,ADAM,0.0017713793794290258,1e-05,32,10.148013624013402,,0.21538137775275837,"[1.0, 0.36445966083104997, 0.4361056517337672, 0.30872185693422666, 0.6636587391570107, 0.8149531635566863, 0.7711903300433022, 1.0, 0.7956909018805767, 0.8615255110110335]"
BoTorch,21,completed,0.4761975109577179,4,64,GATED,RELU,MEAN,ADAM,0.001405341443608155,1e-05,32,13.714152569998987,,0.1062214484516424,"[0.6648539430828152, 0.30263696725651035, 0.12574274417333747, 0.27991926348729934, 0.594448054849587, 0.49300122850407097, 0.6706605991011033, 0.7961727998046025, 0.638753322051449, 0.4248857938065696]"
BoTorch,22,completed,0.6734243035316467,4,64,GATED,RELU,MEAN,ADAM,0.0005311823042020604,1e-05,32,19.41830909694545,,0.10334196190132386,"[0.5832320234970662, 0.39922894455237334, 0.0, 0.3173736126398611, 0.5003320423077726, 0.48945305157262325, 0.24812234380255607, 0.9351826468209755, 1.0, 0.41336784760529544]"
