method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout
Optuna-tpe,84,completed,0.8654454350471497,3,128,GAT,TANH,ADD,ADAMW,0.0015672443117704092,0.0001,32,18.562968,,0.03317670074191256
Optuna-tpe,85,completed,1.1093347072601318,3,512,GAT,TANH,ADD,ADAMW,0.0015815424987120884,0.0001,64,6.331458,,0.03459418028217344
Optuna-tpe,86,completed,1.1725608110427856,3,128,GAT,TANH,ADD,ADAMW,0.0010631370766441743,0.0001,32,8.134206,,0.01932362214986178
Optuna-tpe,87,completed,0.9655699133872986,5,128,GAT,TANH,MEAN,ADAMW,0.0005539668366112214,0.0001,32,22.492592,,0.08573358080522071
Optuna-tpe,88,completed,1.1717830896377563,3,64,GCN,TANH,MAX,ADAMW,0.0007411713732034487,0.0001,32,10.942385,,0.010571458302818493
Optuna-tpe,89,completed,6.264473915100098,3,128,GAT,TANH,ADD,ADAMW,0.0012484751206656842,0.0001,32,4.331211,,0.3536825553975596
Optuna-tpe,90,completed,1.1524920463562012,2,256,GATED,GELU,ADD,ADAMW,0.0035079796590383725,0.001,128,1.842572,,0.02762332499382767
Optuna-tpe,91,completed,1.0277081727981567,3,128,GAT,TANH,ADD,ADAMW,0.0024889579868099306,0.001,32,6.826308,,0.04726431688152136
Optuna-tpe,92,completed,0.934390664100647,3,128,GAT,RELU,ADD,ADAMW,0.0020760994032569323,0.001,32,6.862157,,0.06605125366018484
Optuna-tpe,93,completed,0.815399169921875,3,128,GAT,RELU,ADD,ADAMW,0.006081496635748803,0.001,32,9.475885,,0.04574889655548593
Optuna-tpe,94,completed,0.9886821508407593,3,128,GAT,ELU,ADD,ADAMW,0.006426422605233922,0.001,32,14.691894,,0.05067480116481698
Optuna-tpe,95,completed,0.7257599234580994,3,128,GAT,RELU,ADD,ADAMW,0.004077868906272776,0.001,32,13.406436,,0.02602604631589437
Optuna-tpe,96,completed,0.7960290312767029,3,512,GAT,RELU,ADD,RMSPROP,0.005306745714201613,1e-05,32,13.402917,,0.03512016947187076
Optuna-tpe,97,completed,0.8871670961380005,3,128,GAT,RELU,ADD,RMSPROP,0.005204011250220207,1e-05,64,6.920652,,0.005404381372992553
Optuna-tpe,98,completed,0.8305726051330566,3,128,GAT,RELU,ADD,RMSPROP,0.00583956267418915,1e-05,32,13.334882,,0.0291948539660275
Optuna-tpe,99,completed,3.287658214569092,3,128,GAT,RELU,MEAN_MAX,RMSPROP,0.007281803554464394,1e-05,256,1.698334,,0.056660551633263403
Optuna-tpe,100,completed,0.7384586930274963,3,64,GAT,RELU,ADD,RMSPROP,0.00577777532593498,1e-05,32,23.723949,,0.10759390867988408
Optuna-tpe,101,completed,0.7597924470901489,3,64,GAT,RELU,ADD,RMSPROP,0.004491812802055072,1e-05,32,21.122641,,0.1363211447564936
Optuna-tpe,102,completed,0.9167454838752747,3,64,GAT,RELU,ADD,RMSPROP,0.008499886320006336,1e-05,32,10.691406,,0.1139436848708302
Optuna-tpe,103,completed,0.8314878940582275,3,64,GAT,RELU,ADD,RMSPROP,0.005508264338118918,1e-05,32,11.995666,,0.1408108725019152
Optuna-tpe,104,completed,1.032356858253479,3,64,GRAPH_SAGE,RELU,ADD,RMSPROP,0.005662897714634269,1e-05,32,5.087568,,0.13341303970437718
Optuna-tpe,105,completed,0.804085373878479,3,64,GAT,RELU,ADD,RMSPROP,0.0044152186601761,1e-05,32,9.384749,,0.2055588569764738
Optuna-tpe,106,completed,0.7473769783973694,3,64,GAT,RELU,ADD,RMSPROP,0.004359007195563976,1e-05,32,19.791435,,0.2138382458510493
Optuna-tpe,107,completed,1.459105134010315,3,64,GAT,RELU,MEAN,RMSPROP,0.00431751249243669,1e-05,32,13.513206,,0.19047734966646118
Optuna-tpe,108,completed,4.712169170379639,3,64,GCN,RELU,MAX,RMSPROP,0.004511021168816198,1e-05,32,2.902753,,0.27043825639031027
Optuna-tpe,109,completed,0.8308039307594299,3,64,GAT,RELU,ADD,RMSPROP,0.007230570732314386,1e-05,32,15.923166,,0.21280511588651627
Optuna-tpe,110,completed,1.125549554824829,3,64,GATED,RELU,ADD,RMSPROP,0.0035438974381056666,1e-05,32,8.94844,,0.19940184569475503
Optuna-tpe,111,completed,1.1638717651367188,3,64,GAT,RELU,ADD,RMSPROP,0.009749668646567384,1e-05,128,3.01554,,0.2548295779597488
Optuna-tpe,112,completed,0.8456029891967773,3,64,GAT,RELU,ADD,RMSPROP,0.004640737974298807,1e-05,32,18.483959,,0.16082226625310458
Optuna-tpe,113,completed,0.8458531498908997,3,64,GAT,RELU,ADD,RMSPROP,0.003161025187253745,1e-05,32,13.298937,,0.22390242745454028
Optuna-tpe,114,completed,0.9279460310935974,3,64,GAT,RELU,ADD,RMSPROP,0.00387502078049201,1e-05,32,9.406954,,0.12602590491451732
Optuna-tpe,115,completed,0.8591593503952026,3,64,GAT,RELU,ADD,RMSPROP,0.00675271725999987,0.0,32,11.876554,,0.09104892343864852
Optuna-tpe,116,completed,0.8328254818916321,3,64,GAT,RELU,ADD,RMSPROP,0.004802968923440178,1e-05,32,14.590112,,0.25159691701672754
Optuna-tpe,117,completed,0.8346127271652222,3,256,GAT,RELU,ADD,RMSPROP,0.006041765460743439,1e-05,128,6.683099,,0.30820888401111785
Optuna-tpe,118,completed,0.8984462022781372,3,64,GAT,RELU,ADD,RMSPROP,0.004177624075777371,1e-06,32,6.786298,,0.07304211365538016
Optuna-tpe,119,completed,1.1224285364151,3,512,GAT,RELU,ADD,ADAM,0.008538859351503105,1e-05,32,5.616869,,0.2083657025431779
Optuna-tpe,120,completed,0.9212566018104553,3,64,GAT,RELU,ADD,RMSPROP,0.002893256934190371,0.001,64,7.572402,,0.18757071359714508
Optuna-tpe,121,completed,0.8247407078742981,3,128,GAT,RELU,ADD,RMSPROP,0.00578980772519649,1e-05,32,10.700586,,0.027078043254586952
Optuna-tpe,122,completed,0.899720311164856,3,128,GAT,RELU,ADD,RMSPROP,0.0034287709100401065,1e-05,32,8.100179,,0.1742612395395955
Optuna-tpe,123,completed,0.7658183574676514,3,128,GAT,RELU,ADD,RMSPROP,0.007407904591429637,1e-05,32,13.319985,,0.04634326901122514
Optuna-tpe,124,completed,0.7615363597869873,3,128,GAT,RELU,ADD,RMSPROP,0.007787882316540132,1e-05,32,10.710892,,0.04257779357611104
Optuna-tpe,125,completed,2.620802402496338,3,512,GAT,RELU,MEAN_MAX,RMSPROP,0.00814806651691078,1e-05,32,8.707778,,0.04681790615043693
Optuna-tpe,126,completed,1.0248090028762817,3,128,GRAPH_SAGE,RELU,ADD,RMSPROP,0.007226762782877669,1e-05,32,7.738825,,0.10122818929035558
Optuna-tpe,127,completed,1.0725610256195068,3,64,GAT,RELU,ADD,RMSPROP,0.009859525972019247,1e-05,32,8.096396,,0.07855427475635593
Optuna-tpe,128,completed,0.7050015330314636,3,128,GAT,RELU,ADD,RMSPROP,0.0038174957088261264,1e-05,32,13.327879,,0.24158272175539114
Optuna-tpe,129,completed,0.8278859257698059,3,128,GAT,RELU,ADD,RMSPROP,0.0040527624734426485,1e-05,32,9.395808,,0.23468860826269786
Optuna-tpe,130,completed,1.0989573001861572,3,128,GAT,RELU,ADD,RMSPROP,0.005070594830192577,1e-05,32,5.511568,,0.2591531270793188
Optuna-tpe,131,completed,0.9239491820335388,3,128,GAT,RELU,ADD,RMSPROP,0.006461555524812863,1e-05,32,9.419055,,0.06381464371452755
Optuna-tpe,132,completed,0.8402387499809265,3,128,GAT,RELU,ADD,RMSPROP,0.007470627500926249,1e-05,32,14.631063,,0.21923789887572886
Optuna-tpe,133,completed,0.8427854776382446,3,128,GAT,RELU,ADD,RMSPROP,0.0027413798937074665,1e-05,32,8.120687,,0.2440101367729394
Optuna-tpe,134,completed,0.8227353096008301,3,128,GAT,RELU,ADD,RMSPROP,0.0038669514327964224,0.0,32,6.736641,,0.04507997862893527
Optuna-tpe,135,completed,1.3633012771606445,3,128,GCN,RELU,ADD,RMSPROP,0.0032198784500619172,1e-05,256,1.573244,,0.15445999779094075
Optuna-tpe,136,completed,1.872902274131775,3,256,GAT,RELU,MEAN,RMSPROP,0.004657663952654723,0.01,32,9.557099,,0.009070037177261119
Optuna-tpe,137,completed,5.8446125984191895,3,512,GAT,GELU,MAX,RMSPROP,0.005474647973753972,1e-05,32,4.293944,,0.22657887186640996
Optuna-tpe,138,completed,1.397866129875183,3,128,GATED,RELU,ADD,RMSPROP,2.0152481524994336e-05,0.001,32,14.938123,,0.05387331642632422
Optuna-tpe,139,completed,0.9659778475761414,3,64,GAT,RELU,ADD,ADAM,0.006320491189580694,1e-05,32,9.568087,,0.17950276397199882
Optuna-tpe,140,completed,0.8129321336746216,3,128,GAT,RELU,ADD,RMSPROP,0.004204424841977669,1e-06,32,9.450568,,0.04298895905701324
Optuna-tpe,141,completed,0.8088857531547546,3,128,GAT,RELU,ADD,RMSPROP,0.004149019468792532,1e-06,32,8.128485,,0.03933236034551285
Optuna-tpe,142,completed,0.9373379349708557,3,128,GAT,RELU,ADD,RMSPROP,0.0034993540336046534,1e-06,32,6.815971,,0.024946827637355597
Optuna-tpe,143,completed,0.7564362287521362,3,128,GAT,RELU,ADD,RMSPROP,0.0022144495309485927,1e-06,32,9.420561,,0.040320716471419465
Optuna-tpe,144,completed,0.7397450804710388,3,128,GAT,RELU,ADD,RMSPROP,0.0026041951480949466,1e-06,32,19.849726,,0.01630583724404596
Optuna-tpe,145,completed,1.242409348487854,3,128,GAT,RELU,ADD,RMSPROP,0.0022640628732377107,1e-06,32,5.515596,,0.002803366853655353
Optuna-tpe,146,completed,0.7613379955291748,3,128,GAT,RELU,ADD,RMSPROP,0.002188961987708875,1e-06,32,6.826716,,0.021335921449810304
Optuna-tpe,147,completed,0.9153345823287964,3,128,GAT,RELU,ADD,RMSPROP,0.0029541565408363955,1e-06,32,6.811055,,0.0165669798037504
Optuna-tpe,148,completed,0.7911205291748047,3,128,GAT,RELU,ADD,RMSPROP,0.0017495643501620815,1e-06,32,9.436775,,0.021518189723938565
Optuna-tpe,149,completed,0.7009835243225098,3,128,GAT,RELU,ADD,RMSPROP,0.0019128819932397593,1e-06,32,14.630859,,0.020160018641791084
