method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout
Optuna-tpe,0,completed,3.404508352279663,3,512,GCN,GELU,MEAN,ADAM,3.100842989908471e-05,0.001,32,5.480183,,0.2355286355364285
Optuna-tpe,1,completed,3.813446044921875,3,128,GAT,TANH,ADD,SGD,0.00023128907770991356,1e-06,16,8.273054,,0.3870112242003404
Optuna-tpe,2,completed,4.336442470550537,3,64,GCN,RELU,MEAN_MAX,ADAM,0.0014027232711052633,0.01,64,1.715693,,0.3087021420523609
Optuna-tpe,3,completed,0.558853268623352,5,32,GRAPH_SAGE,GELU,MAX,ADAM,0.0032287670750782505,0.0,16,33.166759,,0.015851726100342467
Optuna-tpe,4,completed,4.834446907043457,5,128,GCN,GELU,MAX,SGD,5.104069031156506e-05,0.001,256,2.043506,,0.14968307129640707
Optuna-tpe,5,completed,1.7484550476074219,3,256,GRAPH_SAGE,RELU,MEAN_MAX,RMSPROP,0.0002756833477002477,0.001,64,4.878698,,0.05242666131803986
Optuna-tpe,6,completed,2.0886261463165283,2,128,GIN,ELU,MEAN,SGD,4.47889139100115e-05,0.001,64,10.873565,,0.14714558591883986
Optuna-tpe,7,completed,2.461141586303711,2,256,GIN,RELU,MAX,ADAMW,0.0059405020124859206,0.0001,128,1.086084,,0.19252112845179425
Optuna-tpe,8,completed,3.4090218544006348,3,256,GATED,RELU,MAX,ADAMW,3.84304841886833e-05,1e-06,256,0.980681,,0.1803257462779591
Optuna-tpe,9,completed,0.9159610867500305,2,32,GATED,ELU,MEAN,ADAMW,0.008371288487392872,0.0,16,19.013061,,0.021231562163265827
Optuna-tpe,10,completed,0.9782906770706177,3,512,GIN,RELU,MEAN,ADAMW,0.0030156913526260946,0.0,32,12.107757,,0.09248036819875838
Optuna-tpe,11,completed,12.9702730178833,4,512,GRAPH_SAGE,GELU,MEAN_MAX,SGD,0.0006114410127914952,0.001,256,0.536436,,0.47784423424717554
Optuna-tpe,12,completed,2.1076250076293945,4,64,GIN,ELU,MAX,RMSPROP,0.0008198294030863227,1e-05,16,9.298407,,0.07886097361709232
Optuna-tpe,13,completed,5.085878372192383,2,32,GATED,GELU,MEAN_MAX,SGD,0.007414462024693717,0.01,16,10.110325,,0.3036978518648174
Optuna-tpe,14,completed,32.64822769165039,4,128,GRAPH_SAGE,TANH,MEAN_MAX,SGD,0.008954296909677133,0.0001,64,1.524116,,0.4837124473420826
Optuna-tpe,15,completed,4.0968217849731445,5,128,GRAPH_SAGE,RELU,MEAN_MAX,SGD,0.0005994564171509991,0.0001,16,6.375378,,0.036441252539267
Optuna-tpe,16,completed,1.4486470222473145,2,512,GIN,TANH,ADD,RMSPROP,1.2020410312378885e-05,0.0,32,2.355948,,0.10805450619700752
Optuna-tpe,17,completed,2.686333656311035,2,512,GIN,TANH,ADD,SGD,0.006356167570137592,0.001,16,7.484306,,0.2594868877865348
Optuna-tpe,18,completed,3.5642099380493164,4,128,GIN,TANH,MAX,ADAMW,0.0015177712092413313,0.0001,128,1.387056,,0.4550680818359381
Optuna-tpe,19,completed,8.472678184509277,4,64,GATED,GELU,MEAN_MAX,RMSPROP,0.0015749082438739042,1e-06,16,6.192818,,0.1488454972512705
Optuna-tpe,20,completed,0.8469241261482239,5,32,GAT,ELU,MEAN,ADAM,0.0031573542802910415,0.0,16,79.506738,,0.00546611205005422
Optuna-tpe,21,completed,1.083685278892517,5,32,GAT,ELU,MEAN,ADAM,0.003618944313838547,0.0,16,24.303732,,0.00764910506991515
Optuna-tpe,22,completed,1.0427401065826416,5,32,GAT,ELU,MEAN,ADAM,0.003005781282177719,0.0,16,24.285589,,0.0037453015390288974
Optuna-tpe,23,completed,1.1157112121582031,5,32,GAT,ELU,MEAN,ADAM,0.003848393404152665,0.0,16,20.32205,,0.050913856005704354
Optuna-tpe,24,completed,0.7644718289375305,5,32,GATED,ELU,MEAN,ADAM,0.00013282749149097473,0.0,16,45.27783,,0.003446905076681818
Optuna-tpe,25,completed,1.3641951084136963,5,32,GAT,ELU,MEAN,ADAM,0.00014004829686341795,0.0,128,27.821805,,0.10047271310531797
Optuna-tpe,26,completed,1.236156702041626,5,32,GATED,ELU,MAX,ADAM,0.0001734733410634968,1e-05,16,22.253464,,0.05135787642641039
Optuna-tpe,27,completed,2.4081685543060303,5,32,GRAPH_SAGE,GELU,MEAN,ADAM,0.00010279794350794947,0.0,16,24.835445,,0.07206844438140951
Optuna-tpe,28,completed,1.43073570728302,4,32,GRAPH_SAGE,ELU,MEAN,ADAM,0.0004753736822628596,0.0,16,26.398971,,0.005109558436326812
Optuna-tpe,29,completed,1.472579002380371,5,32,GCN,GELU,MEAN,ADAM,9.054126603509092e-05,0.0,32,64.043162,,0.1094374340469822
Optuna-tpe,30,completed,5.52249002456665,5,32,GATED,ELU,MAX,ADAM,1.9262093225572684e-05,0.0,16,11.136299,,0.19380089297263683
Optuna-tpe,31,completed,0.6643114686012268,4,32,GATED,ELU,MEAN,ADAMW,0.002085884585079825,0.0,16,14.958328,,0.039778547413412246
Optuna-tpe,32,completed,0.45185208320617676,4,32,GATED,ELU,MEAN,ADAM,0.0013042779469081339,0.0,16,34.93391,,0.03980270357641186
Optuna-tpe,33,completed,0.7241032719612122,4,32,GATED,ELU,ADD,ADAMW,0.0009866360072871595,0.01,16,21.718172,,0.04162523496179306
Optuna-tpe,34,completed,0.8153836131095886,4,32,GATED,GELU,ADD,ADAMW,0.0011555833324971968,0.01,16,19.936184,,0.1331296408006145
Optuna-tpe,35,completed,1.2720727920532227,4,32,GATED,ELU,ADD,ADAMW,0.0019699656873825673,0.01,256,1.258664,,0.071400261776271
Optuna-tpe,36,completed,1.3204989433288574,4,64,GATED,ELU,ADD,ADAMW,0.0009861237412342756,0.01,64,2.485453,,0.39099190923834365
Optuna-tpe,37,completed,1.2019340991973877,3,256,GCN,GELU,ADD,ADAMW,0.0003863126774965479,0.01,128,2.046648,,0.04352498950914366
Optuna-tpe,38,completed,3.929037570953369,4,32,GATED,ELU,MAX,ADAMW,0.002078615115175439,1e-05,16,7.716233,,0.1262486440590392
Optuna-tpe,39,completed,0.7950667142868042,3,32,GATED,ELU,ADD,ADAMW,0.0046447389775177905,1e-06,32,8.369784,,0.23820512611577155
Optuna-tpe,40,completed,1.4399476051330566,4,256,GRAPH_SAGE,GELU,MAX,ADAMW,0.002138714001720749,0.01,256,1.579219,,0.0357429958979614
Optuna-tpe,41,completed,0.7895753979682922,4,32,GATED,ELU,MEAN,ADAM,0.00019838175408292457,0.0,16,42.302015,,0.07367378775560703
Optuna-tpe,42,completed,1.1957625150680542,4,32,GATED,ELU,MEAN,ADAM,0.0002797221208378788,0.0,16,16.762309,,0.026473634271617374
Optuna-tpe,43,completed,1.1334437131881714,5,32,GATED,ELU,MEAN,ADAM,0.0008759505022791933,0.0,16,17.519054,,0.1675342187131818
Optuna-tpe,44,completed,1.155135989189148,3,32,GATED,ELU,MEAN,ADAM,7.024731044983445e-05,0.0,16,43.977646,,0.06399925291371757
Optuna-tpe,45,completed,1.5858612060546875,4,32,GCN,RELU,MEAN,RMSPROP,0.0005883685487819495,1e-06,64,11.886734,,0.026031138337892026
Optuna-tpe,46,completed,5.076294422149658,5,64,GATED,ELU,MAX,ADAMW,0.002413787230779635,0.001,16,24.067657,,0.08838699797844665
Optuna-tpe,47,completed,5.70359468460083,4,256,GRAPH_SAGE,ELU,ADD,ADAM,0.005012879787366937,0.0,16,6.836244,,0.051483021127122275
Optuna-tpe,48,completed,1.225236177444458,3,512,GATED,RELU,MEAN,ADAMW,0.0011027053753892655,1e-05,16,14.069676,,0.3507939617885584
Optuna-tpe,49,completed,4.147777557373047,5,128,GATED,TANH,MAX,RMSPROP,0.0003698541139955104,0.01,256,0.587277,,0.2069748335049232
Optuna-tpe,50,completed,1.3768606185913086,4,32,GRAPH_SAGE,GELU,MEAN,ADAM,0.0006609266016216767,0.0001,128,6.548494,,0.11894469604627933
Optuna-tpe,51,completed,0.7570158243179321,4,32,GATED,ELU,MEAN,ADAM,0.00019869277738058532,0.0,16,36.831876,,0.02291797036181781
Optuna-tpe,52,completed,0.7999681234359741,4,32,GATED,ELU,MEAN,ADAM,0.00015041233821277224,0.0,16,56.846306,,0.024764657706743756
Optuna-tpe,53,completed,1.1301400661468506,4,32,GATED,ELU,MEAN,ADAM,0.00022523807172907206,0.0,16,25.900839,,0.09132508307520383
Optuna-tpe,54,completed,1.5110071897506714,4,32,GATED,ELU,MEAN_MAX,SGD,5.8640335672351474e-05,0.0,16,56.717862,,0.0015501136018755343
Optuna-tpe,55,completed,0.5123952627182007,4,32,GATED,ELU,MEAN,ADAM,0.00142322675443177,0.0,16,29.416721,,0.026496030953633145
Optuna-tpe,56,completed,0.6771948933601379,4,512,GATED,TANH,MEAN,ADAMW,0.0013771756844568998,0.001,32,13.96722,,0.05560009651702065
