method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout
Optuna-tpe,0,completed,0.7942012548446655,4,128,GATED,RELU,ADD,ADAM,0.002574562403850671,1e-05,32,9.006545,,0.23289339195608277
Optuna-tpe,1,completed,0.7794344425201416,5,128,GATED,TANH,ADD,ADAM,0.0004987038881516284,1e-05,32,17.602214,,0.24512049649086862
Optuna-tpe,2,completed,1.933614730834961,5,128,GAT,TANH,ADD,ADAM,0.0005785143342136634,1e-05,32,12.540827,,0.23868030206568816
Optuna-tpe,3,completed,0.7938494682312012,5,128,GATED,RELU,ADD,ADAM,0.0029025605365215435,1e-05,16,23.683247,,0.0028737458247703185
Optuna-tpe,4,completed,0.7718198895454407,5,64,GATED,TANH,ADD,ADAM,0.0013226915252059419,1e-05,32,13.061856,,0.23975484067443378
Optuna-tpe,5,completed,0.7443631887435913,4,64,GATED,TANH,ADD,ADAM,0.001849032967920041,1e-05,32,12.031021,,0.08512651973959404
Optuna-tpe,6,completed,0.6786282658576965,3,64,GAT,RELU,MEAN,ADAM,0.0004663908631490695,1e-05,32,33.701077,,0.14150270966731862
Optuna-tpe,7,completed,0.8456999659538269,4,64,GATED,RELU,ADD,ADAM,0.0010174962409000455,1e-05,32,11.140887,,0.08363425027746207
Optuna-tpe,8,completed,0.5333431363105774,5,64,GATED,TANH,MEAN,ADAM,0.0009480471026112298,1e-05,16,37.69507,,0.21541733963028278
Optuna-tpe,9,completed,1.1604018211364746,3,128,GAT,RELU,MEAN,ADAM,0.0005142405715703181,1e-05,32,13.654294,,0.04987609482854119
Optuna-tpe,10,completed,1.0166895389556885,4,128,GAT,RELU,MEAN,ADAM,0.0007876931761685337,1e-05,16,46.94414,,0.15083094739771596
Optuna-tpe,11,completed,0.5988349318504333,5,64,GAT,RELU,MEAN,ADAM,0.002430111861970727,1e-05,16,56.743028,,0.12205111659712373
Optuna-tpe,12,completed,2.001274347305298,4,128,GAT,TANH,MEAN,ADAM,0.001822038638411241,1e-05,32,7.072496,,0.05497126487243109
Optuna-tpe,13,completed,0.8186938762664795,3,64,GAT,RELU,MEAN,ADAM,0.00042663891645052887,1e-05,16,58.415476,,0.1191150131098733
Optuna-tpe,14,completed,0.7277694940567017,4,64,GATED,RELU,ADD,ADAM,0.0007781963631670267,1e-05,32,13.888301,,0.1953749248599512
Optuna-tpe,15,completed,0.8250669240951538,3,64,GATED,TANH,ADD,ADAM,0.0004849895191430133,1e-05,32,13.693007,,0.019734286145828256
Optuna-tpe,16,completed,1.004675030708313,3,64,GAT,RELU,MEAN,ADAM,0.0004349994349380876,1e-05,32,36.541901,,0.06344828060613592
Optuna-tpe,17,completed,0.7473242282867432,3,128,GATED,TANH,MEAN,ADAM,0.0006761435486603606,1e-05,16,15.55292,,0.12338637151859794
Optuna-tpe,18,completed,0.5821356773376465,4,64,GATED,TANH,MEAN,ADAM,0.00048125113735428737,1e-05,32,20.845489,,0.22956695213341796
Optuna-tpe,19,completed,1.389771580696106,3,128,GAT,TANH,MEAN,ADAM,0.002087453171761168,1e-05,32,13.665865,,0.23414495522525117
Optuna-tpe,20,completed,0.6899863481521606,5,64,GATED,TANH,MEAN,ADAM,0.00030305059069264087,1e-05,16,48.486056,,0.19244684227799858
Optuna-tpe,21,completed,0.5147485136985779,5,64,GATED,TANH,MEAN,ADAM,0.0012119756038113765,1e-05,16,37.660097,,0.20043984397415737
Optuna-tpe,22,completed,0.493527889251709,5,64,GATED,TANH,MEAN,ADAM,0.0012419303755422703,1e-05,16,27.346265,,0.20532156622637007
Optuna-tpe,23,completed,0.5506309270858765,5,64,GATED,TANH,MEAN,ADAM,0.0011866682932684292,1e-05,16,22.219023,,0.1997274020439775
Optuna-tpe,24,completed,0.6784011721611023,5,64,GATED,TANH,MEAN,ADAM,0.0014185549555897953,1e-05,16,24.420826,,0.16407762927639896
Optuna-tpe,25,completed,0.7831349968910217,5,64,GATED,TANH,MEAN,ADAM,0.001011766656585817,1e-05,16,22.171732,,0.2071575418241849
Optuna-tpe,26,completed,0.5926762223243713,5,64,GATED,TANH,MEAN,ADAM,0.0015220582813159902,1e-05,16,19.998449,,0.16672660487696345
Optuna-tpe,27,completed,0.6905115842819214,5,64,GATED,TANH,MEAN,ADAM,0.000866975766904115,1e-05,16,24.349048,,0.21099205153196748
