method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout
Optuna-tpe,61,completed,0.7503565549850464,4,64,GATED,RELU,MEAN,ADAMW,0.0018650152933281866,0.001,128,4.017059,,0.07097124039209822
Optuna-tpe,62,completed,0.9099424481391907,4,64,GATED,RELU,MEAN,ADAMW,0.005492737956392148,0.001,128,2.727268,,0.06150831327155176
Optuna-tpe,63,completed,0.5472767949104309,4,64,GATED,RELU,MEAN,ADAMW,0.0032316069063457542,0.001,128,6.328834,,0.028111954426107554
Optuna-tpe,64,completed,0.7991341352462769,4,64,GATED,RELU,MEAN,ADAMW,0.0032511787918799236,0.001,128,2.729592,,0.04273389634756167
Optuna-tpe,65,completed,0.9945342540740967,4,32,GATED,RELU,MEAN,ADAMW,0.003027488549915587,0.001,128,5.512533,,0.3753693540237699
Optuna-tpe,66,completed,0.8160108327865601,4,128,GATED,RELU,MEAN,ADAMW,0.0011663382557502392,0.001,128,4.51721,,0.04509523782849207
Optuna-tpe,67,completed,4.126539707183838,3,64,GATED,RELU,MEAN_MAX,ADAM,0.00403591781792241,0.0,64,1.443194,,0.10880234532517917
Optuna-tpe,68,completed,1.0274423360824585,4,512,GATED,RELU,MEAN,SGD,0.0029767129862839354,1e-06,128,6.785241,,0.013918586235378404
Optuna-tpe,69,completed,1.2033408880233765,4,256,GATED,RELU,MEAN,ADAMW,0.0017227473710361308,0.001,128,2.6162,,0.06525302659948715
Optuna-tpe,70,completed,3.0014138221740723,4,64,GATED,ELU,MEAN,ADAMW,0.007586597128331049,0.01,16,18.666718,,0.26269171335342556
Optuna-tpe,71,completed,1.3233788013458252,4,128,GATED,RELU,MEAN,ADAMW,0.001131830827676441,0.001,128,2.727784,,0.043447495860526895
Optuna-tpe,72,completed,1.628342628479004,4,128,GATED,RELU,MEAN,ADAMW,0.0006676793170387242,0.001,128,1.949184,,0.034269795678728614
Optuna-tpe,73,completed,0.6144222617149353,4,128,GATED,RELU,MEAN,ADAMW,0.0012644195189860062,0.001,128,5.009682,,0.009202837791002713
Optuna-tpe,74,completed,0.6804819107055664,4,128,GATED,TANH,MEAN_MAX,ADAMW,0.0025419895876383066,0.001,256,2.787717,,0.010382425267426922
Optuna-tpe,75,completed,2.1653103828430176,4,128,GAT,TANH,MEAN_MAX,ADAMW,0.0025373328698405817,0.001,256,1.677861,,0.012657190181568984
Optuna-tpe,76,completed,1.6467058658599854,3,128,GRAPH_SAGE,TANH,MEAN_MAX,ADAMW,0.006091020066338811,0.001,256,2.058081,,0.010211919331104309
Optuna-tpe,77,completed,7.080867767333984,4,128,GATED,TANH,MEAN_MAX,SGD,0.004808214336249509,1e-05,256,0.550135,,0.3040690083792611
Optuna-tpe,78,completed,5.4556145668029785,2,128,GATED,TANH,MAX,RMSPROP,0.001703600968426422,0.001,256,0.390384,,0.08003968975465876
Optuna-tpe,79,completed,9.588509559631348,4,128,GATED,TANH,MEAN_MAX,ADAMW,0.004490166009851004,0.0,16,6.52957,,0.02822985254572264
Optuna-tpe,80,completed,4.199760437011719,4,256,GATED,ELU,MEAN_MAX,ADAMW,0.008495019924281727,0.001,64,1.819765,,0.00764774258429422
Optuna-tpe,81,completed,0.9426601529121399,4,64,GATED,RELU,MEAN,ADAMW,0.003537610071328087,0.001,128,3.436569,,0.06061497109208676
Optuna-tpe,82,completed,1.0174108743667603,4,64,GATED,RELU,MEAN,ADAMW,0.0024918534113981287,0.001,128,2.337855,,0.03538855701300217
Optuna-tpe,83,completed,0.7665786743164062,4,64,GATED,RELU,MEAN,ADAMW,0.003266291555178177,0.001,128,3.73232,,0.04506775287715706
Optuna-tpe,84,completed,5.6928863525390625,4,64,GATED,RELU,MEAN_MAX,ADAMW,0.00136835630802836,1e-06,128,1.023779,,0.4461225505554122
Optuna-tpe,85,completed,1.243346929550171,4,256,GATED,TANH,MEAN,ADAMW,0.0020071038023844294,0.001,256,2.395658,,0.021249497971459193
Optuna-tpe,86,completed,19.78346824645996,4,128,GATED,RELU,MAX,ADAM,0.004184785290883767,0.001,16,6.250324,,0.08743376724706545
Optuna-tpe,87,completed,1.2379186153411865,4,64,GATED,GELU,MEAN,ADAMW,0.006139186675860749,0.01,128,2.618843,,0.05264206945706165
Optuna-tpe,88,completed,2.0690338611602783,4,32,GCN,RELU,MEAN_MAX,SGD,0.002740184105321389,0.001,128,2.718893,,0.011107915492868322
Optuna-tpe,89,completed,0.8472760915756226,5,64,GAT,GELU,MEAN,ADAMW,0.003572579572595969,0.001,128,11.306662,,0.07021136755213783
Optuna-tpe,90,completed,1.8852728605270386,4,512,GRAPH_SAGE,RELU,MEAN,ADAMW,0.0007595268351297674,0.001,128,1.758806,,0.031075076905597944
Optuna-tpe,91,completed,2.309216022491455,4,64,GATED,RELU,MEAN,ADAMW,0.0031457516639753435,0.001,128,1.244721,,0.04157999890978367
Optuna-tpe,92,completed,1.078246831893921,4,64,GATED,RELU,MEAN,ADAMW,0.002229947692740326,0.001,128,2.618522,,0.0007457726571527511
Optuna-tpe,93,completed,1.3369914293289185,4,64,GATED,RELU,MEAN,ADAMW,0.0004678573110989406,0.001,128,3.71525,,0.022447781602547994
Optuna-tpe,94,completed,1.1705290079116821,4,64,GATED,RELU,MEAN,ADAMW,0.001545813980234271,0.001,128,3.167277,,0.05456439160069116
Optuna-tpe,95,completed,1.4663095474243164,4,64,GATED,GELU,MEAN,ADAMW,0.008280577947548485,0.001,16,12.067807,,0.04550054514958208
Optuna-tpe,96,completed,1.5788006782531738,5,64,GATED,RELU,MEAN,ADAMW,0.005140083898760519,1e-05,128,2.098576,,0.030448339163324744
Optuna-tpe,97,completed,1.72715425491333,4,256,GATED,TANH,MEAN_MAX,SGD,0.001905061321499135,0.0,256,2.105936,,0.014149883051446013
Optuna-tpe,98,completed,0.69106525182724,3,64,GATED,RELU,MEAN,ADAMW,0.0033804268380513117,0.001,128,3.759598,,0.061802206430697545
Optuna-tpe,99,completed,0.8726601600646973,3,128,GATED,GELU,MEAN,RMSPROP,0.0012620762508535597,1e-06,64,5.566887,,0.062441762370680734
Optuna-tpe,100,completed,3.9407296180725098,3,64,GATED,ELU,MAX,ADAMW,0.006273523256409423,0.0001,128,0.816807,,0.12088901604280772
Optuna-tpe,101,completed,1.1833072900772095,2,64,GATED,RELU,MEAN,ADAMW,0.003334967983100615,0.001,128,2.265699,,0.07401362231208346
Optuna-tpe,102,completed,1.3895490169525146,4,64,GATED,RELU,MEAN,ADAMW,0.0022813326143344744,0.001,128,2.341766,,0.04278142223172082
Optuna-tpe,103,completed,1.9116873741149902,3,64,GATED,RELU,MEAN,ADAMW,0.003946580002390633,0.001,128,1.272283,,0.009480170438876431
Optuna-tpe,104,completed,1.9355008602142334,3,64,GATED,RELU,MEAN,ADAMW,0.004480214356035514,0.001,128,1.271963,,0.20704671002916608
Optuna-tpe,105,completed,1.4125404357910156,4,64,GATED,RELU,MEAN,ADAMW,0.0026347200759044794,0.001,128,2.066436,,0.02542262949942438
Optuna-tpe,106,completed,1.3664590120315552,4,64,GCN,RELU,MEAN,ADAMW,0.002884734242427201,0.001,128,3.885502,,0.08968676806085646
Optuna-tpe,107,completed,15.26278018951416,5,256,GATED,GELU,MEAN_MAX,ADAMW,0.005670028323728594,0.001,16,16.711302,,0.050909113253844465
Optuna-tpe,108,completed,0.7850539088249207,4,64,GATED,RELU,MEAN,ADAM,0.0037137713350769777,0.0001,128,4.069895,,0.13932585707332507
Optuna-tpe,109,completed,1.902527093887329,4,32,GATED,GELU,MEAN,ADAM,0.0018323211812161192,0.0001,128,1.963985,,0.14364011373862634
Optuna-tpe,110,completed,1.3574150800704956,5,128,GAT,RELU,MEAN,ADAM,0.0037036352385547747,0.0001,256,2.996804,,0.1730157259472318
Optuna-tpe,111,completed,0.9299609661102295,4,64,GATED,RELU,MEAN,ADAM,0.002278983671322866,0.0001,128,3.018663,,0.03690040400258049
Optuna-tpe,112,completed,0.6476932764053345,4,64,GATED,RELU,MEAN,ADAM,0.004853921264212409,0.0001,128,4.334123,,0.10183524602397426
Optuna-tpe,113,completed,0.6990792751312256,4,64,GATED,RELU,MEAN,ADAM,0.0047792570912646125,0.0001,128,4.335317,,0.11010819016993593
Optuna-tpe,114,completed,1.2212218046188354,4,64,GATED,RELU,MEAN,ADAM,0.007336972990622126,0.0001,128,2.499603,,0.0992546927178373
Optuna-tpe,115,completed,3.8610103130340576,4,64,GATED,RELU,MEAN_MAX,ADAM,0.004526873602713926,0.0001,128,0.98642,,0.0819403980570144
Optuna-tpe,116,completed,1.3667751550674438,4,64,GRAPH_SAGE,TANH,MEAN,ADAM,0.005457121064470436,0.0001,128,6.099073,,0.11588452179938702
Optuna-tpe,117,completed,1.2586876153945923,4,512,GATED,RELU,ADD,ADAM,0.0010279437372380973,0.01,128,3.053385,,0.06155658296206201
Optuna-tpe,118,completed,0.8233615159988403,4,64,GATED,GELU,MEAN,SGD,0.009901449195572043,0.0001,16,19.316686,,0.01722683831721466
Optuna-tpe,119,completed,1.1670711040496826,3,128,GATED,RELU,MEAN,ADAM,0.0068365355181154485,0.0001,128,2.299412,,0.10529335134232727
Optuna-tpe,120,completed,3.1640658378601074,4,64,GATED,RELU,MEAN_MAX,RMSPROP,0.008076676732429336,0.0001,128,3.699931,,0.0022511872573600378
Optuna-tpe,121,completed,0.6446573734283447,4,64,GATED,RELU,MEAN,ADAM,0.004819477661670717,0.0001,128,7.721103,,0.14528677600189363
Optuna-tpe,122,completed,0.698796272277832,4,64,GATED,RELU,MEAN,ADAM,0.004890736049497381,0.0001,128,5.119485,,0.07564747144420873
Optuna-tpe,123,completed,0.6057333946228027,4,64,GATED,RELU,MEAN,ADAM,0.004340029518074481,0.0001,128,4.853986,,0.13410818850690387
Optuna-tpe,124,completed,0.8059258460998535,4,64,GATED,RELU,MEAN,ADAM,0.004670569864026574,0.0001,128,3.278891,,0.1504784504366902
Optuna-tpe,125,completed,0.8585450053215027,4,64,GATED,RELU,MEAN,ADAM,0.005186753602227395,0.0001,64,4.99547,,0.1734620285706081
Optuna-tpe,126,completed,0.9299362301826477,4,256,GATED,RELU,MEAN,ADAM,0.004490167850430035,0.0001,256,2.750804,,0.12377762005121723
Optuna-tpe,127,completed,0.7864258289337158,4,64,GATED,RELU,MEAN,ADAM,0.003972220675028243,0.0001,128,4.071251,,0.12768532657503112
Optuna-tpe,128,completed,2.3868770599365234,5,64,GATED,RELU,MAX,ADAM,0.00035589143255147093,0.0001,128,2.613637,,0.1125293058908593
Optuna-tpe,129,completed,1.57920241355896,4,128,GCN,RELU,ADD,ADAM,0.0027322951279755295,0.0001,128,1.337295,,0.08780348114011532
Optuna-tpe,130,completed,0.9148938655853271,4,64,GATED,ELU,MEAN,ADAM,0.0063627973711605276,0.0001,128,3.550362,,0.10071708108310885
Optuna-tpe,131,completed,1.6308542490005493,4,64,GATED,GELU,MEAN,ADAM,0.0002183969822191736,0.0001,128,3.549343,,0.07437911761337382
Optuna-tpe,132,completed,0.5984585285186768,4,64,GATED,RELU,MEAN,ADAM,0.005374825020329514,1e-05,128,4.331046,,0.025652825494209188
Optuna-tpe,133,completed,2.3274402618408203,4,64,GATED,RELU,MEAN,ADAM,0.005389528927034602,0.0001,128,1.187236,,0.1308154171151913
Optuna-tpe,134,completed,0.6352288126945496,4,64,GATED,RELU,MEAN,ADAM,0.0032768894676995547,1e-05,128,6.161707,,0.2337288568166015
Optuna-tpe,135,completed,1.060242772102356,4,64,GATED,RELU,MEAN,ADAM,0.004133631105853795,1e-05,128,3.287066,,0.2701725089593742
Optuna-tpe,136,completed,9.913385391235352,4,64,GATED,RELU,MEAN_MAX,ADAM,0.003028696088450272,1e-05,16,6.316733,,0.21009934365097122
Optuna-tpe,137,completed,1.0133640766143799,2,64,GATED,RELU,MEAN,ADAM,0.005881402597591109,1e-05,128,2.681715,,0.306226949484496
Optuna-tpe,138,completed,1.7944514751434326,4,32,GAT,TANH,MEAN,ADAM,0.0034943075140328097,1e-05,128,3.408789,,0.020705270979113136
Optuna-tpe,139,completed,0.8560932874679565,4,256,GRAPH_SAGE,RELU,MEAN,ADAM,0.004508607574459261,1e-05,256,2.312083,,0.22303321402605375
Optuna-tpe,140,completed,1.980426549911499,5,128,GATED,RELU,ADD,ADAM,0.004998659727308587,1e-05,128,1.950796,,0.16532080943513097
Optuna-tpe,141,completed,0.6870197057723999,4,64,GATED,RELU,MEAN,ADAM,0.002191883244105135,1e-05,128,4.853913,,0.09395009266645493
Optuna-tpe,142,completed,0.8297499418258667,4,64,GATED,RELU,MEAN,ADAM,0.002423464072151065,1e-05,128,3.546866,,0.10800567136037903
Optuna-tpe,143,completed,0.5434956550598145,4,64,GATED,RELU,MEAN,ADAM,0.0032516842152682324,1e-05,128,5.376264,,0.09199728404578966
Optuna-tpe,144,completed,0.5241472125053406,4,64,GATED,RELU,MEAN,ADAM,0.003237465605077138,1e-05,128,6.936499,,0.24287444837317948
Optuna-tpe,145,completed,0.7127774953842163,4,64,GATED,RELU,MEAN,ADAM,0.0027752817083233597,1e-05,128,7.224862,,0.22468171094737988
Optuna-tpe,146,completed,2.4723875522613525,4,64,GATED,RELU,MEAN,ADAM,0.0033703338224541617,1e-05,128,1.449514,,0.23357792102101677
Optuna-tpe,147,completed,7.3278374671936035,4,512,GATED,RELU,MEAN_MAX,SGD,0.0020194929891817637,1e-05,128,1.077914,,0.25470498100520295
Optuna-tpe,148,completed,0.5959230661392212,4,64,GATED,RELU,MEAN,ADAM,0.003099693448012796,1e-05,16,30.042694,,0.010391619114902563
Optuna-tpe,149,completed,0.6488144993782043,4,64,GATED,TANH,MEAN,ADAM,0.0016392825264978056,1e-05,16,18.904496,,0.19855009830359804
