method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout
Optuna-tpe,0,completed,0.6930017471313477,3,64,GATED,RELU,MEAN,ADAM,0.0014960665462275004,1e-05,32,9.983901,,0.019094080098398192
Optuna-tpe,1,completed,0.7748063802719116,3,64,GATED,TANH,ADD,ADAM,0.0005676706002131259,1e-05,16,27.376,,0.16931384243293437
Optuna-tpe,2,completed,0.8897877931594849,4,64,GAT,TANH,ADD,ADAM,0.0015287870001340679,1e-05,32,17.060769,,0.08298813395047572
Optuna-tpe,3,completed,0.8045312166213989,3,128,GAT,RELU,MEAN,ADAM,0.0005422671212516138,1e-05,32,25.842915,,0.13665648002672795
Optuna-tpe,4,completed,0.7252723574638367,5,64,GAT,RELU,ADD,ADAM,0.001077159014804817,1e-05,32,32.680123,,0.24565309213020872
Optuna-tpe,5,completed,0.5213247537612915,3,64,GATED,RELU,MEAN,ADAM,0.00117139236027629,1e-05,32,13.494717,,0.17367725208469037
Optuna-tpe,6,completed,0.9825241565704346,3,64,GAT,TANH,MEAN,ADAM,0.0003006970713606457,1e-05,16,50.462191,,0.10680538400256406
Optuna-tpe,7,completed,1.0534693002700806,5,64,GAT,TANH,ADD,ADAM,0.0014722494581922486,1e-05,32,24.534786,,0.15104142827827427
Optuna-tpe,8,completed,0.9321487545967102,3,64,GATED,TANH,ADD,ADAM,0.0020181688695187494,1e-05,16,9.337257,,0.13802220589336767
Optuna-tpe,9,completed,0.7298941016197205,4,64,GATED,RELU,MEAN,ADAM,0.0003307330532160293,1e-05,32,19.982435,,0.22217347066643742
Optuna-tpe,10,completed,1.1037017107009888,4,64,GAT,TANH,MEAN,ADAM,0.0003613371009408474,1e-05,16,33.790439,,0.10791397608306103
Optuna-tpe,11,completed,0.6484992504119873,4,128,GAT,RELU,MEAN,ADAM,0.0003972785571773617,1e-05,16,60.069941,,0.1369662874272548
Optuna-tpe,12,completed,0.8400288224220276,5,64,GATED,TANH,ADD,ADAM,0.0005636388266263662,1e-05,32,17.448605,,0.1758860063350655
Optuna-tpe,13,completed,0.7359263896942139,5,64,GAT,RELU,ADD,ADAM,0.00035357268383657956,1e-05,32,34.654918,,0.10071341984394472
Optuna-tpe,14,completed,0.7601982355117798,5,64,GATED,TANH,ADD,ADAM,0.0010406459000575378,1e-05,32,11.02937,,0.13593010343199904
Optuna-tpe,15,completed,1.4700896739959717,3,128,GAT,RELU,MEAN,ADAM,0.0019457468125249682,1e-05,32,9.67339,,0.05819664855699175
Optuna-tpe,16,completed,1.0270557403564453,4,64,GAT,TANH,MEAN,ADAM,0.0005189574668905783,1e-05,32,27.257344,,0.13217823299000575
Optuna-tpe,17,completed,0.769885241985321,4,128,GAT,RELU,ADD,ADAM,0.0004660232366766123,1e-05,16,36.530399,,0.13750359453359498
Optuna-tpe,18,completed,0.7903894186019897,3,128,GAT,RELU,MEAN,ADAM,0.0010131772796129286,1e-05,32,19.043627,,0.04430374988861582
Optuna-tpe,19,completed,1.2248717546463013,4,128,GATED,TANH,MEAN,ADAM,0.0004732458200735531,1e-05,32,8.748494,,0.22417966621536406
Optuna-tpe,20,completed,0.6598835587501526,4,128,GATED,RELU,MEAN,ADAM,0.0007342058158021158,1e-05,16,22.610029,,0.18927811098287345
Optuna-tpe,21,completed,0.557983934879303,4,128,GATED,RELU,MEAN,ADAM,0.0007772987982249004,1e-05,16,16.999683,,0.18356182157805234
Optuna-tpe,22,completed,0.710955023765564,4,128,GATED,RELU,MEAN,ADAM,0.0007136479182213707,1e-05,16,18.864035,,0.19558397693595833
Optuna-tpe,23,completed,0.5034977793693542,4,128,GATED,RELU,MEAN,ADAM,0.0007766904414527861,1e-05,16,29.951058,,0.16912070125771925
Optuna-tpe,24,completed,0.6620331406593323,3,128,GATED,RELU,MEAN,ADAM,0.0007787218425438474,1e-05,16,15.539202,,0.20511365026745482
Optuna-tpe,25,completed,1.0213370323181152,4,128,GATED,RELU,MEAN,ADAM,0.002774278502009503,1e-05,16,13.318412,,0.1632836414415499
Optuna-tpe,26,completed,0.7372183203697205,5,128,GATED,RELU,MEAN,ADAM,0.0012601407572271452,1e-05,16,19.901553,,0.18400810780103255
Optuna-tpe,27,completed,1.557647705078125,4,128,GATED,RELU,MEAN,ADAM,0.0008176044909847693,1e-05,16,7.755357,,0.1598932516352601
Optuna-tpe,28,completed,0.6094736456871033,3,128,GATED,RELU,MEAN,ADAM,0.0008730580426999346,1e-05,16,17.400695,,0.2241421373562439
Optuna-tpe,29,completed,0.6299270391464233,4,128,GATED,RELU,MEAN,ADAM,0.0006852749537987335,1e-05,16,19.042239,,0.20756857927918362
Optuna-tpe,30,completed,0.6487603187561035,3,128,GATED,RELU,MEAN,ADAM,0.0012493309349130282,1e-05,16,17.132137,,0.23881621553679167
Optuna-tpe,31,completed,0.5721525549888611,3,128,GATED,RELU,MEAN,ADAM,0.0009395944236883744,1e-05,16,33.936045,,0.21945368467588927
Optuna-tpe,32,completed,0.7260069847106934,3,128,GATED,RELU,MEAN,ADAM,0.0006381509062288416,1e-05,16,14.078973,,0.0045937088507564255
Optuna-tpe,33,completed,0.6313211917877197,3,128,GATED,RELU,MEAN,ADAM,0.0008738066858270877,1e-05,16,15.584965,,0.1710749072273145
Optuna-tpe,34,completed,0.5555223226547241,3,128,GATED,RELU,MEAN,ADAM,0.0012919942707390582,1e-05,16,14.110799,,0.2071602195293345
Optuna-tpe,35,completed,0.7559163570404053,3,128,GATED,RELU,MEAN,ADAM,0.0011947989451441317,1e-05,16,14.058755,,0.15436867595712409
Optuna-tpe,36,completed,0.7827931046485901,3,128,GATED,RELU,MEAN,ADAM,0.0015918010561776603,1e-05,16,12.51203,,0.20165968502200676
Optuna-tpe,37,completed,0.7316028475761414,4,64,GATED,RELU,MEAN,ADAM,0.0014528387025346317,1e-05,16,20.960122,,0.17696586477659598
Optuna-tpe,38,completed,0.5477499961853027,3,128,GATED,RELU,MEAN,ADAM,0.0017322991884945558,1e-05,32,12.706043,,0.2488696968997508
Optuna-tpe,39,completed,0.5264493227005005,3,64,GATED,RELU,MEAN,ADAM,0.0018903446949241533,1e-05,32,11.119844,,0.24041161902948177
Optuna-tpe,40,completed,0.5603001713752747,3,64,GATED,RELU,MEAN,ADAM,0.002056075290989574,1e-05,32,8.744157,,0.24930985001593817
Optuna-tpe,41,completed,0.48789918422698975,3,64,GATED,RELU,MEAN,ADAM,0.0017921648043968206,1e-05,32,14.235615,,0.2374724513233905
Optuna-tpe,42,completed,0.6218948364257812,3,64,GATED,RELU,MEAN,ADAM,0.001721473476606139,1e-05,32,9.516351,,0.237745121907271
Optuna-tpe,43,completed,0.6809319257736206,3,64,GATED,RELU,MEAN,ADAM,0.0024749586540116805,1e-05,32,9.528876,,0.24196417695939748
Optuna-tpe,44,completed,0.48457077145576477,3,64,GATED,RELU,MEAN,ADAM,0.002220484804977424,1e-05,32,16.518602,,0.23068759930260357
Optuna-tpe,45,completed,0.7559912204742432,3,64,GATED,RELU,ADD,ADAM,0.002274040341696996,1e-05,32,15.182135,,0.23103147852763106
Optuna-tpe,46,completed,0.5586499571800232,3,64,GATED,RELU,MEAN,ADAM,0.0027939962616786657,1e-05,32,15.624367,,0.2184478562427639
Optuna-tpe,47,completed,0.6023058891296387,3,64,GATED,TANH,MEAN,ADAM,0.0024274888613467415,1e-05,32,9.469875,,0.12110744716598162
Optuna-tpe,48,completed,0.7375396490097046,3,64,GATED,RELU,ADD,ADAM,0.0019076986092852733,1e-05,32,12.170917,,0.21347725388184333
Optuna-tpe,49,completed,0.5570391416549683,3,64,GATED,RELU,MEAN,ADAM,0.0014082678629631176,1e-05,32,12.573643,,0.08597859177258221
Optuna-tpe,50,completed,0.6825128197669983,3,64,GATED,TANH,MEAN,ADAM,0.0011194380641161557,1e-05,32,11.78863,,0.22835834910392594
Optuna-tpe,51,completed,1.373196005821228,3,64,GATED,RELU,MEAN,ADAM,0.0017517207997559214,1e-05,32,4.079586,,0.23464808772015305
Optuna-tpe,52,completed,0.5294321775436401,3,64,GATED,RELU,MEAN,ADAM,0.0016770061948828718,1e-05,32,12.567411,,0.2466562160722279
Optuna-tpe,53,completed,0.685375988483429,3,64,GATED,RELU,MEAN,ADAM,0.002305817020937757,1e-05,32,8.73553,,0.21405484654722615
Optuna-tpe,54,completed,0.6327998042106628,3,64,GATED,RELU,MEAN,ADAM,0.0020946148082703693,1e-05,32,14.964844,,0.24996971435333873
Optuna-tpe,55,completed,0.6957600116729736,3,64,GAT,RELU,ADD,ADAM,0.0016010185028795675,1e-05,32,21.363365,,0.19542188387365045
Optuna-tpe,56,completed,0.5924999117851257,3,64,GATED,RELU,MEAN,ADAM,0.0018715719036306924,1e-05,32,9.511594,,0.1451461360077007
Optuna-tpe,57,completed,0.7315759658813477,5,64,GATED,RELU,MEAN,ADAM,0.0021654669491088835,1e-05,32,10.176766,,0.2310580754936627
Optuna-tpe,58,completed,0.8407701253890991,3,64,GAT,TANH,MEAN,ADAM,0.001373948422265842,1e-05,32,28.501645,,0.11465806432145598
